lineage_completeness_id,decision_lineage_profile_id,decision_package_id,expected_stage_count,completed_stage_count,conditional_stage_count,missing_stage_count,orphan_stage_count,lineage_coverage_pct,lineage_completeness_status,audit_traceability_status,governance_note
LNC-3FE64B48,LNP-33053DDD,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-1C0EE022,LNP-2D245C5A,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0800753E,LNP-B9670E48,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BBDD1548,LNP-09E9ABFF,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9E82675F,LNP-7A8E81A8,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F52932F5,LNP-D4B2D4CD,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4F88D2AB,LNP-88B9314B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BBABC865,LNP-BFAD4272,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A2A2D072,LNP-56DB23C9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-24774D57,LNP-5E681500,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9278EBCB,LNP-3F1777BE,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-868DE0DA,LNP-D7C71988,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6AB29B7E,LNP-100B60EF,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-601B382F,LNP-37C1CA0E,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9006E0EF,LNP-BD7D9037,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BEDDA1B7,LNP-9D316762,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5A766D64,LNP-0A1078FD,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3E47A7D0,LNP-B2205A9C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-2FFC8EF9,LNP-B7D85148,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-826216D9,LNP-2964646C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A3D9C61F,LNP-4A600021,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FBE24B6B,LNP-E4ECD47C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D9270829,LNP-3FA66741,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B132439D,LNP-B8D3D95D,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261025,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-721DC1C7,LNP-0E231D3A,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261101,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B9483E7D,LNP-A45386BF,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261109,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A874B3AA,LNP-991B3D1D,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261125,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-DEF791B1,LNP-A9779528,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261202,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-DEFAEA77,LNP-42D95339,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261211,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-99967E0E,LNP-18B94B29,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261215,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-83F178EC,LNP-FDF6C644,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261219,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A4D1C868,LNP-53369BAE,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261224,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C5D17B82,LNP-F5ECABA8,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260215,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D355BCF2,LNP-9A35C813,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260403,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BB4B0A63,LNP-4229B6E3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260411,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FBD288BF,LNP-28E3849C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260509,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3702B4DD,LNP-2A17A5E3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260515,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C8D202E0,LNP-37C30AF5,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D149C829,LNP-6C846D8E,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4CB91117,LNP-EF35CA32,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7F2702A2,LNP-5724400D,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-306DA736,LNP-F1B4524F,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-46E698F0,LNP-F554CB7C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FC12B173,LNP-705155F5,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6A31BF74,LNP-3099AFE7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F5E0E766,LNP-462E9D5E,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E9FC9E52,LNP-73279965,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B5CD1F74,LNP-5EBF66EA,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-8C8831A2,LNP-20869FD7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E15DC82D,LNP-DC566D12,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-31B7D42A,LNP-DA64F5B1,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-37FE2E70,LNP-B326CE52,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-8609D9A6,LNP-A3EBE577,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-75E56591,LNP-9E79CEF5,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-15C5FDB2,LNP-55069B2B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F6C7A546,LNP-65EE270E,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-CF612C7A,LNP-B8DC0CF5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-072FC2A2,LNP-1748B221,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-EEC57565,LNP-0830F4D6,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7A787956,LNP-57868546,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-677C6937,LNP-F758B229,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-66BE3172,LNP-0B5DF505,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A31E7F3E,LNP-DE759EF3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-57EE12B7,LNP-AE6E31B1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D30D33E6,LNP-B5DC0041,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-EF7F7F16,LNP-B3C2A3D5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4E245C07,LNP-D3B8CA38,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3E9A3E6C,LNP-54B070D5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-14E8357E,LNP-A121B2AB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-81CDD450,LNP-ABE0575D,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4EC3E205,LNP-2C04928F,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4BF76303,LNP-02893E17,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E8629362,LNP-D492E17F,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-8CF39004,LNP-3BC3CBCD,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-173C64BE,LNP-B6C97B32,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4C0D3F28,LNP-EF3C6B75,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BF348F21,LNP-945D1F9E,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9EEB75B5,LNP-A9C6A5E9,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0B5176D2,LNP-7617CBAA,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-68EB2D5F,LNP-1047B1F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3041E19B,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F0E738CF,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0401B568,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-2F62CE9E,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-34932BF5,LNP-7353FF88,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A8CE643C,LNP-5FFEBC11,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-219B811C,LNP-B1A537CF,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-66D81663,LNP-FFCCC4D3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-339CDA76,LNP-3F453BE8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-2E4D46BD,LNP-34FE658F,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-346B06A8,LNP-2EA60AD1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-934A60F8,LNP-3512348E,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-18DD216C,LNP-0FEBA60A,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B021D45C,LNP-2DC91517,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-ED1672FD,LNP-8D2C6FE9,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-25F6D68D,LNP-3751B130,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E4D084F7,LNP-E366F119,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FC115AAD,LNP-80FD6BAB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-195757A5,LNP-D5F43A90,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5C8E3C6E,LNP-051959C3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-14445AD9,LNP-527A11B3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-145F5200,LNP-9F94A231,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F2A11463,LNP-9DCCDE9D,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-52CA78F6,LNP-C73C5924,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-362239E1,LNP-BE1F936B,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4E69D612,LNP-30D46F76,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-598FCED6,LNP-337FE129,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7812A705,LNP-9076CCE1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7C38AA7A,LNP-1CACF35D,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D953A511,LNP-FF0768B0,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D69CD057,LNP-B8A5C0AD,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-2155600B,LNP-B88F470B,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-39774439,LNP-98DF64F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-CF4B2C6A,LNP-131BE1D6,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F28D2530,LNP-CB00AF2C,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C19650DE,LNP-E6A29CFE,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FB180DE5,LNP-1CD22A03,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4E77061B,LNP-66501658,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D5DD4D00,LNP-01CEEF1A,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-733E4F11,LNP-AC7E2E76,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-37D9EC55,LNP-FA6B2D8D,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5B0F3E08,LNP-89D44F6B,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-2B4A07B6,LNP-BC0F82C6,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0132104B,LNP-9DAFE2A4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-2F3C884B,LNP-7EF34101,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F7ACC181,LNP-BE03EE22,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-2A692B71,LNP-A5DD8542,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F418C061,LNP-E5245F1F,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D14828F7,LNP-F359F15E,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-414E30D0,LNP-60D9E10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-BC95BA0B,LNP-6DBD6B7E,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C68497D3,LNP-1AC0795C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5562C5C6,LNP-3B7E4D87,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9BAB786C,LNP-3D560594,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C2691E0D,LNP-3D1225F9,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E9CE049C,LNP-C9A52D94,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-67BF13F0,LNP-47ABA206,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E7A253EC,LNP-F327C051,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-158182F0,LNP-8A3C4F2A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-10926690,LNP-6531F742,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9D87848C,LNP-65CC841C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E817C1C8,LNP-7D4FAE2E,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4341A118,LNP-B411C843,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-44C98D2C,LNP-4171B59A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
