dimension_record_id,decision_package_id,approval_package_id,operational_risk_score,risk_tier,priority_tier,urgency,breach_status,watch_status,trend_direction,sustained_movement_flag,dominant_breach_type,provisional_threshold_flag,evidence_reference_count,evidence_phase_coverage,evidence_completeness,evidence_status,missing_evidence_flag,lineage_reference_count,lineage_stage_coverage,lineage_completeness,lineage_status,orphan_lineage_flag,representative_recommendation_available,recommendation_validation_status,recommendation_confirmation_required,recommendation_limitation_count,recommendation_governance_warning,recommendation_readiness,scenario_required_status,scenario_readiness,baseline_available,comparator_completeness,comparator_consistency,scenario_validation_status,scenario_confidence,tradeoff_status,displacement_status,sensitivity_status,dominance_status,financial_review_required,financial_readiness,cost_completeness,benefit_completeness,net_impact_available,roi_status,payback_status,affordability_status,financial_confidence,missing_financial_input_flag,uncertainty_available,lower_financial_estimate,central_financial_estimate,upper_financial_estimate,financial_range_width,primary_uncertainty_driver,uncertainty_status,scenario_sensitivity_status,financial_sensitivity_status,break_even_status,contradiction_warning_x,contradiction_severity,provisional_warning_x,stakeholder_validation_required_x,assumption_validation_required_x,baseline_validation_required_x,financial_validation_required_x,governance_issue_count_x,governance_burden_status_x,package_readiness_x,package_completeness_x,decision_readiness_x,permitted_management_actions_x,blocking_condition_count_x,management_review_required_x,approval_status_x,display_level,display_level_record_id,operational_risk_display,evidence_strength_display,lineage_strength_display,recommendation_readiness_display,scenario_readiness_display,financial_readiness_display,uncertainty_display,governance_burden_display,management_readiness_display,overall_display_level,display_level_formula,governance_burden_record_id,blocking_question_count,pending_confirmation_count,governance_issue_count_y,contradiction_warning_y,provisional_warning_y,stakeholder_validation_required_y,assumption_validation_required_y,baseline_validation_required_y,financial_validation_required_y,governance_burden_status_y,burden_source_reference,management_readiness_record_id,package_readiness_y,package_completeness_y,decision_readiness_y,permitted_management_actions_y,blocking_condition_count_y,management_review_required_y,approval_status_y,readiness_reconciliation_note,decision_scorecard_id
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,47.18,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,Moderate,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,True,False,False,0,Moderate,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Blocking,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Not Assessable,Blocking,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203-GB,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203-MR,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,55.86,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,50.44,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,Moderate,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,True,False,False,0,Moderate,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Blocking,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Not Assessable,Blocking,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212-GB,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212-MR,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,85.15,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,63.38,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,57.93,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,54.29,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,Moderate,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,True,False,False,0,Moderate,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Blocking,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Not Assessable,Blocking,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-GB,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-MR,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,85.74,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,50.63,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,Moderate,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,True,False,False,0,Moderate,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Blocking,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Not Assessable,Blocking,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-GB,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-MR,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,66.43,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,91.41,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,Moderate,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,True,False,False,0,Moderate,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Blocking,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Not Assessable,Blocking,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-GB,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-MR,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,85.74,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,67.62,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,59.38,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,Moderate,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,True,False,False,0,Moderate,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Blocking,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Not Assessable,Blocking,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-GB,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-MR,Not Ready,,,Review Integrated Decision Package | Validate Assumptions | Request Additional Scenario | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-DIM,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,65.21,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915
