lineage_record_id,decision_package_id,approval_package_id,lineage_reference_count,lineage_complete,lineage_ids,source_phase_list,audit_traceability_status,decision_readiness_id,decision_scorecard_id,readiness_lineage_id,reconciliation_status,governance_note
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,Matched,Lineage reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,RLN-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,Matched,Lineage reconciled from Step 2D-3
