decision_package_id,kpi_id,kpi_name,current_value,threshold_status,prior_comparison,trend,breach_flag,watch_flag,confidence_status,hospital_id,department_id,reporting_date
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250411,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250411,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250411,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250411,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250411,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250509,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250509,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250509,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250509,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250509,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250509,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250515,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250515,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250515,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250515,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250515,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250515,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250603,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250603,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250603,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250603,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250603,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250603,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250619,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250619,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250619,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250619,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250619,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250619,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250623,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250623,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250623,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250623,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250623,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250623,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250628,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250628,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250628,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250628,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250628,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250628,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250716,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250716,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250716,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250716,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250716,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250716,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250725,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250725,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250725,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250725,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250725,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250725,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250730,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250730,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250730,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250730,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250730,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250730,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250809,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250809,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250809,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250809,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250809,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250809,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250824,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250824,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250824,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250824,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250824,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250824,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250903,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250903,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250903,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250903,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250903,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250903,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250910,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250910,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250910,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250910,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250910,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20250910,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251012,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251012,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251012,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251012,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251012,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251012,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251022,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251022,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251022,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251022,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251022,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251022,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251112,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251112,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251112,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251112,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251112,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251112,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251117,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251117,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251117,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251117,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251117,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251117,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251126,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251126,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251126,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251126,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251126,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251126,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251205,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251205,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251205,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251205,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251205,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251205,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251216,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251216,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251216,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251216,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251216,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251216,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251220,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251220,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251220,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251220,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251220,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20251220,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-ICU,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250116,kpi_001,Staffing Level,Dominant,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250116,kpi_002,Staff Absenteeism Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250116,kpi_003,Bed Occupancy Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250116,kpi_004,Average Patient Waiting Time,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250116,kpi_005,Patient Complaint Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250116,kpi_006,Patient Satisfaction Score,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250208,kpi_001,Staffing Level,Dominant,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250208,kpi_002,Staff Absenteeism Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250208,kpi_003,Bed Occupancy Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250208,kpi_004,Average Patient Waiting Time,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250208,kpi_005,Patient Complaint Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250208,kpi_006,Patient Satisfaction Score,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250330,kpi_001,Staffing Level,Dominant,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250330,kpi_002,Staff Absenteeism Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250330,kpi_003,Bed Occupancy Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250330,kpi_004,Average Patient Waiting Time,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250330,kpi_005,Patient Complaint Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250330,kpi_006,Patient Satisfaction Score,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250408,kpi_001,Staffing Level,Dominant,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250408,kpi_002,Staff Absenteeism Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250408,kpi_003,Bed Occupancy Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250408,kpi_004,Average Patient Waiting Time,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250408,kpi_005,Patient Complaint Rate,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20250408,kpi_006,Patient Satisfaction Score,Available,Valid with Conditions,,,False,False,High,HOSP-001,DEPT-MED,
