patient_experience_daily_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,complaint_record_count,complaint_valid_record_count,complaint_excluded_record_count,complaint_high_severity_count,complaint_medium_severity_count,complaint_low_severity_count,complaint_open_source_count,complaint_resolved_source_count,complaint_channel_distinct_count,complaint_category_distinct_count,complaint_count_available_flag,survey_record_count,survey_response_count_total,survey_valid_score_record_count,survey_invalid_score_record_count,survey_score_sum,survey_score_weighted_sum,survey_score_min,survey_score_max,survey_score_source_scale_count,survey_score_available_flag,survey_response_count_available_flag,complaint_source_present_flag,survey_source_present_flag,patient_experience_data_complete_flag,unresolved_rule_flag,processing_run_id,processed_datetime,transformation_version
PEX-HOSP-001-DEPT-ADM-20260102,HOSP-001,DEPT-ADM,2026-01-02,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.796973990347437,3.796973990347437,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260102,HOSP-001,DEPT-OPC,2026-01-02,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,8.0,8.0,4.293799188201579,4.667121143473431,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260102,HOSP-001,DEPT-SURG,2026-01-02,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,11.0,11.0,3.6190521860875817,4.064545621099345,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260102,HOSP-001,DEPT-ICU,2026-01-02,1,2026,0,0,0,0,0,0,0,0,0,0,False,5.0,5.0,5.0,0.0,16.0,16.0,2.4488656525168686,4.671426851934575,5.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260102,HOSP-001,DEPT-MED,2026-01-02,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.678527864967033,3.678527864967033,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260103,HOSP-001,DEPT-DIAG,2026-01-03,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.938668306689105,3.938668306689105,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260103,HOSP-001,DEPT-ICU,2026-01-03,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.376130713153063,4.376130713153063,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260103,HOSP-001,DEPT-SURG,2026-01-03,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.9142746201515695,3.9142746201515695,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260103,HOSP-001,DEPT-PEX,2026-01-03,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,11.0,11.0,3.4577641203649185,4.041999892426834,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260103,HOSP-001,DEPT-OPC,2026-01-03,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,12.0,12.0,3.526157734259172,4.509622074485452,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260103,HOSP-001,DEPT-ADM,2026-01-03,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.681701709951818,4.681701709951818,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260103,HOSP-001,DEPT-MED,2026-01-03,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,2.0,2.0,2.7807942926521587,2.7807942926521587,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260104,HOSP-001,DEPT-SURG,2026-01-04,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,5.0,5.0,2.9036506446140327,3.0710806427812094,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260104,HOSP-001,DEPT-ED,2026-01-04,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,1.0,0.0,3.0,3.0,3.466627414467066,3.466627414467066,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260104,HOSP-001,DEPT-ICU,2026-01-04,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,3.075952505753809,3.097416327528162,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260104,HOSP-001,DEPT-ADM,2026-01-04,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.5844778289554884,4.409484876595027,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260105,HOSP-001,DEPT-ED,2026-01-05,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.392628399333237,4.546078018112183,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260105,HOSP-001,DEPT-ADM,2026-01-05,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.497678026970405,3.625050355761432,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260105,HOSP-001,DEPT-DIAG,2026-01-05,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260105,HOSP-001,DEPT-SURG,2026-01-05,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,1.0,0.0,4.0,4.0,4.067817257812682,4.067817257812682,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260105,HOSP-001,DEPT-OPC,2026-01-05,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.7238630468771805,3.6544492441795766,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260106,HOSP-001,DEPT-OPC,2026-01-06,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.1974340139073965,3.1974340139073965,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260106,HOSP-001,DEPT-DIAG,2026-01-06,1,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,15.0,15.0,3.1107334528149586,4.800871284140438,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260106,HOSP-001,DEPT-ED,2026-01-06,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,3.4731148477110945,3.5235671223631124,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260106,HOSP-001,DEPT-PEX,2026-01-06,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.279068518197508,4.672579641526752,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260107,HOSP-001,DEPT-SURG,2026-01-07,1,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,14.0,14.0,2.0093272535408864,4.976479894119315,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260107,HOSP-001,DEPT-MED,2026-01-07,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,8.0,8.0,3.50335030098425,4.880626066536462,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260107,HOSP-001,DEPT-OPC,2026-01-07,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.485787236255292,3.485787236255292,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260108,HOSP-001,DEPT-SURG,2026-01-08,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,12.0,12.0,3.637078859039116,5.0,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260108,HOSP-001,DEPT-ED,2026-01-08,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,13.0,13.0,3.5758738394957383,5.0,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260108,HOSP-001,DEPT-ICU,2026-01-08,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,10.0,10.0,1.9963038017102817,4.473395633671711,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260108,HOSP-001,DEPT-ADM,2026-01-08,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.2960176048263863,3.819723886257384,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260109,HOSP-001,DEPT-SURG,2026-01-09,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,13.0,13.0,3.9017313951831207,4.904779058052799,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260109,HOSP-001,DEPT-ADM,2026-01-09,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.34399071524746,4.378057982914987,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260109,HOSP-001,DEPT-ICU,2026-01-09,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.605144599059327,4.605144599059327,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260109,HOSP-001,DEPT-MED,2026-01-09,1,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,3.0,0.0,11.0,11.0,3.20714230706082,5.0,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260109,HOSP-001,DEPT-PEX,2026-01-09,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.826895941717532,3.650877485588685,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260109,HOSP-001,DEPT-OPC,2026-01-09,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.866092045592105,3.997197109753125,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260109,HOSP-001,DEPT-ED,2026-01-09,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.72629885936774,4.72629885936774,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260110,HOSP-001,DEPT-SURG,2026-01-10,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.538136708734926,4.186954941946096,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260110,HOSP-001,DEPT-DIAG,2026-01-10,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.0653190540903053,3.0653190540903053,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260110,HOSP-001,DEPT-ICU,2026-01-10,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.904032385817988,3.904032385817988,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260110,HOSP-001,DEPT-MED,2026-01-10,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.8460880276528915,3.678098532678536,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260110,HOSP-001,DEPT-PEX,2026-01-10,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,8.0,8.0,3.8839867131569688,4.255737419545466,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260111,HOSP-001,DEPT-DIAG,2026-01-11,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,2.883150887524632,5.0,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260111,HOSP-001,DEPT-PEX,2026-01-11,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.8788519794422647,4.001548771264399,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260111,HOSP-001,DEPT-OPC,2026-01-11,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,11.0,11.0,3.351197388420917,4.060645511714654,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260111,HOSP-001,DEPT-SURG,2026-01-11,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,False,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260112,HOSP-001,DEPT-MED,2026-01-12,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,8.0,8.0,3.325031515820102,5.0,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260112,HOSP-001,DEPT-ED,2026-01-12,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.3956959201313435,3.3956959201313435,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260112,HOSP-001,DEPT-OPC,2026-01-12,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.281073628777995,4.281073628777995,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260112,HOSP-001,DEPT-ADM,2026-01-12,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.6973065804105247,3.6973065804105247,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260113,HOSP-001,DEPT-OPC,2026-01-13,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.520097982539984,3.520097982539984,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260113,HOSP-001,DEPT-ADM,2026-01-13,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.71002330101726,3.815521554836779,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260113,HOSP-001,DEPT-PEX,2026-01-13,1,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,14.0,14.0,3.3908930236061794,4.125820706481619,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260113,HOSP-001,DEPT-DIAG,2026-01-13,1,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,3.0,0.0,11.0,11.0,3.708891378035892,4.163717525778869,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260114,HOSP-001,DEPT-OPC,2026-01-14,1,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,3.0,0.0,9.0,9.0,3.300769268714062,3.3475687167863595,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260114,HOSP-001,DEPT-SURG,2026-01-14,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,8.0,8.0,3.4728171377918096,4.748659148756518,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260114,HOSP-001,DEPT-MED,2026-01-14,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,6.0,6.0,2.7969189471022142,4.197356430332375,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260114,HOSP-001,DEPT-PEX,2026-01-14,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.5664754597584043,3.5664754597584043,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260114,HOSP-001,DEPT-DIAG,2026-01-14,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.63395142902237,4.05463461572646,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260115,HOSP-001,DEPT-PEX,2026-01-15,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,12.0,12.0,3.168534890880839,4.65603553101151,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260115,HOSP-001,DEPT-ED,2026-01-15,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,9.0,9.0,2.034289680749629,3.9061571744648704,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260115,HOSP-001,DEPT-SURG,2026-01-15,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,False,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260115,HOSP-001,DEPT-DIAG,2026-01-15,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,False,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260115,HOSP-001,DEPT-ADM,2026-01-15,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.5640553561953,4.5640553561953,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260116,HOSP-001,DEPT-PEX,2026-01-16,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.266935844576404,3.266935844576404,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260116,HOSP-001,DEPT-ICU,2026-01-16,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.3164747328377504,4.301747029635542,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260116,HOSP-001,DEPT-OPC,2026-01-16,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260116,HOSP-001,DEPT-ED,2026-01-16,1,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,15.0,15.0,2.790962700523969,4.612378253576612,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260117,HOSP-001,DEPT-ED,2026-01-17,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,7.0,7.0,3.7530463068568287,4.181754357187763,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260117,HOSP-001,DEPT-SURG,2026-01-17,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,11.0,11.0,3.0795866547922293,4.482250791882877,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260117,HOSP-001,DEPT-OPC,2026-01-17,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.152960651902026,4.152960651902026,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260117,HOSP-001,DEPT-ICU,2026-01-17,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.475802097072128,4.475802097072128,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260117,HOSP-001,DEPT-DIAG,2026-01-17,1,2026,0,0,0,0,0,0,0,0,0,0,False,2.0,2.0,2.0,0.0,8.0,8.0,3.600403768513778,4.424990353348633,2.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260118,HOSP-001,DEPT-DIAG,2026-01-18,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,2.0,0.0,7.0,7.0,3.412542999140506,4.378479871576124,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260118,HOSP-001,DEPT-ED,2026-01-18,1,2026,0,0,0,0,0,0,0,0,0,0,False,4.0,4.0,4.0,0.0,15.0,15.0,2.7785061585201847,4.853026130702685,4.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260118,HOSP-001,DEPT-PEX,2026-01-18,1,2026,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,3.0,0.0,12.0,12.0,3.344222466661891,5.0,3.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260118,HOSP-001,DEPT-SURG,2026-01-18,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260118,HOSP-001,DEPT-MED,2026-01-18,1,2026,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,0.0,4.0,4.0,4.155235767953821,4.155235767953821,1.0,True,True,False,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
