survey_id,source_record_id,hospital_id,department_id,encounter_id,source_file,source_row_number,source_checksum,processing_run_id,processed_datetime,transformation_version,survey_date,survey_month,survey_year,survey_date_valid_flag,survey_channel,survey_type,response_count,satisfaction_score_source,satisfaction_score_numeric,satisfaction_scale_min,satisfaction_scale_max,satisfaction_score_valid_flag,satisfaction_score_normalised_flag,survey_response_present_flag,survey_record_valid_flag,survey_aggregation_eligible_flag,survey_score_eligible_flag,survey_response_count_eligible_flag,survey_channel_supported_flag,survey_type_supported_flag,unresolved_rule_flag,exclusion_reason_code,hospital_ref_valid_flag,department_ref_valid_flag
SURV-00003064,SURV-00003064,HOSP-001,DEPT-SURG,,patient_surveys.csv,3064,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,3.5002414134700195,3.5002414134700195,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003065,SURV-00003065,HOSP-001,DEPT-ICU,,patient_surveys.csv,3065,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,3.5335749883435734,3.5335749883435734,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003066,SURV-00003066,HOSP-001,DEPT-SURG,,patient_surveys.csv,3066,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,4.285720045779043,4.285720045779043,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003067,SURV-00003067,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3067,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,4.231438952626772,4.231438952626772,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003068,SURV-00003068,HOSP-001,DEPT-ICU,,patient_surveys.csv,3068,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,3.494507396347415,3.494507396347415,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003069,SURV-00003069,HOSP-001,DEPT-ICU,,patient_surveys.csv,3069,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,3.1765989056186177,3.1765989056186177,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003070,SURV-00003070,HOSP-001,DEPT-ADM,,patient_surveys.csv,3070,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,3.719675383166398,3.719675383166398,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003071,SURV-00003071,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3071,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,4.114929233987985,4.114929233987985,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003072,SURV-00003072,HOSP-001,DEPT-ICU,,patient_surveys.csv,3072,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,4.4328643941388295,4.4328643941388295,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003073,SURV-00003073,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3073,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,3.3502525224915813,3.3502525224915813,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003074,SURV-00003074,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3074,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,3.2436423232389573,3.2436423232389573,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003075,SURV-00003075,HOSP-001,DEPT-OPC,,patient_surveys.csv,3075,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,3.027310851813509,3.027310851813509,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003076,SURV-00003076,HOSP-001,DEPT-OPC,,patient_surveys.csv,3076,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,4.5375279963359,4.5375279963359,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003077,SURV-00003077,HOSP-001,DEPT-ADM,,patient_surveys.csv,3077,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-01,8,2026,True,,Outpatient Satisfaction,1.0,2.911837931754276,2.911837931754276,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003078,SURV-00003078,HOSP-001,DEPT-MED,,patient_surveys.csv,3078,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,2.566804718064944,2.566804718064944,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003079,SURV-00003079,HOSP-001,DEPT-ADM,,patient_surveys.csv,3079,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,4.821677565001495,4.821677565001495,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003080,SURV-00003080,HOSP-001,DEPT-ED,,patient_surveys.csv,3080,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.783567000513099,3.783567000513099,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003081,SURV-00003081,HOSP-001,DEPT-MED,,patient_surveys.csv,3081,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.810132225313393,3.810132225313393,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003082,SURV-00003082,HOSP-001,DEPT-SURG,,patient_surveys.csv,3082,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.128993191260174,3.128993191260174,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003083,SURV-00003083,HOSP-001,DEPT-ED,,patient_surveys.csv,3083,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.423020279979063,3.423020279979063,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003084,SURV-00003084,HOSP-001,DEPT-ADM,,patient_surveys.csv,3084,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.02767649065386,3.02767649065386,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003085,SURV-00003085,HOSP-001,DEPT-ADM,,patient_surveys.csv,3085,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.612410568415023,3.612410568415023,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003086,SURV-00003086,HOSP-001,DEPT-ICU,,patient_surveys.csv,3086,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.078841607570747,3.078841607570747,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003087,SURV-00003087,HOSP-001,DEPT-SURG,,patient_surveys.csv,3087,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.631879672525211,3.631879672525211,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003088,SURV-00003088,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3088,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.672665241125715,3.672665241125715,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003089,SURV-00003089,HOSP-001,DEPT-ICU,,patient_surveys.csv,3089,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.0888164078710103,3.0888164078710103,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003090,SURV-00003090,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3090,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.905887842690563,3.905887842690563,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003091,SURV-00003091,HOSP-001,DEPT-SURG,,patient_surveys.csv,3091,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,5.0,5.0,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003092,SURV-00003092,HOSP-001,DEPT-ICU,,patient_surveys.csv,3092,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,4.108361161345409,4.108361161345409,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003093,SURV-00003093,HOSP-001,DEPT-PEX,,patient_surveys.csv,3093,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,,,1.0,5.0,False,False,False,True,True,False,True,False,True,False,,True,True
SURV-00003094,SURV-00003094,HOSP-001,DEPT-OPC,,patient_surveys.csv,3094,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,2.9271160516847985,2.9271160516847985,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003095,SURV-00003095,HOSP-001,DEPT-ADM,,patient_surveys.csv,3095,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,3.5669483912895923,3.5669483912895923,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003096,SURV-00003096,HOSP-001,DEPT-ICU,,patient_surveys.csv,3096,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-02,8,2026,True,,Outpatient Satisfaction,1.0,4.441214441981782,4.441214441981782,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003097,SURV-00003097,HOSP-001,DEPT-ADM,,patient_surveys.csv,3097,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,3.3389991127983083,3.3389991127983083,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003098,SURV-00003098,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3098,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,3.5689672235348757,3.5689672235348757,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003099,SURV-00003099,HOSP-001,DEPT-OPC,,patient_surveys.csv,3099,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,3.9296759104495167,3.9296759104495167,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003100,SURV-00003100,HOSP-001,DEPT-PEX,,patient_surveys.csv,3100,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,4.316101244753292,4.316101244753292,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003101,SURV-00003101,HOSP-001,DEPT-SURG,,patient_surveys.csv,3101,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,2.961652234417675,2.961652234417675,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003102,SURV-00003102,HOSP-001,DEPT-PEX,,patient_surveys.csv,3102,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,4.105602520363624,4.105602520363624,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003103,SURV-00003103,HOSP-001,DEPT-MED,,patient_surveys.csv,3103,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,2.937688648968517,2.937688648968517,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003104,SURV-00003104,HOSP-001,DEPT-OPC,,patient_surveys.csv,3104,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,3.8592772485415408,3.8592772485415408,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003105,SURV-00003105,HOSP-001,DEPT-PEX,,patient_surveys.csv,3105,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,4.358428831727821,4.358428831727821,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003106,SURV-00003106,HOSP-001,DEPT-ADM,,patient_surveys.csv,3106,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,2.6879912766852923,2.6879912766852923,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003107,SURV-00003107,HOSP-001,DEPT-ED,,patient_surveys.csv,3107,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,3.0913564605878268,3.0913564605878268,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003108,SURV-00003108,HOSP-001,DEPT-ADM,,patient_surveys.csv,3108,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,2.474856906464278,2.474856906464278,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003109,SURV-00003109,HOSP-001,DEPT-MED,,patient_surveys.csv,3109,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-03,8,2026,True,,Outpatient Satisfaction,1.0,3.4278157535436526,3.4278157535436526,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003110,SURV-00003110,HOSP-001,DEPT-ICU,,patient_surveys.csv,3110,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,3.2387664586000064,3.2387664586000064,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003111,SURV-00003111,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3111,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,3.606710778661975,3.606710778661975,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003112,SURV-00003112,HOSP-001,DEPT-ADM,,patient_surveys.csv,3112,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,4.276430647919895,4.276430647919895,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003113,SURV-00003113,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3113,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,4.020531541490131,4.020531541490131,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003114,SURV-00003114,HOSP-001,DEPT-MED,,patient_surveys.csv,3114,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,3.850977616079636,3.850977616079636,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003115,SURV-00003115,HOSP-001,DEPT-OPC,,patient_surveys.csv,3115,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,3.993753561432981,3.993753561432981,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003116,SURV-00003116,HOSP-001,DEPT-PEX,,patient_surveys.csv,3116,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,3.236708537007616,3.236708537007616,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003117,SURV-00003117,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3117,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,2.9184010494894057,2.9184010494894057,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003118,SURV-00003118,HOSP-001,DEPT-ICU,,patient_surveys.csv,3118,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,4.039958713603661,4.039958713603661,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003119,SURV-00003119,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3119,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-04,8,2026,True,,Outpatient Satisfaction,1.0,4.096723989586844,4.096723989586844,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003120,SURV-00003120,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3120,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.5015239942524694,3.5015239942524694,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003121,SURV-00003121,HOSP-001,DEPT-ADM,,patient_surveys.csv,3121,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.1267993801328475,3.1267993801328475,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003122,SURV-00003122,HOSP-001,DEPT-SURG,,patient_surveys.csv,3122,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.443624679559955,3.443624679559955,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003123,SURV-00003123,HOSP-001,DEPT-ADM,,patient_surveys.csv,3123,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.090299229544825,3.090299229544825,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003124,SURV-00003124,HOSP-001,DEPT-PEX,,patient_surveys.csv,3124,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,2.910603351009675,2.910603351009675,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003125,SURV-00003125,HOSP-001,DEPT-OPC,,patient_surveys.csv,3125,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,2.624920135142636,2.624920135142636,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003126,SURV-00003126,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3126,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.2962156251631023,3.2962156251631023,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003127,SURV-00003127,HOSP-001,DEPT-ADM,,patient_surveys.csv,3127,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.686864370452599,3.686864370452599,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003128,SURV-00003128,HOSP-001,DEPT-ED,,patient_surveys.csv,3128,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,1.7334001154850358,1.7334001154850358,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003129,SURV-00003129,HOSP-001,DEPT-OPC,,patient_surveys.csv,3129,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,2.752136772739584,2.752136772739584,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003130,SURV-00003130,HOSP-001,DEPT-ED,,patient_surveys.csv,3130,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.1286008389175395,3.1286008389175395,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003131,SURV-00003131,HOSP-001,DEPT-ADM,,patient_surveys.csv,3131,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.3580453551499416,3.3580453551499416,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003132,SURV-00003132,HOSP-001,DEPT-MED,,patient_surveys.csv,3132,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,4.055665985191633,4.055665985191633,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003133,SURV-00003133,HOSP-001,DEPT-SURG,,patient_surveys.csv,3133,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-05,8,2026,True,,Outpatient Satisfaction,1.0,3.655279284600813,3.655279284600813,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003134,SURV-00003134,HOSP-001,DEPT-OPC,,patient_surveys.csv,3134,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,4.138940516601373,4.138940516601373,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003135,SURV-00003135,HOSP-001,DEPT-OPC,,patient_surveys.csv,3135,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,3.9492494968680263,3.9492494968680263,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003136,SURV-00003136,HOSP-001,DEPT-ICU,,patient_surveys.csv,3136,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,3.9983300070889154,3.9983300070889154,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003137,SURV-00003137,HOSP-001,DEPT-OPC,,patient_surveys.csv,3137,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,3.2677233280974174,3.2677233280974174,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003138,SURV-00003138,HOSP-001,DEPT-MED,,patient_surveys.csv,3138,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,4.27339274733996,4.27339274733996,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003139,SURV-00003139,HOSP-001,DEPT-ICU,,patient_surveys.csv,3139,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,4.344840128184423,4.344840128184423,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003140,SURV-00003140,HOSP-001,DEPT-ED,,patient_surveys.csv,3140,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,4.065248812986232,4.065248812986232,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003141,SURV-00003141,HOSP-001,DEPT-OPC,,patient_surveys.csv,3141,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,3.8237167539863415,3.8237167539863415,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003142,SURV-00003142,HOSP-001,DEPT-SURG,,patient_surveys.csv,3142,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,3.424578656463797,3.424578656463797,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003143,SURV-00003143,HOSP-001,DEPT-ADM,,patient_surveys.csv,3143,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,4.491554855358866,4.491554855358866,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
SURV-00003144,SURV-00003144,HOSP-001,DEPT-DIAG,,patient_surveys.csv,3144,,PROC-PEX-8337749CCBE7,2026-07-26 22:04:47.872097,2D-4.0,2026-08-06,8,2026,True,,Outpatient Satisfaction,1.0,5.0,5.0,1.0,5.0,True,False,True,True,True,True,True,False,True,False,,True,True
