hospital_id,department_id,reporting_date,reporting_month,reporting_year,planned_staff_count,present_staff_count,unapproved_absence_count,approved_leave_count,reassigned_staff_count,replacement_staff_count,workforce_missing_flag,encounter_record_count,completed_encounter_count,cancelled_encounter_count,lwbs_encounter_count,queue_count_total,occupied_beds,operational_beds,licensed_beds,overcapacity_count,scheduled_session_count,cancelled_session_count,reduced_session_count,extended_session_count,patient_flow_missing_flag,complaint_record_count,complaint_valid_record_count,complaint_high_severity_count,complaint_medium_severity_count,complaint_low_severity_count,complaint_open_source_count,complaint_resolved_source_count,survey_record_count,survey_response_count_total,survey_valid_score_record_count,survey_score_sum,survey_score_weighted_sum,patient_experience_missing_flag,operational_data_complete_flag,partial_domain_record_flag,cross_domain_reference_valid_flag,cross_domain_date_valid_flag,unresolved_rule_flag,operational_daily_id,processing_run_id,processed_datetime,transformation_version
HOSP-001,DEPT-ICU,2026-02-15,2,2026,16.0,13.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,21.0,24.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260215,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-16,2,2026,14.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,16.0,19.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260216,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-17,2,2026,17.0,16.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,22.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260217,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-18,2,2026,16.0,15.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,21.0,24.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260218,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-19,2,2026,13.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,21.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260219,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-20,2,2026,17.0,15.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,22.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260220,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-21,2,2026,18.0,16.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,15.0,19.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,4.0,4.0,3.0,11.0,11.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260221,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-22,2,2026,14.0,14.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,16.0,20.0,24.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260222,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-23,2,2026,13.0,12.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,11.0,11.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260223,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-24,2,2026,15.0,14.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,16.0,21.0,24.0,0.0,3,0,0,0,False,1,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260224,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-25,2,2026,19.0,18.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260225,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-26,2,2026,15.0,13.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,16.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260226,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-27,2,2026,16.0,14.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,20.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,10.0,10.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260227,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-02-28,2,2026,15.0,14.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,22.0,24.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,3.0,3.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260228,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-01,3,2026,16.0,16.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,20.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260301,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-02,3,2026,16.0,16.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,22.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260302,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-03,3,2026,17.0,16.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260303,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-04,3,2026,17.0,16.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,20.0,24.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,3.0,3.0,3.0,12.0,12.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260304,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-05,3,2026,13.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,22.0,24.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260305,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-06,3,2026,12.0,12.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,20.0,24.0,0.0,3,0,0,0,False,1,1,1,0,0,1,0,3.0,3.0,3.0,11.0,11.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260306,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-07,3,2026,15.0,15.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,22.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,11.0,11.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260307,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-08,3,2026,13.0,12.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,20.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260308,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-09,3,2026,11.0,10.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,15.0,19.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260309,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-10,3,2026,14.0,12.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,20.0,24.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260310,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-11,3,2026,18.0,17.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,20.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,4.0,4.0,4.0,13.0,13.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260311,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-12,3,2026,20.0,18.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,21.0,22.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260312,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-13,3,2026,13.0,13.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,15.0,19.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,9.0,9.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260313,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-14,3,2026,13.0,12.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,16.0,20.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,4.0,4.0,4.0,15.0,15.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260314,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-15,3,2026,13.0,12.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,12.0,12.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260315,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-16,3,2026,11.0,11.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260316,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-17,3,2026,14.0,13.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260317,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-18,3,2026,14.0,13.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260318,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-19,3,2026,15.0,15.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,20.0,24.0,0.0,3,0,0,0,False,1,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260319,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-20,3,2026,12.0,12.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,21.0,24.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,2.0,2.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260320,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-21,3,2026,14.0,14.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,22.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260321,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-22,3,2026,15.0,13.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,16.0,19.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,5.0,5.0,4.0,12.0,12.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260322,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-23,3,2026,17.0,14.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,20.0,24.0,0.0,3,0,0,0,False,1,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260323,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-24,3,2026,13.0,11.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,9.0,9.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260324,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-25,3,2026,12.0,10.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,4.0,4.0,4.0,16.0,16.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260325,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-26,3,2026,15.0,14.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,20.0,24.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260326,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-27,3,2026,11.0,10.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,22.0,24.0,0.0,3,0,0,0,False,2,2,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260327,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-28,3,2026,14.0,11.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,19.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,10.0,10.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260328,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-29,3,2026,14.0,13.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,15.0,19.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260329,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-30,3,2026,15.0,14.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,21.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260330,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-03-31,3,2026,14.0,14.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,16.0,20.0,24.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260331,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-01,4,2026,16.0,14.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,21.0,24.0,0.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260401,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-02,4,2026,15.0,13.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,21.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260402,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-03,4,2026,15.0,12.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,22.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260403,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-04,4,2026,18.0,16.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,16.0,19.0,24.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,3.0,3.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260404,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-05,4,2026,17.0,16.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,21.0,24.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,4.0,4.0,3.0,9.0,9.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260405,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-06,4,2026,11.0,7.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,20.0,24.0,0.0,3,0,0,0,False,2,2,1,1,0,2,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260406,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-07,4,2026,17.0,14.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260407,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-08,4,2026,18.0,18.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,17.0,20.0,24.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,4.0,4.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260408,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-09,4,2026,17.0,16.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,21.0,24.0,0.0,3,0,0,0,False,1,1,0,0,1,1,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260409,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-10,4,2026,14.0,12.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,23.0,22.0,24.0,1.0,3,0,0,0,False,1,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260410,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-11,4,2026,18.0,16.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,20.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,5.0,5.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260411,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-12,4,2026,11.0,11.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,21.0,21.0,24.0,0.0,3,0,0,0,False,2,2,1,1,0,1,1,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260412,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-13,4,2026,12.0,12.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,20.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260413,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-14,4,2026,12.0,12.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,19.0,19.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260414,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-15,4,2026,16.0,15.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,22.0,21.0,24.0,1.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260415,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-16,4,2026,15.0,15.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,21.0,24.0,0.0,3,0,0,0,False,1,1,0,0,0,0,1,3.0,3.0,3.0,10.0,10.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260416,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-17,4,2026,14.0,12.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,18.0,21.0,24.0,0.0,3,0,0,0,False,2,2,0,2,0,1,1,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260417,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-18,4,2026,15.0,15.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,21.0,20.0,24.0,1.0,3,0,0,0,False,1,1,1,0,0,0,1,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260418,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-19,4,2026,10.0,9.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,22.0,21.0,24.0,1.0,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ICU-20260419,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-20,4,2026,12.0,11.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,22.0,21.0,24.0,1.0,3,0,0,0,False,1,1,0,1,0,1,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260420,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-21,4,2026,15.0,14.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,20.0,20.0,24.0,0.0,3,0,0,0,False,1,1,0,1,0,1,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260421,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ICU,2026-04-22,4,2026,16.0,13.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,21.0,21.0,24.0,0.0,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ICU-20260422,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
