processing_run_id,issue_id,source_dataset_name,processed_dataset_name,source_primary_key,source_row_number,field_name,issue_type,severity,issue_description,source_value,processed_value,resolution_action,exclusion_flag,blocks_processing,created_datetime
PROC-QCS-92010F32B162,3139f31a-b36f-4d42-8640-007dc95c159e,service_schedule,processed_service_schedule,SCH-00000345,346,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.266893
PROC-QCS-92010F32B162,39052271-a9db-4009-a7bd-a6dd4da684fe,service_schedule,processed_service_schedule,SCH-00000346,347,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.266916
PROC-QCS-92010F32B162,90840520-de77-4a4d-b8ce-b2f9254e7f34,service_schedule,processed_service_schedule,SCH-00000347,348,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.266939
PROC-QCS-92010F32B162,9f6e28c6-74e3-4d93-a8b5-b75142f35fa7,service_schedule,processed_service_schedule,SCH-00000348,349,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.266962
PROC-QCS-92010F32B162,9dcb1d04-3575-4b29-a496-2f0e8d2145f1,service_schedule,processed_service_schedule,SCH-00000349,350,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.266984
PROC-QCS-92010F32B162,6e959d1d-bf9c-49d0-ad60-1cafd6f880e1,service_schedule,processed_service_schedule,SCH-00000350,351,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267008
PROC-QCS-92010F32B162,7ae58933-16c7-4640-b4c7-dfd3b83e64ea,service_schedule,processed_service_schedule,SCH-00000351,352,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267031
PROC-QCS-92010F32B162,fbe56471-2743-4c50-8854-f18dea06a0ab,service_schedule,processed_service_schedule,SCH-00000352,353,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267054
PROC-QCS-92010F32B162,e4d21efd-6335-4013-99d9-697dff6608db,service_schedule,processed_service_schedule,SCH-00000353,354,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267077
PROC-QCS-92010F32B162,f70024b9-222a-43e8-ba18-5be5f9fd1bb8,service_schedule,processed_service_schedule,SCH-00000354,355,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267100
PROC-QCS-92010F32B162,949ef08b-9388-4630-88e0-2b2e6529542a,service_schedule,processed_service_schedule,SCH-00000355,356,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267124
PROC-QCS-92010F32B162,a16822f2-40cc-4d30-86d8-3697cb202a64,service_schedule,processed_service_schedule,SCH-00000356,357,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267149
PROC-QCS-92010F32B162,d5be5ea7-5db6-4e38-9887-6e0dd49c6f19,service_schedule,processed_service_schedule,SCH-00000357,358,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267172
PROC-QCS-92010F32B162,49c99e2d-1063-4029-839a-3a8e8ef73bea,service_schedule,processed_service_schedule,SCH-00000358,359,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267196
PROC-QCS-92010F32B162,454ac1dd-0b06-4495-959e-bd7283bd2e0f,service_schedule,processed_service_schedule,SCH-00000359,360,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267220
PROC-QCS-92010F32B162,891ebe36-e85b-4f4b-ae4b-70ac8fe5bbc7,service_schedule,processed_service_schedule,SCH-00000360,361,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267243
PROC-QCS-92010F32B162,ab29ec65-3e38-47e9-9747-257baac657e2,service_schedule,processed_service_schedule,SCH-00000361,362,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267268
PROC-QCS-92010F32B162,9bd5ed95-3888-48e7-bdf5-dcfec23d1229,service_schedule,processed_service_schedule,SCH-00000362,363,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267292
PROC-QCS-92010F32B162,939cffa1-e901-4612-9e84-cdeff05a250b,service_schedule,processed_service_schedule,SCH-00000363,364,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267316
PROC-QCS-92010F32B162,e56858fa-0958-481d-bae9-5ef1defa0962,service_schedule,processed_service_schedule,SCH-00000364,365,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267339
PROC-QCS-92010F32B162,ff6d74c2-e81e-40d8-9365-f14f6ad27aa9,service_schedule,processed_service_schedule,SCH-00000365,366,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267363
PROC-QCS-92010F32B162,8732d8b9-407f-48b1-8ee2-0d47dcc248bd,service_schedule,processed_service_schedule,SCH-00000366,367,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267387
PROC-QCS-92010F32B162,4133957c-595c-4a4c-8c21-644221de3bca,service_schedule,processed_service_schedule,SCH-00000367,368,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267411
PROC-QCS-92010F32B162,a3491018-b444-48fd-a1a0-d7199ef41148,service_schedule,processed_service_schedule,SCH-00000368,369,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267435
PROC-QCS-92010F32B162,9afc559d-24eb-43cc-b9ba-417917854a82,service_schedule,processed_service_schedule,SCH-00000369,370,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267458
PROC-QCS-92010F32B162,137324e4-aeba-4d3f-be85-527dc5a425aa,service_schedule,processed_service_schedule,SCH-00000370,371,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267481
PROC-QCS-92010F32B162,6572cdf0-70cd-47aa-8877-3f756438ede3,service_schedule,processed_service_schedule,SCH-00000371,372,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267504
PROC-QCS-92010F32B162,75b4cfd8-a326-4f24-b8a2-138e49278566,service_schedule,processed_service_schedule,SCH-00000372,373,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267528
PROC-QCS-92010F32B162,ea6cc5c6-05bd-4dcd-baf3-49ab558c3516,service_schedule,processed_service_schedule,SCH-00000373,374,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267551
PROC-QCS-92010F32B162,31f19f18-0b2c-4509-979b-bf630a4edf0a,service_schedule,processed_service_schedule,SCH-00000374,375,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267574
PROC-QCS-92010F32B162,685db7bf-b304-46d2-b357-b6abb794bd3e,service_schedule,processed_service_schedule,SCH-00000375,376,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267597
PROC-QCS-92010F32B162,8204bf90-5a78-4280-9f7b-ca65143fa28e,service_schedule,processed_service_schedule,SCH-00000376,377,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267623
PROC-QCS-92010F32B162,613a558f-1ea1-47a8-9570-014b0cd60c93,service_schedule,processed_service_schedule,SCH-00000377,378,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267649
PROC-QCS-92010F32B162,802cc7de-4261-4f15-94df-51e93a2c1c17,service_schedule,processed_service_schedule,SCH-00000378,379,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267676
PROC-QCS-92010F32B162,6f2f59f6-d889-472f-9601-558248e8b47f,service_schedule,processed_service_schedule,SCH-00000379,380,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267700
PROC-QCS-92010F32B162,e4a1ceeb-3a81-43fc-a081-60697890d9ba,service_schedule,processed_service_schedule,SCH-00000380,381,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267725
PROC-QCS-92010F32B162,9bbaa8e3-f661-4e99-8ea8-d643722efa95,service_schedule,processed_service_schedule,SCH-00000381,382,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267748
PROC-QCS-92010F32B162,c93206f8-89f2-4351-bce4-1388ad9b66ff,service_schedule,processed_service_schedule,SCH-00000382,383,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267773
PROC-QCS-92010F32B162,85656868-bd88-42c1-a963-3390346a95ef,service_schedule,processed_service_schedule,SCH-00000383,384,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267796
PROC-QCS-92010F32B162,7762fcfc-b7bc-46d7-be4c-4b9f5de976f7,service_schedule,processed_service_schedule,SCH-00000384,385,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267819
PROC-QCS-92010F32B162,6d03e0ad-8531-42a6-988c-28f3dc922460,service_schedule,processed_service_schedule,SCH-00000385,386,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267844
PROC-QCS-92010F32B162,55845624-bd75-4ab7-bedd-4fed98d4e6bd,service_schedule,processed_service_schedule,SCH-00000386,387,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267868
PROC-QCS-92010F32B162,0426d7eb-aea3-4eb2-b4f9-baebded01d3a,service_schedule,processed_service_schedule,SCH-00000387,388,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267894
PROC-QCS-92010F32B162,9d105bc4-d332-414b-bcd7-999387aba780,service_schedule,processed_service_schedule,SCH-00000388,389,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267919
PROC-QCS-92010F32B162,6853ad17-70b0-456f-ba0d-29947d2dcd8b,service_schedule,processed_service_schedule,SCH-00000389,390,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267943
PROC-QCS-92010F32B162,358b5a9f-7827-4c94-8025-542ca754575a,service_schedule,processed_service_schedule,SCH-00000390,391,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267966
PROC-QCS-92010F32B162,6393c94e-eb87-42ad-b614-4588638c37c9,service_schedule,processed_service_schedule,SCH-00000391,392,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.267989
PROC-QCS-92010F32B162,44047043-3bde-4e6b-8702-fa2bd1dd8b76,service_schedule,processed_service_schedule,SCH-00000392,393,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268012
PROC-QCS-92010F32B162,6f48b266-e39c-46ec-a624-9ad99a2839cc,service_schedule,processed_service_schedule,SCH-00000393,394,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268036
PROC-QCS-92010F32B162,00728f52-8e28-45b3-bb36-0ac28ec28340,service_schedule,processed_service_schedule,SCH-00000394,395,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268061
PROC-QCS-92010F32B162,792756a9-fedb-4639-9b92-7ac49c32af9c,service_schedule,processed_service_schedule,SCH-00000395,396,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268085
PROC-QCS-92010F32B162,43ff12a3-c1ea-46c9-be8c-9b1b23f1ebb1,service_schedule,processed_service_schedule,SCH-00000396,397,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268111
PROC-QCS-92010F32B162,bbfc813f-5396-4bbd-a386-f1dd6a4c5727,service_schedule,processed_service_schedule,SCH-00000397,398,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268136
PROC-QCS-92010F32B162,48cbfe50-c01c-42d7-8f0d-759ee98508bc,service_schedule,processed_service_schedule,SCH-00000398,399,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268160
PROC-QCS-92010F32B162,deb146ce-04f7-477c-a943-0574b7667280,service_schedule,processed_service_schedule,SCH-00000399,400,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268184
PROC-QCS-92010F32B162,76371660-86de-4978-b121-24d4a2949468,service_schedule,processed_service_schedule,SCH-00000400,401,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268207
PROC-QCS-92010F32B162,9f64f7d6-18db-4c61-b123-55baf6d0e29d,service_schedule,processed_service_schedule,SCH-00000401,402,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268231
PROC-QCS-92010F32B162,9eb6da6d-ae6a-40fe-a0d7-9f38a7cb5853,service_schedule,processed_service_schedule,SCH-00000402,403,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268255
PROC-QCS-92010F32B162,13629ef0-fb5b-44fa-99af-429a6e91afbd,service_schedule,processed_service_schedule,SCH-00000403,404,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268278
PROC-QCS-92010F32B162,780e2ca5-fae7-46bb-808a-108026df0923,service_schedule,processed_service_schedule,SCH-00000404,405,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268301
PROC-QCS-92010F32B162,292403ce-d7eb-403d-a4ca-2153d14a9033,service_schedule,processed_service_schedule,SCH-00000405,406,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268325
PROC-QCS-92010F32B162,a269ea98-fee2-4096-9dfa-f9dec61198a1,service_schedule,processed_service_schedule,SCH-00000406,407,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268348
PROC-QCS-92010F32B162,2b20ecfb-4dfb-413f-8c73-5a94fb4e61b9,service_schedule,processed_service_schedule,SCH-00000407,408,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268373
PROC-QCS-92010F32B162,dc77a2a8-ab65-4fe4-bcce-7be1f721eecf,service_schedule,processed_service_schedule,SCH-00000408,409,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268410
PROC-QCS-92010F32B162,5e4b9aba-7ea1-4f94-af9d-2b4f4e69ee51,service_schedule,processed_service_schedule,SCH-00000409,410,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268441
PROC-QCS-92010F32B162,5bd52141-f77f-411b-9f2e-c0476fbb1f54,service_schedule,processed_service_schedule,SCH-00000410,411,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268468
PROC-QCS-92010F32B162,c3ebe8e1-b710-46dd-9c95-d6045608ce24,service_schedule,processed_service_schedule,SCH-00000411,412,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268493
PROC-QCS-92010F32B162,41c3b542-54b7-49a6-8ec7-acd508667621,service_schedule,processed_service_schedule,SCH-00000412,413,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268519
PROC-QCS-92010F32B162,12c19c0e-b888-499a-b2c7-5dc72ce0ea36,service_schedule,processed_service_schedule,SCH-00000413,414,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268549
PROC-QCS-92010F32B162,a20a1062-9d87-4104-980a-7fc5261a1ed5,service_schedule,processed_service_schedule,SCH-00000414,415,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268574
PROC-QCS-92010F32B162,3a1b1171-2a51-4f3f-bcdc-2c5d38f41dc3,service_schedule,processed_service_schedule,SCH-00000415,416,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268600
PROC-QCS-92010F32B162,718bd86e-db8d-48e8-bd0a-bf5b36bc2d56,service_schedule,processed_service_schedule,SCH-00000416,417,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268625
PROC-QCS-92010F32B162,e0f1f554-1381-4500-a393-19f25ea28418,service_schedule,processed_service_schedule,SCH-00000417,418,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268650
PROC-QCS-92010F32B162,6a201cec-f248-4991-af16-f01d3a95f815,service_schedule,processed_service_schedule,SCH-00000418,419,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268675
PROC-QCS-92010F32B162,4c82bf28-09a7-4f9f-b62f-ea7f430ff251,service_schedule,processed_service_schedule,SCH-00000419,420,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268700
PROC-QCS-92010F32B162,edcac23d-488d-4595-a90e-6254e3fa42d9,service_schedule,processed_service_schedule,SCH-00000420,421,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268737
PROC-QCS-92010F32B162,37c452c2-dc5b-4bdf-b4ce-d8d152aedf9a,service_schedule,processed_service_schedule,SCH-00000421,422,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268788
PROC-QCS-92010F32B162,a9765816-4fcf-4b28-88b8-5bad67bc466a,service_schedule,processed_service_schedule,SCH-00000422,423,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268816
PROC-QCS-92010F32B162,ac4d9541-fabb-446b-8863-f1279214b514,service_schedule,processed_service_schedule,SCH-00000423,424,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268842
PROC-QCS-92010F32B162,42f8b3c0-386c-439a-80eb-6cbf1aed9240,service_schedule,processed_service_schedule,SCH-00000424,425,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268868
PROC-QCS-92010F32B162,2a2c48a7-88b2-4f2f-8cf3-b736eda26099,service_schedule,processed_service_schedule,SCH-00000425,426,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268892
PROC-QCS-92010F32B162,773448f5-6e10-428e-9bf7-7d50e96448f7,service_schedule,processed_service_schedule,SCH-00000426,427,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268918
PROC-QCS-92010F32B162,19a899a3-4895-4ee1-9a20-019b12bced64,service_schedule,processed_service_schedule,SCH-00000427,428,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268943
PROC-QCS-92010F32B162,ea993686-ddb4-4b55-8961-a403df857a60,service_schedule,processed_service_schedule,SCH-00000428,429,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268967
PROC-QCS-92010F32B162,02dbcdc9-4806-41c1-bb41-eb24b594d2f3,service_schedule,processed_service_schedule,SCH-00000429,430,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.268991
PROC-QCS-92010F32B162,b0faf180-a8ce-4dfa-93b5-140f794b9b9d,service_schedule,processed_service_schedule,SCH-00000430,431,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269016
PROC-QCS-92010F32B162,ffa1aa12-c658-4585-bfd2-c02086fdc638,service_schedule,processed_service_schedule,SCH-00000431,432,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269040
PROC-QCS-92010F32B162,7633ee3a-b137-4aa0-a843-372c08edb68e,service_schedule,processed_service_schedule,SCH-00000432,433,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269063
PROC-QCS-92010F32B162,dfa64cc9-3161-429d-abdb-3544849ed28b,service_schedule,processed_service_schedule,SCH-00000433,434,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269087
PROC-QCS-92010F32B162,208ad820-ce99-4573-b572-9ab26cfbbf76,service_schedule,processed_service_schedule,SCH-00000434,435,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269110
PROC-QCS-92010F32B162,0eed52ae-b1ae-40fa-bc9e-c02fe477763c,service_schedule,processed_service_schedule,SCH-00000435,436,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269134
PROC-QCS-92010F32B162,9bf50f23-4c75-4af5-a810-acc6176a3cc3,service_schedule,processed_service_schedule,SCH-00000436,437,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269157
PROC-QCS-92010F32B162,c39a5072-c001-4ec5-ac34-64f48e065bed,service_schedule,processed_service_schedule,SCH-00000437,438,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269179
PROC-QCS-92010F32B162,c8a22fbb-039a-418f-8547-f6e347df8afe,service_schedule,processed_service_schedule,SCH-00000438,439,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269202
PROC-QCS-92010F32B162,7c858b39-fa08-4423-aa28-ad9fba5228bd,service_schedule,processed_service_schedule,SCH-00000439,440,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269225
PROC-QCS-92010F32B162,f1432c9b-405f-4d69-8d1b-e265d42de545,service_schedule,processed_service_schedule,SCH-00000440,441,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269251
PROC-QCS-92010F32B162,1673c6b3-aae3-43e5-9d4e-15c26cefc10e,service_schedule,processed_service_schedule,SCH-00000441,442,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269275
PROC-QCS-92010F32B162,8d99c378-6b81-4515-97ba-02e97387f539,service_schedule,processed_service_schedule,SCH-00000442,443,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269298
PROC-QCS-92010F32B162,9f5ba985-b3ed-4188-b4fa-6c06e6fc55cf,service_schedule,processed_service_schedule,SCH-00000443,444,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269322
PROC-QCS-92010F32B162,66e9cb79-4677-407c-a6e6-35b635f88b0b,service_schedule,processed_service_schedule,SCH-00000444,445,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269346
PROC-QCS-92010F32B162,8a9e39be-7664-4f6e-8060-0f5252e3b1d8,service_schedule,processed_service_schedule,SCH-00000445,446,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269370
PROC-QCS-92010F32B162,c1f0c22a-be27-4bd4-8a8c-d484444bac89,service_schedule,processed_service_schedule,SCH-00000446,447,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269394
PROC-QCS-92010F32B162,1ab894d7-19e3-404a-9bb0-848346951f01,service_schedule,processed_service_schedule,SCH-00000447,448,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269417
PROC-QCS-92010F32B162,e54a37ca-2a18-477f-aedc-a2eac9d1cc41,service_schedule,processed_service_schedule,SCH-00000448,449,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269442
PROC-QCS-92010F32B162,34085722-e9f1-485d-8da1-1343a4c8b09f,service_schedule,processed_service_schedule,SCH-00000449,450,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269466
PROC-QCS-92010F32B162,eeb42005-a362-4eed-8274-8d44ec432390,service_schedule,processed_service_schedule,SCH-00000450,451,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269490
PROC-QCS-92010F32B162,ca995f30-5167-4a81-a1f5-3530dfd2b3a7,service_schedule,processed_service_schedule,SCH-00000451,452,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.269519
