survey_id,hospital_id,department_id,encounter_id,survey_date,survey_type,scale_id,score_value,response_weight,is_complete,source_system,created_at
SURV-00002300,HOSP-001,DEPT-ED,,2026-06-09,Outpatient Satisfaction,SCALE-5PT,3.630287717307926,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002301,HOSP-001,DEPT-OPC,,2026-06-09,Outpatient Satisfaction,SCALE-5PT,3.772042590991412,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002302,HOSP-001,DEPT-PEX,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,2.7864095232414425,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002303,HOSP-001,DEPT-OPC,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,1.6321370441757816,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002304,HOSP-001,DEPT-SURG,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.109277236874528,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002305,HOSP-001,DEPT-ICU,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.304139181341652,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002306,HOSP-001,DEPT-SURG,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.4001476041332763,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002307,HOSP-001,DEPT-ADM,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.956048595997658,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002308,HOSP-001,DEPT-ADM,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.1307788603807474,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002309,HOSP-001,DEPT-SURG,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,2.118338983302838,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002310,HOSP-001,DEPT-ADM,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,2.6790247519091723,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002311,HOSP-001,DEPT-ADM,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.2828575503362147,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002312,HOSP-001,DEPT-ADM,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.135476309610548,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002313,HOSP-001,DEPT-ICU,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.734029218367201,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002314,HOSP-001,DEPT-OPC,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,2.747719748247398,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002315,HOSP-001,DEPT-DIAG,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.1223841070763947,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002316,HOSP-001,DEPT-OPC,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.4373428904703975,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002317,HOSP-001,DEPT-ED,,2026-06-10,Outpatient Satisfaction,SCALE-5PT,3.178974516626915,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002318,HOSP-001,DEPT-DIAG,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,2.886232863870333,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002319,HOSP-001,DEPT-PEX,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,2.9895103983556712,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002320,HOSP-001,DEPT-DIAG,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,3.237142945809976,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002321,HOSP-001,DEPT-PEX,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,3.628580846057358,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002322,HOSP-001,DEPT-SURG,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,2.4296609545521064,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002323,HOSP-001,DEPT-ICU,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002324,HOSP-001,DEPT-OPC,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,4.218987151446829,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002325,HOSP-001,DEPT-PEX,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002326,HOSP-001,DEPT-ADM,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,2.627735944280599,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002327,HOSP-001,DEPT-ADM,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,3.4574763252352554,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002328,HOSP-001,DEPT-DIAG,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,2.2952465736721326,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002329,HOSP-001,DEPT-PEX,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,2.8459018914363994,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002330,HOSP-001,DEPT-OPC,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002331,HOSP-001,DEPT-SURG,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,3.198291161990344,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002332,HOSP-001,DEPT-ED,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,3.0733363209284543,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002333,HOSP-001,DEPT-MED,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,3.8562641147425314,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002334,HOSP-001,DEPT-ED,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,2.570881625314015,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002335,HOSP-001,DEPT-OPC,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,2.8602139116113325,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002336,HOSP-001,DEPT-PEX,,2026-06-11,Outpatient Satisfaction,SCALE-5PT,3.720953570113067,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002337,HOSP-001,DEPT-DIAG,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,1.9100405963250369,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002338,HOSP-001,DEPT-PEX,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,3.093821675387924,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002339,HOSP-001,DEPT-OPC,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,3.6651658226839006,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002340,HOSP-001,DEPT-ED,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,4.176323693516038,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002341,HOSP-001,DEPT-ICU,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,4.79427783673438,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002342,HOSP-001,DEPT-SURG,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,3.2836590587108456,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002343,HOSP-001,DEPT-SURG,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,3.9485902088169955,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002344,HOSP-001,DEPT-SURG,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,4.160798086727996,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002345,HOSP-001,DEPT-DIAG,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,1.7664811740959132,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002346,HOSP-001,DEPT-ED,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,2.813717351230443,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002347,HOSP-001,DEPT-ICU,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,2.7736028610255334,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002348,HOSP-001,DEPT-SURG,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,2.9463596641664678,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002349,HOSP-001,DEPT-DIAG,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,2.6440128585461045,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002350,HOSP-001,DEPT-ED,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002351,HOSP-001,DEPT-OPC,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,4.51763728909898,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002352,HOSP-001,DEPT-DIAG,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,2.7127329709633017,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002353,HOSP-001,DEPT-PEX,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,3.528628022078632,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002354,HOSP-001,DEPT-PEX,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,3.3650079656131386,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002355,HOSP-001,DEPT-ICU,,2026-06-12,Outpatient Satisfaction,SCALE-5PT,2.844632139966654,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002356,HOSP-001,DEPT-SURG,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,2.7559575373814083,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002357,HOSP-001,DEPT-MED,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,3.8075195267324595,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002358,HOSP-001,DEPT-DIAG,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,3.3486547454744535,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002359,HOSP-001,DEPT-SURG,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,3.9515064080996827,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002360,HOSP-001,DEPT-ICU,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,3.4628354892226585,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002361,HOSP-001,DEPT-MED,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,2.582706073990385,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002362,HOSP-001,DEPT-ICU,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,2.613334835249508,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002363,HOSP-001,DEPT-ED,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,3.786917929685124,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002364,HOSP-001,DEPT-PEX,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,3.798380024648782,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002365,HOSP-001,DEPT-ED,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,3.4640431112284524,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002366,HOSP-001,DEPT-PEX,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,4.407075446438457,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002367,HOSP-001,DEPT-PEX,,2026-06-13,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002368,HOSP-001,DEPT-ADM,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,2.6623850501626105,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002369,HOSP-001,DEPT-SURG,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,2.926796998551776,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002370,HOSP-001,DEPT-SURG,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,3.8945928394268856,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002371,HOSP-001,DEPT-OPC,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,4.094461325335552,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002372,HOSP-001,DEPT-ICU,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,3.280689710470192,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002373,HOSP-001,DEPT-ICU,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,3.2089164442512645,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002374,HOSP-001,DEPT-OPC,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,2.7910014054166523,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002375,HOSP-001,DEPT-OPC,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,4.522855686773744,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002376,HOSP-001,DEPT-MED,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,3.911986266882677,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002377,HOSP-001,DEPT-ADM,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,4.571421528502439,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002378,HOSP-001,DEPT-ICU,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002379,HOSP-001,DEPT-ICU,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,3.0146166209620997,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002380,HOSP-001,DEPT-OPC,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,3.0837268585297446,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002381,HOSP-001,DEPT-OPC,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,3.6340861131131654,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002382,HOSP-001,DEPT-ICU,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,2.2839450048867884,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002383,HOSP-001,DEPT-OPC,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,2.6523996040170914,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002384,HOSP-001,DEPT-MED,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,2.7591519972704335,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002385,HOSP-001,DEPT-PEX,,2026-06-14,Outpatient Satisfaction,SCALE-5PT,3.7046370343599317,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002386,HOSP-001,DEPT-DIAG,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,4.7598509051357745,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002387,HOSP-001,DEPT-MED,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.7827342326745272,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002388,HOSP-001,DEPT-ICU,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.846533367766956,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002389,HOSP-001,DEPT-ADM,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.0613126948537683,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002390,HOSP-001,DEPT-DIAG,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,4.707854687811776,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002391,HOSP-001,DEPT-ED,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.4024544807506656,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002392,HOSP-001,DEPT-SURG,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.9597279363754314,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002393,HOSP-001,DEPT-OPC,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.7057566599219856,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002394,HOSP-001,DEPT-ICU,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.2034163614099302,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002395,HOSP-001,DEPT-MED,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,2.893823447395302,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002396,HOSP-001,DEPT-PEX,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.4388578984644864,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002397,HOSP-001,DEPT-ICU,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,2.989005566563998,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002398,HOSP-001,DEPT-ICU,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.2523458715915337,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002399,HOSP-001,DEPT-PEX,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,2.309889683296327,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002400,HOSP-001,DEPT-MED,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002401,HOSP-001,DEPT-OPC,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,4.267798919632008,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002402,HOSP-001,DEPT-MED,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.298567229129895,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002403,HOSP-001,DEPT-OPC,,2026-06-15,Outpatient Satisfaction,SCALE-5PT,3.3732299079724246,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002404,HOSP-001,DEPT-OPC,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,3.6727104912648088,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002405,HOSP-001,DEPT-ADM,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,3.169231156210177,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002406,HOSP-001,DEPT-DIAG,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,3.0641164799513714,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002407,HOSP-001,DEPT-OPC,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,2.9644342796133434,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002408,HOSP-001,DEPT-ED,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,1.9279617908588238,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002409,HOSP-001,DEPT-PEX,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,3.6848139154000936,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002410,HOSP-001,DEPT-SURG,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,2.6609563256014472,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002411,HOSP-001,DEPT-ED,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,2.9661441371345183,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002412,HOSP-001,DEPT-DIAG,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002413,HOSP-001,DEPT-ICU,,2026-06-16,Outpatient Satisfaction,SCALE-5PT,3.499072443495868,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002414,HOSP-001,DEPT-ED,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,3.865925333567929,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002415,HOSP-001,DEPT-MED,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,3.7210914124921035,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002416,HOSP-001,DEPT-ICU,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,3.5583475299900864,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002417,HOSP-001,DEPT-ED,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002418,HOSP-001,DEPT-ED,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,3.6528730453492093,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002419,HOSP-001,DEPT-ADM,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002420,HOSP-001,DEPT-ED,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,2.2084448220438344,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002421,HOSP-001,DEPT-DIAG,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,2.908574175191224,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002422,HOSP-001,DEPT-PEX,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,3.5524895481482974,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002423,HOSP-001,DEPT-PEX,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,3.179145586165533,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002424,HOSP-001,DEPT-ADM,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,3.7445217336897976,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002425,HOSP-001,DEPT-PEX,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,3.013956404671906,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002426,HOSP-001,DEPT-DIAG,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,4.267588048723443,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002427,HOSP-001,DEPT-PEX,,2026-06-17,Outpatient Satisfaction,SCALE-5PT,2.0068135668825686,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002428,HOSP-001,DEPT-MED,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,2.5032549053191024,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002429,HOSP-001,DEPT-SURG,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,2.731299206619727,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002430,HOSP-001,DEPT-DIAG,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,3.300948571418571,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002431,HOSP-001,DEPT-OPC,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,2.631551935411701,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002432,HOSP-001,DEPT-ICU,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,4.21977481419197,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002433,HOSP-001,DEPT-ICU,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,1.7365933515936436,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002434,HOSP-001,DEPT-SURG,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,4.522949470126013,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002435,HOSP-001,DEPT-OPC,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,3.5561366046461145,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002436,HOSP-001,DEPT-ADM,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,2.533426149778733,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002437,HOSP-001,DEPT-ADM,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,2.246927334325828,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002438,HOSP-001,DEPT-ICU,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,3.2152030843535027,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002439,HOSP-001,DEPT-SURG,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,1.9670621053742576,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002440,HOSP-001,DEPT-SURG,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002441,HOSP-001,DEPT-DIAG,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,2.8540784924850167,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002442,HOSP-001,DEPT-OPC,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,3.874678023670593,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002443,HOSP-001,DEPT-MED,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,3.5830931379972357,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002444,HOSP-001,DEPT-ICU,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,3.6495079397108636,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002445,HOSP-001,DEPT-DIAG,,2026-06-18,Outpatient Satisfaction,SCALE-5PT,3.2750412646957847,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002446,HOSP-001,DEPT-ADM,,2026-06-19,Outpatient Satisfaction,SCALE-5PT,2.9522319829109733,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002447,HOSP-001,DEPT-SURG,,2026-06-19,Outpatient Satisfaction,SCALE-5PT,3.5052795471885805,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002448,HOSP-001,DEPT-OPC,,2026-06-19,Outpatient Satisfaction,SCALE-5PT,3.4777192487338664,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002449,HOSP-001,DEPT-MED,,2026-06-19,Outpatient Satisfaction,SCALE-5PT,1.523317180478805,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002450,HOSP-001,DEPT-DIAG,,2026-06-19,Outpatient Satisfaction,SCALE-5PT,3.2952598531446484,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002451,HOSP-001,DEPT-PEX,,2026-06-19,Outpatient Satisfaction,SCALE-5PT,3.301290906201087,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002452,HOSP-001,DEPT-ICU,,2026-06-19,Outpatient Satisfaction,SCALE-5PT,3.278362393850183,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00002453,HOSP-001,DEPT-MED,,2026-06-19,Outpatient Satisfaction,SCALE-5PT,2.3464069728320798,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
