governance_id,scenario_run_id,rule_id,rule_name,rule_applied,rule_outcome,message,applied_at
GOV-SR-BL-77E9E29455DF9DE5-COMP-CONS-002-,SR-BL-77E9E29455DF9DE5-COMP-CONS-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.219937
GOV-SR-BL-77E9E29455DF9DE5-COMP-CONS-002-,SR-BL-77E9E29455DF9DE5-COMP-CONS-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.219941
GOV-SR-BL-77E9E29455DF9DE5-COMP-CONS-002-,SR-BL-77E9E29455DF9DE5-COMP-CONS-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.219945
GOV-SR-BL-77E9E29455DF9DE5-COMP-CONS-002-,SR-BL-77E9E29455DF9DE5-COMP-CONS-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.219949
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.226394
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.226401
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.226405
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.226409
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.226413
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.226417
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.226421
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.226425
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:01.226429
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:01.226433
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:01.226437
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.226441
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.226445
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.226448
GOV-SR-BL-77E9E29455DF9DE5-COMP-EXP-002-,SR-BL-77E9E29455DF9DE5-COMP-EXP-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.226452
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.232216
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.232221
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.232225
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.232229
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.232233
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.232237
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.232240
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.232244
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:01.232248
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:01.232252
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:01.232256
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.232259
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.232263
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.232267
GOV-SR-BL-77E9E29455DF9DE5-COMP-HIGH-002-,SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.232271
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.242490
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.242499
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.242510
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.242518
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.242527
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.242535
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.242544
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.242550
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:01.242558
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:01.242567
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:01.242574
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.242582
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.242589
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.242605
GOV-SR-BL-2E258E2B6EECBB9A-COMP-BASE-002-,SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.242622
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.254551
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.254556
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.254560
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.254564
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.254568
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.254572
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.254576
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.254580
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:01.254583
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:01.254587
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:01.254596
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.254600
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.254603
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.254607
GOV-SR-BL-2E258E2B6EECBB9A-COMP-CONS-002-,SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.254611
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.266462
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.266472
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.266482
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.266490
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.266498
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.266506
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.266515
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.266523
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:01.266531
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:01.266540
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:01.266550
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.266558
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.266566
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.266574
GOV-SR-BL-2E258E2B6EECBB9A-COMP-EXP-002-,SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.266582
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.273498
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.273503
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.273507
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.273512
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.273516
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.273520
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.273524
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.273528
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:01.273536
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:01.273540
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:01.273544
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.273548
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.273552
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.273556
GOV-SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002-,SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.273560
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.287594
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.287599
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.287603
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.287607
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.287611
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.287614
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.287618
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.287622
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:01.287626
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:01.287629
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:01.287633
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.287637
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.287641
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.287645
GOV-SR-BL-7B5E7D4C33015107-COMP-BASE-002-,SR-BL-7B5E7D4C33015107-COMP-BASE-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.287648
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.294150
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.294169
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.294185
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.294201
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.294231
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.294248
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.294264
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.294279
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:01.294294
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:01.294310
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:01.294325
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:01.294341
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:01.294357
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:01.294372
GOV-SR-BL-7B5E7D4C33015107-COMP-CONS-002-,SR-BL-7B5E7D4C33015107-COMP-CONS-002,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:01.294386
GOV-SR-BL-7B5E7D4C33015107-COMP-EXP-002-,SR-BL-7B5E7D4C33015107-COMP-EXP-002,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:01.300380
GOV-SR-BL-7B5E7D4C33015107-COMP-EXP-002-,SR-BL-7B5E7D4C33015107-COMP-EXP-002,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:01.300385
GOV-SR-BL-7B5E7D4C33015107-COMP-EXP-002-,SR-BL-7B5E7D4C33015107-COMP-EXP-002,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:01.300389
GOV-SR-BL-7B5E7D4C33015107-COMP-EXP-002-,SR-BL-7B5E7D4C33015107-COMP-EXP-002,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:01.300392
GOV-SR-BL-7B5E7D4C33015107-COMP-EXP-002-,SR-BL-7B5E7D4C33015107-COMP-EXP-002,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:01.300396
GOV-SR-BL-7B5E7D4C33015107-COMP-EXP-002-,SR-BL-7B5E7D4C33015107-COMP-EXP-002,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:01.300400
GOV-SR-BL-7B5E7D4C33015107-COMP-EXP-002-,SR-BL-7B5E7D4C33015107-COMP-EXP-002,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:01.300404
GOV-SR-BL-7B5E7D4C33015107-COMP-EXP-002-,SR-BL-7B5E7D4C33015107-COMP-EXP-002,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:01.300408
