analytical_record_id,kpi_id,source_dataset,source_record_id,calculation_run_id,evidence_type,source_field,source_value,evidence_role
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260313,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260313,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260313,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260314,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260314,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260314,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260314,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260315,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260315,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260315,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260315,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260316,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,9.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260316,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260316,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260316,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260317,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,15.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260317,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260317,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260317,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260318,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,13.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260318,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260318,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260318,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260319,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260319,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260319,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260319,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260320,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,14.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260320,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260320,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260320,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260321,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260321,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260321,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260321,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260322,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260322,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260322,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260322,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260323,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260323,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260323,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260323,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260324,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,8.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260324,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260324,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260324,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,9.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260325,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,5.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260325,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,6.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260325,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260325,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,6.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260326,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,12.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260326,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260326,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260326,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260327,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260327,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260327,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260327,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260328,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,13.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260328,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260328,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260328,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260329,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,13.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260329,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260329,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260329,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260330,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260330,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260330,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260330,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260331,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260331,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260331,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260331,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260401,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260401,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260401,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260401,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260402,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260402,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260402,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260402,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260403,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260403,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260403,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260403,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260404,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,9.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260404,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260404,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,4.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260404,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260405,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260405,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260405,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260405,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260406,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,12.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260406,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260406,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260406,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260407,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260407,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260407,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260407,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260408,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260408,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260408,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260408,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260409,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260409,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260409,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260409,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260410,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260410,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260410,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260410,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260411,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,7.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260411,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260411,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,4.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260411,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260412,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,8.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260412,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260412,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260412,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260413,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260413,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260413,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,4.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260413,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,13.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260414,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260414,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260414,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260414,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260415,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,14.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260415,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260415,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260415,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,15.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260416,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260416,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260416,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260416,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260417,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,9.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260417,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260417,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260417,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260418,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260418,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260418,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260418,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,10.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260419,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260419,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260419,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260419,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,11.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260420,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,11.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260420,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260420,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260420,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260421,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,10.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-OPC-20260421,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260421,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-OPC-20260421,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,12.0,denominator
