hospital_id,department_id,reporting_date,dominant_kpi_id,dominant_kpi_name,dominant_kpi_score,dominant_driver_reason,dominant_driver_is_provisional,secondary_driver_1,secondary_driver_2,contributing_kpi_count,contributing_kpi_list,engine_run_id,processed_at
HOSP-001,DEPT-ICU,2026-05-29,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-05-29,kpi_003,Bed Occupancy Rate,46.4674,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_001,2,kpi_003; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-05-29,kpi_005,Patient Complaint Rate,20.4457,watch=Moderate; trend=deteriorating,True,kpi_002,kpi_006,1,kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-05-29,kpi_005,Patient Complaint Rate,13.0109,watch=Low; trend=deteriorating,True,kpi_004,kpi_001,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-05-30,kpi_001,Staffing Level,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_002,kpi_004,5,kpi_001; kpi_002; kpi_004; kpi_006; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-05-30,kpi_003,Bed Occupancy Rate,81.7826,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_006,2,kpi_003; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-05-30,kpi_002,Staff Absenteeism Rate,71.7391,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-05-30,kpi_001,Staffing Level,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_004,kpi_002,2,kpi_001; kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-05-30,kpi_004,Average Patient Waiting Time,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_006,kpi_005,2,kpi_004; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-05-30,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-05-30,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_003,kpi_002,1,kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-05-30,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-05-31,kpi_003,Bed Occupancy Rate,81.7826,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_006,3,kpi_003; kpi_001; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-05-31,kpi_001,Staffing Level,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_002,kpi_004,3,kpi_001; kpi_002; kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-05-31,kpi_001,Staffing Level,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_003,kpi_006,1,kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-05-31,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_006,kpi_005,2,kpi_004; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-05-31,kpi_002,Staff Absenteeism Rate,30.4348,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-05-31,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-05-31,kpi_005,Patient Complaint Rate,20.4457,watch=Moderate; trend=deteriorating,True,kpi_006,kpi_004,2,kpi_005; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-05-31,kpi_001,Staffing Level,4.3478,watch=Informational,False,kpi_002,,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-01,kpi_006,Patient Satisfaction Score,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_004,kpi_002,4,kpi_006; kpi_004; kpi_002; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-01,kpi_002,Staff Absenteeism Rate,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_001,kpi_006,3,kpi_002; kpi_001; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-01,kpi_004,Average Patient Waiting Time,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_004; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-01,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_004; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-01,kpi_006,Patient Satisfaction Score,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,kpi_001,2,kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-01,kpi_002,Staff Absenteeism Rate,30.4348,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-01,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_003,kpi_002,1,kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-01,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-02,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_001,4,kpi_002; kpi_006; kpi_001; kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-02,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_005,kpi_001,2,kpi_004; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-02,kpi_003,Bed Occupancy Rate,81.7826,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,4,kpi_003; kpi_002; kpi_001; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-02,kpi_004,Average Patient Waiting Time,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_006,kpi_002,3,kpi_004; kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-02,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-02,kpi_001,Staffing Level,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_006,kpi_002,3,kpi_001; kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-02,kpi_002,Staff Absenteeism Rate,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_006,kpi_001,2,kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-02,kpi_002,Staff Absenteeism Rate,30.4348,watch=Moderate; trend=deteriorating,False,kpi_003,kpi_001,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-03,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_001,5,kpi_004; kpi_002; kpi_001; kpi_005; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-03,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_004,kpi_001,3,kpi_002; kpi_004; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-03,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_003,kpi_001,3,kpi_002; kpi_003; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-03,kpi_006,Patient Satisfaction Score,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_003,kpi_002,4,kpi_006; kpi_003; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-03,kpi_002,Staff Absenteeism Rate,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_001,kpi_006,3,kpi_002; kpi_001; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-03,kpi_006,Patient Satisfaction Score,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_002,kpi_001,3,kpi_006; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-03,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-03,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_006,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-04,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_004,4,kpi_001; kpi_002; kpi_004; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-04,kpi_003,Bed Occupancy Rate,81.7826,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_006,kpi_001,3,kpi_003; kpi_006; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-04,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-04,kpi_006,Patient Satisfaction Score,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_001,2,kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-04,kpi_003,Bed Occupancy Rate,81.7826,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,2,kpi_003; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-04,kpi_004,Average Patient Waiting Time,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_006,kpi_005,2,kpi_004; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-04,kpi_004,Average Patient Waiting Time,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_006,kpi_005,2,kpi_004; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-04,kpi_006,Patient Satisfaction Score,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,kpi_001,2,kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-05,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_004,5,kpi_001; kpi_002; kpi_004; kpi_005; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-05,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_003,4,kpi_001; kpi_002; kpi_003; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-05,kpi_004,Average Patient Waiting Time,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_006,kpi_005,3,kpi_004; kpi_006; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-05,kpi_002,Staff Absenteeism Rate,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_006,kpi_001,3,kpi_002; kpi_006; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-05,kpi_004,Average Patient Waiting Time,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_005,kpi_006,3,kpi_004; kpi_005; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-05,kpi_006,Patient Satisfaction Score,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_002,kpi_003,2,kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-05,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-05,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-06,kpi_006,Patient Satisfaction Score,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_004,kpi_001,4,kpi_006; kpi_004; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-06,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_003,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-06,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_002,4,kpi_003; kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-06,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_006,3,kpi_003; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-06,kpi_001,Staffing Level,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_004,kpi_005,2,kpi_001; kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-06,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_002,5,kpi_004; kpi_001; kpi_002; kpi_006; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-06,kpi_006,Patient Satisfaction Score,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,kpi_001,3,kpi_006; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-06,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-07,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_003,4,kpi_001; kpi_002; kpi_003; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-07,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_006,4,kpi_004; kpi_001; kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-07,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-07,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-07,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_002,2,kpi_004; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-07,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_006,kpi_001,5,kpi_004; kpi_006; kpi_001; kpi_002; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-07,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-07,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-08,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_002,5,kpi_004; kpi_001; kpi_002; kpi_006; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-08,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-08,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_005,kpi_001,5,kpi_004; kpi_005; kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-08,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_006,3,kpi_002; kpi_001; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-08,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_005,kpi_006,4,kpi_004; kpi_005; kpi_006; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-08,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_002,4,kpi_003; kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-08,kpi_006,Patient Satisfaction Score,60.8696,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_003,2,kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-08,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-09,kpi_006,Patient Satisfaction Score,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_001,3,kpi_006; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-09,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_005,kpi_001,5,kpi_004; kpi_005; kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-09,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_005,kpi_001,5,kpi_004; kpi_005; kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-09,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_005,4,kpi_004; kpi_002; kpi_005; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-09,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_002,3,kpi_003; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-09,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-09,kpi_006,Patient Satisfaction Score,60.8696,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-09,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-10,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_004,4,kpi_002; kpi_001; kpi_004; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-10,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_005,3,kpi_004; kpi_006; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-10,kpi_006,Patient Satisfaction Score,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-10,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_002,4,kpi_003; kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-10,kpi_001,Staffing Level,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_004,4,kpi_001; kpi_002; kpi_004; kpi_005,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-10,kpi_003,Bed Occupancy Rate,81.7826,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_006,kpi_001,4,kpi_003; kpi_006; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-10,kpi_003,Bed Occupancy Rate,46.4674,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-10,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-11,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_001,5,kpi_004; kpi_006; kpi_001; kpi_005; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
