watch_record_id,integration_record_id,hospital_id,department_id,reporting_date,kpi_id,lineage_record_id,threshold_version,threshold_source,approval_status,engine_run_id,processed_at
WCH-A8ADA9B1B12C43E6,IKPI-kpi_006-HOSP-001-DEPT-ED-20260713,HOSP-001,DEPT-ED,2026-07-13,kpi_006,LIN-4578D0E46EB74021,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E1122E555DC04E1D,IKPI-kpi_006-HOSP-001-DEPT-ED-20260714,HOSP-001,DEPT-ED,2026-07-14,kpi_006,LIN-493B455940B94BB1,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-65CCD23E12AF436B,IKPI-kpi_006-HOSP-001-DEPT-ED-20260715,HOSP-001,DEPT-ED,2026-07-15,kpi_006,LIN-02D6A3A9D1664F3A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A266CADFC1FD4B1F,IKPI-kpi_006-HOSP-001-DEPT-ED-20260716,HOSP-001,DEPT-ED,2026-07-16,kpi_006,LIN-64F07931752D4D99,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8115F93CEF4C4F2B,IKPI-kpi_006-HOSP-001-DEPT-ED-20260717,HOSP-001,DEPT-ED,2026-07-17,kpi_006,LIN-DBC360F3F2D744ED,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5B66A452570142C2,IKPI-kpi_006-HOSP-001-DEPT-ED-20260718,HOSP-001,DEPT-ED,2026-07-18,kpi_006,LIN-8DDFC8F340F64CB4,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-826209112AE14BAF,IKPI-kpi_006-HOSP-001-DEPT-ED-20260719,HOSP-001,DEPT-ED,2026-07-19,kpi_006,LIN-114BAB816CE44476,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4413F4BC22544C98,IKPI-kpi_006-HOSP-001-DEPT-ED-20260720,HOSP-001,DEPT-ED,2026-07-20,kpi_006,LIN-D0B516F252D849EB,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D36EB827C3054CB4,IKPI-kpi_006-HOSP-001-DEPT-ED-20260721,HOSP-001,DEPT-ED,2026-07-21,kpi_006,LIN-BEC6730C5E1B49CC,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C4BF684F45FC4002,IKPI-kpi_006-HOSP-001-DEPT-ED-20260722,HOSP-001,DEPT-ED,2026-07-22,kpi_006,LIN-C004CB450D604098,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E6BE134F0B4C4449,IKPI-kpi_006-HOSP-001-DEPT-ED-20260723,HOSP-001,DEPT-ED,2026-07-23,kpi_006,LIN-1B0BD8C09D5A4519,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AC16AB950BFC4746,IKPI-kpi_006-HOSP-001-DEPT-ED-20260724,HOSP-001,DEPT-ED,2026-07-24,kpi_006,LIN-21B193CC649B442B,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2115981422EC4860,IKPI-kpi_006-HOSP-001-DEPT-ED-20260725,HOSP-001,DEPT-ED,2026-07-25,kpi_006,LIN-7DDD073390B2485B,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0E6006EC46754841,IKPI-kpi_006-HOSP-001-DEPT-ED-20260726,HOSP-001,DEPT-ED,2026-07-26,kpi_006,LIN-882F7069E6B04A5A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8F98613D178D40B4,IKPI-kpi_006-HOSP-001-DEPT-ED-20260727,HOSP-001,DEPT-ED,2026-07-27,kpi_006,LIN-9474D9312C734222,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B9D8F2ADDC524BC5,IKPI-kpi_006-HOSP-001-DEPT-ED-20260728,HOSP-001,DEPT-ED,2026-07-28,kpi_006,LIN-28DE6830143B40DD,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-019DA86A90CE41F8,IKPI-kpi_006-HOSP-001-DEPT-ED-20260729,HOSP-001,DEPT-ED,2026-07-29,kpi_006,LIN-EC3651F44182461A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-87179DD9E97F4586,IKPI-kpi_006-HOSP-001-DEPT-ED-20260730,HOSP-001,DEPT-ED,2026-07-30,kpi_006,LIN-8368B182CD284244,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-45EABE8BEB3E459E,IKPI-kpi_006-HOSP-001-DEPT-ED-20260731,HOSP-001,DEPT-ED,2026-07-31,kpi_006,LIN-ACFB9178B03744C5,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-77AB719DD6914386,IKPI-kpi_006-HOSP-001-DEPT-ED-20260801,HOSP-001,DEPT-ED,2026-08-01,kpi_006,LIN-F634797D0DDC4E99,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3DE03CAF79AB4582,IKPI-kpi_006-HOSP-001-DEPT-ED-20260802,HOSP-001,DEPT-ED,2026-08-02,kpi_006,LIN-42DC7058082F4B3A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-52849AF068464CCA,IKPI-kpi_006-HOSP-001-DEPT-ED-20260803,HOSP-001,DEPT-ED,2026-08-03,kpi_006,LIN-539878AAB2A7491C,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-88A1AC85868B4AFC,IKPI-kpi_006-HOSP-001-DEPT-ED-20260804,HOSP-001,DEPT-ED,2026-08-04,kpi_006,LIN-AAA07F9746B54CF5,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3E7711EDA6344656,IKPI-kpi_006-HOSP-001-DEPT-ED-20260805,HOSP-001,DEPT-ED,2026-08-05,kpi_006,LIN-D5D5F071C00E4329,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F881C8173CB648AD,IKPI-kpi_006-HOSP-001-DEPT-ED-20260806,HOSP-001,DEPT-ED,2026-08-06,kpi_006,LIN-907CD2F4C77D423A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-938E5FE0BE594571,IKPI-kpi_006-HOSP-001-DEPT-ED-20260807,HOSP-001,DEPT-ED,2026-08-07,kpi_006,LIN-0F96CA3252104069,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DB4822E560D9477E,IKPI-kpi_006-HOSP-001-DEPT-ED-20260808,HOSP-001,DEPT-ED,2026-08-08,kpi_006,LIN-E27866267A4E4428,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-57C6E6DEACF8449E,IKPI-kpi_006-HOSP-001-DEPT-ED-20260809,HOSP-001,DEPT-ED,2026-08-09,kpi_006,LIN-41A26EA7CF854ABC,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D6E9FD685AB044EF,IKPI-kpi_006-HOSP-001-DEPT-ED-20260810,HOSP-001,DEPT-ED,2026-08-10,kpi_006,LIN-6BA1D0CE5F744CAD,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DCAAB875162B4A0F,IKPI-kpi_006-HOSP-001-DEPT-ED-20260811,HOSP-001,DEPT-ED,2026-08-11,kpi_006,LIN-F8C9990BEB7740EC,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E8A23BC07EE04B99,IKPI-kpi_006-HOSP-001-DEPT-ED-20260812,HOSP-001,DEPT-ED,2026-08-12,kpi_006,LIN-095DAFD527264009,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FA6F45197BDC4CA8,IKPI-kpi_006-HOSP-001-DEPT-ED-20260813,HOSP-001,DEPT-ED,2026-08-13,kpi_006,LIN-6A0232DE3A7442F1,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3FF502BC30324982,IKPI-kpi_006-HOSP-001-DEPT-ED-20260814,HOSP-001,DEPT-ED,2026-08-14,kpi_006,LIN-1FE1EE56D7354185,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DDCDE5F38DAF4655,IKPI-kpi_006-HOSP-001-DEPT-ED-20260815,HOSP-001,DEPT-ED,2026-08-15,kpi_006,LIN-C74C436EB4FA4C3D,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A4EAB359CF4D47A4,IKPI-kpi_006-HOSP-001-DEPT-ED-20260816,HOSP-001,DEPT-ED,2026-08-16,kpi_006,LIN-0086BAD6A3CF414F,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-88322643BD214DAF,IKPI-kpi_006-HOSP-001-DEPT-ED-20260817,HOSP-001,DEPT-ED,2026-08-17,kpi_006,LIN-71238D27D4FE448E,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C6E2C74107DF442B,IKPI-kpi_006-HOSP-001-DEPT-ED-20260818,HOSP-001,DEPT-ED,2026-08-18,kpi_006,LIN-697B10E687FC47A0,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9582E2FE0EDD44C7,IKPI-kpi_006-HOSP-001-DEPT-ED-20260819,HOSP-001,DEPT-ED,2026-08-19,kpi_006,LIN-C73E05CDFC884CA0,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C59DEA9B45A1493F,IKPI-kpi_006-HOSP-001-DEPT-ED-20260820,HOSP-001,DEPT-ED,2026-08-20,kpi_006,LIN-642644C97C5246F9,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FF616E865C844F38,IKPI-kpi_006-HOSP-001-DEPT-ED-20260821,HOSP-001,DEPT-ED,2026-08-21,kpi_006,LIN-39408802F4EA4CDF,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5667D4B4ABF142C0,IKPI-kpi_006-HOSP-001-DEPT-ED-20260822,HOSP-001,DEPT-ED,2026-08-22,kpi_006,LIN-6C139B8DA5E74BC3,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-245BB83CF6624994,IKPI-kpi_006-HOSP-001-DEPT-ED-20260823,HOSP-001,DEPT-ED,2026-08-23,kpi_006,LIN-51405BD644984E72,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5F03C2EDC5A54FF9,IKPI-kpi_006-HOSP-001-DEPT-ED-20260824,HOSP-001,DEPT-ED,2026-08-24,kpi_006,LIN-5C1FA47E592F4936,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-54822FE8CC1D421B,IKPI-kpi_006-HOSP-001-DEPT-ED-20260825,HOSP-001,DEPT-ED,2026-08-25,kpi_006,LIN-5D16F3532ABA45C5,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4F80E4739DD64AA3,IKPI-kpi_006-HOSP-001-DEPT-ED-20260826,HOSP-001,DEPT-ED,2026-08-26,kpi_006,LIN-6CE95C3270C848CD,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-71349903D36D40D7,IKPI-kpi_006-HOSP-001-DEPT-ED-20260827,HOSP-001,DEPT-ED,2026-08-27,kpi_006,LIN-784FE30089BD4F2C,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0A4297B988934930,IKPI-kpi_006-HOSP-001-DEPT-ED-20260828,HOSP-001,DEPT-ED,2026-08-28,kpi_006,LIN-126EDA6796A34E67,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9927D15B6A394244,IKPI-kpi_006-HOSP-001-DEPT-ED-20260829,HOSP-001,DEPT-ED,2026-08-29,kpi_006,LIN-F489E493D05A46EC,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7DE29279B2F04FE4,IKPI-kpi_006-HOSP-001-DEPT-ED-20260830,HOSP-001,DEPT-ED,2026-08-30,kpi_006,LIN-7B72527DE4DD4650,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C1A5E0EF45A34B28,IKPI-kpi_006-HOSP-001-DEPT-ED-20260831,HOSP-001,DEPT-ED,2026-08-31,kpi_006,LIN-60275F6C35304308,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7F9AC1CCBECD4020,IKPI-kpi_006-HOSP-001-DEPT-ED-20260901,HOSP-001,DEPT-ED,2026-09-01,kpi_006,LIN-96E135FE6A4241F0,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-22365E03A17641A6,IKPI-kpi_006-HOSP-001-DEPT-ED-20260902,HOSP-001,DEPT-ED,2026-09-02,kpi_006,LIN-B18754D47BFA4484,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FA444281E82148D5,IKPI-kpi_006-HOSP-001-DEPT-ED-20260903,HOSP-001,DEPT-ED,2026-09-03,kpi_006,LIN-3F5A001E1CC84A09,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5DDF3571429D43DD,IKPI-kpi_006-HOSP-001-DEPT-ED-20260904,HOSP-001,DEPT-ED,2026-09-04,kpi_006,LIN-85D04784EF764E65,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1C5455D08CF84730,IKPI-kpi_006-HOSP-001-DEPT-ED-20260905,HOSP-001,DEPT-ED,2026-09-05,kpi_006,LIN-3C9BEFD14C404D84,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8135C2FC18534FE5,IKPI-kpi_006-HOSP-001-DEPT-ED-20260906,HOSP-001,DEPT-ED,2026-09-06,kpi_006,LIN-82DA223C5B7C47CD,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DD7140F0BB0148A4,IKPI-kpi_006-HOSP-001-DEPT-ED-20260907,HOSP-001,DEPT-ED,2026-09-07,kpi_006,LIN-D71D9F25E88843FF,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BA7B8A13DEF449B1,IKPI-kpi_006-HOSP-001-DEPT-ED-20260908,HOSP-001,DEPT-ED,2026-09-08,kpi_006,LIN-991F3B86E53B4CAA,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3E596AF6B0AA4381,IKPI-kpi_006-HOSP-001-DEPT-ED-20260909,HOSP-001,DEPT-ED,2026-09-09,kpi_006,LIN-9D9E1A068E9240D6,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8A69AB8C6B7B4F32,IKPI-kpi_006-HOSP-001-DEPT-ED-20260910,HOSP-001,DEPT-ED,2026-09-10,kpi_006,LIN-922B6205711C4F85,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BA5C2DF4C8994234,IKPI-kpi_006-HOSP-001-DEPT-ED-20260911,HOSP-001,DEPT-ED,2026-09-11,kpi_006,LIN-908306054DE845A1,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4EDA2CBD871E46E4,IKPI-kpi_006-HOSP-001-DEPT-ED-20260912,HOSP-001,DEPT-ED,2026-09-12,kpi_006,LIN-A357C4E147974BF0,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-94B4A19B26F8404A,IKPI-kpi_006-HOSP-001-DEPT-ED-20260913,HOSP-001,DEPT-ED,2026-09-13,kpi_006,LIN-2D8345B2FEEC4180,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-19BAF59C811E4AB2,IKPI-kpi_006-HOSP-001-DEPT-ED-20260914,HOSP-001,DEPT-ED,2026-09-14,kpi_006,LIN-88D0715311544A30,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B45A1E9D5DB64AE2,IKPI-kpi_006-HOSP-001-DEPT-ED-20260915,HOSP-001,DEPT-ED,2026-09-15,kpi_006,LIN-E1BF01E059C74191,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F145A54E7EFF46E3,IKPI-kpi_006-HOSP-001-DEPT-ED-20260916,HOSP-001,DEPT-ED,2026-09-16,kpi_006,LIN-10E9E9E756C04FAF,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-424E8401205A4D3F,IKPI-kpi_006-HOSP-001-DEPT-ED-20260917,HOSP-001,DEPT-ED,2026-09-17,kpi_006,LIN-909076B2AE124EBB,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F56A858AF3424ECD,IKPI-kpi_006-HOSP-001-DEPT-ED-20260918,HOSP-001,DEPT-ED,2026-09-18,kpi_006,LIN-032A6318C72F4375,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-858409E8C7E84701,IKPI-kpi_006-HOSP-001-DEPT-ED-20260919,HOSP-001,DEPT-ED,2026-09-19,kpi_006,LIN-77262A6461DD4136,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FA0D753D749B4BB7,IKPI-kpi_006-HOSP-001-DEPT-ED-20260920,HOSP-001,DEPT-ED,2026-09-20,kpi_006,LIN-34BA7BF0D5494DCD,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9F9E21AB0C52409E,IKPI-kpi_006-HOSP-001-DEPT-ED-20260921,HOSP-001,DEPT-ED,2026-09-21,kpi_006,LIN-6C0CF0018F46401B,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5CA160CB495E4F06,IKPI-kpi_006-HOSP-001-DEPT-ED-20260922,HOSP-001,DEPT-ED,2026-09-22,kpi_006,LIN-5D8CC744FC554843,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-822299430CE34612,IKPI-kpi_006-HOSP-001-DEPT-ED-20260923,HOSP-001,DEPT-ED,2026-09-23,kpi_006,LIN-7A673E5592134971,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1A0BC97042964C70,IKPI-kpi_006-HOSP-001-DEPT-ED-20260924,HOSP-001,DEPT-ED,2026-09-24,kpi_006,LIN-C7BA2241B4A94603,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D9111E48771E42C0,IKPI-kpi_006-HOSP-001-DEPT-ED-20260925,HOSP-001,DEPT-ED,2026-09-25,kpi_006,LIN-3942096579684B5C,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-619111555A294525,IKPI-kpi_006-HOSP-001-DEPT-ED-20260926,HOSP-001,DEPT-ED,2026-09-26,kpi_006,LIN-0031C838A9F94DB9,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-346D85B0C4D54C65,IKPI-kpi_006-HOSP-001-DEPT-ED-20260927,HOSP-001,DEPT-ED,2026-09-27,kpi_006,LIN-D243C2D93D784F25,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-993251616E9E48BD,IKPI-kpi_006-HOSP-001-DEPT-ED-20260928,HOSP-001,DEPT-ED,2026-09-28,kpi_006,LIN-9733AAD4A9AB4223,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2DDB70E5D05E427E,IKPI-kpi_006-HOSP-001-DEPT-ED-20260929,HOSP-001,DEPT-ED,2026-09-29,kpi_006,LIN-1A884A2A483F4D3E,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EF1FA899ED6E40F8,IKPI-kpi_006-HOSP-001-DEPT-ED-20260930,HOSP-001,DEPT-ED,2026-09-30,kpi_006,LIN-56221AF710804468,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2F35E0D5B1BA4410,IKPI-kpi_006-HOSP-001-DEPT-ED-20261001,HOSP-001,DEPT-ED,2026-10-01,kpi_006,LIN-C6925C86D4454DC0,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9440E3721C04444B,IKPI-kpi_006-HOSP-001-DEPT-ED-20261002,HOSP-001,DEPT-ED,2026-10-02,kpi_006,LIN-0FB7E05A490C4CF5,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F12E2603F7394673,IKPI-kpi_006-HOSP-001-DEPT-ED-20261003,HOSP-001,DEPT-ED,2026-10-03,kpi_006,LIN-3379DF71FEDA4C28,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6CF261642CF44594,IKPI-kpi_006-HOSP-001-DEPT-ED-20261004,HOSP-001,DEPT-ED,2026-10-04,kpi_006,LIN-F425C4EE2D404701,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-00185415069D41E1,IKPI-kpi_006-HOSP-001-DEPT-ED-20261005,HOSP-001,DEPT-ED,2026-10-05,kpi_006,LIN-E923D994915E4E32,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2DBCE3FF92CF459D,IKPI-kpi_006-HOSP-001-DEPT-ED-20261006,HOSP-001,DEPT-ED,2026-10-06,kpi_006,LIN-4A3262D3AEF64761,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AC641E15B80C4681,IKPI-kpi_006-HOSP-001-DEPT-ED-20261007,HOSP-001,DEPT-ED,2026-10-07,kpi_006,LIN-03BB4BDD1C20411F,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FEFCBD36DB8047BE,IKPI-kpi_006-HOSP-001-DEPT-ED-20261008,HOSP-001,DEPT-ED,2026-10-08,kpi_006,LIN-CC680E83357A46E8,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E9331C5FEACA4CF9,IKPI-kpi_006-HOSP-001-DEPT-ED-20261009,HOSP-001,DEPT-ED,2026-10-09,kpi_006,LIN-FB6C6E83A8754E0F,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C448A4FB653443D2,IKPI-kpi_006-HOSP-001-DEPT-ED-20261010,HOSP-001,DEPT-ED,2026-10-10,kpi_006,LIN-8FA386ECE28E4CFB,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2C5FDDC82FE64D81,IKPI-kpi_006-HOSP-001-DEPT-ED-20261011,HOSP-001,DEPT-ED,2026-10-11,kpi_006,LIN-6F636E36D631476A,v1.0-draft,config/kpi_threshold_config.csv,Approved,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
