hospital_id,department_id,reporting_date,department_risk_record_id,evidence_pack_id,engine_run_id,processed_at
HOSP-001,DEPT-DIAG,2026-06-22,DRS-111F590A0B1B,DEP-EP-87C10C30619B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-22,DRS-51296F035443,DEP-EP-66A40E2F2421,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-22,DRS-0220E980497F,DEP-EP-BF902E3DE4A0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-23,DRS-3E55942B9CA5,DEP-EP-CF994808B087,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-23,DRS-7AAF5F6E688D,DEP-EP-18C6B345166D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-23,DRS-442BE3DC1AAE,DEP-EP-83902A89B623,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-23,DRS-572AD3964C0E,DEP-EP-DCC6996FAB4A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-23,DRS-4B3BFB8A1169,DEP-EP-12CAE77390A7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-23,DRS-D190C509E99B,DEP-EP-2DFAA6E6D926,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-23,DRS-F290941F7AFF,DEP-EP-076B5C7CB2DF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-23,DRS-F2A47884DC86,DEP-EP-0BA5E773CB8A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-24,DRS-A473284E9E82,DEP-EP-A8B1F0936453,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-24,DRS-61743E5E2105,DEP-EP-E213576DB9A8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-24,DRS-D7FCCEF76B98,DEP-EP-5765BBA7E0C6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-24,DRS-0E65A13EEC77,DEP-EP-6DF9E048DB10,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-24,DRS-4BB743E0094A,DEP-EP-FD705AE374C7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-24,DRS-173A5573FD54,DEP-EP-49AD3B0EB4BC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-24,DRS-107880057F7A,DEP-EP-2FB37D0339B6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-24,DRS-E983557028D2,DEP-EP-C053287D1BB0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-25,DRS-4196FC989CBB,DEP-EP-7A1E0F1941E4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-25,DRS-48650C26444C,DEP-EP-82C1BAFFCDA3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-25,DRS-4230D9559618,DEP-EP-2A2DFBC40225,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-25,DRS-BB6D513DA3AC,DEP-EP-E6830CFA63F2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-25,DRS-964F85714BBF,DEP-EP-E300DF3C0B1D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-25,DRS-E2DDBA234467,DEP-EP-ADF9707C9140,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-25,DRS-66B7601B96E1,DEP-EP-F5E3E0D2E355,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-25,DRS-C05DF7813BEB,DEP-EP-994579F3765D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-26,DRS-096F41CDEC1C,DEP-EP-3E14A56C4567,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-26,DRS-CFB79D78C69E,DEP-EP-166076A206B8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-26,DRS-03D5A4618592,DEP-EP-031324F8FA80,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-26,DRS-53D3C42EE8CD,DEP-EP-1336A9A58A97,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-26,DRS-40C4F3D4DEB4,DEP-EP-BA7B49653437,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-26,DRS-5CBE38A78CA1,DEP-EP-388B344173C8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-26,DRS-2DE37156356D,DEP-EP-73F56FC3D495,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-26,DRS-836B517B2EBD,DEP-EP-7BD0E8F2196B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-27,DRS-2C562667F1B6,DEP-EP-213E941C59D4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-27,DRS-FA121D3F0F48,DEP-EP-C2F0B512F979,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-27,DRS-185B95C63E5F,DEP-EP-04AAB37096E6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-27,DRS-AB97C8340878,DEP-EP-B2CEF63E612C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-27,DRS-8FDF175106A2,DEP-EP-2BA0FF85046E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-27,DRS-FE8522950C3C,DEP-EP-9622BAB1F59A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-27,DRS-B743FF899040,DEP-EP-39ACA2E94C34,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-27,DRS-210B8A19AC38,DEP-EP-924AE02CF017,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-28,DRS-F4E52127E4CD,DEP-EP-A1A640C881CA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-28,DRS-F05B7D48AA35,DEP-EP-33111E234576,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-28,DRS-A911ADEF7C81,DEP-EP-FC4D0E0D312D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-28,DRS-83D096F9BD72,DEP-EP-7ABE0E2988BF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-28,DRS-5F3AD5357BD6,DEP-EP-9DB274D4E8EF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-28,DRS-6C816D910F61,DEP-EP-C252E9BBE0F3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-28,DRS-E4B8C259AD81,DEP-EP-0D3F00FBC731,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-28,DRS-F12A456B1A3D,DEP-EP-30B92E0AF8F0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-29,DRS-B5CA2CBA5D39,DEP-EP-0C499F193376,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-29,DRS-42C7008FD19D,DEP-EP-E666201D2E27,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-29,DRS-3EA03BE25D3D,DEP-EP-A25F0C51075A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-29,DRS-CBB0DE8383C2,DEP-EP-4CF8C9E3A756,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-29,DRS-F7B321FC80B2,DEP-EP-3458FFF3867F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-29,DRS-B1F735C307BF,DEP-EP-CFF7BBE0B3C8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-29,DRS-938503460A05,DEP-EP-6DC23AF04B79,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-29,DRS-E76A37BF2E47,DEP-EP-148A0B55343F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-06-30,DRS-ABF7DFBA9FAC,DEP-EP-359195C004DD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-06-30,DRS-28B83FE7CBDC,DEP-EP-58B670643296,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-06-30,DRS-E6E973746193,DEP-EP-C40DC7753D0A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-06-30,DRS-28FCAA6BFA9C,DEP-EP-8DAA2D2E556A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-06-30,DRS-8E260F55D284,DEP-EP-354B3986E8D0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-06-30,DRS-82F8070CF62A,DEP-EP-83D0B7618417,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-06-30,DRS-4CD0E57C774D,DEP-EP-94D41FCBCF57,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-06-30,DRS-3579E54122B6,DEP-EP-E5456CA9D303,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-01,DRS-91CB5B144205,DEP-EP-C993A5C4AFFB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-01,DRS-89072FCF6666,DEP-EP-3FA02AD3DD26,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-01,DRS-0980A9C785D1,DEP-EP-9EF8A033C16D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-01,DRS-82905F0F638A,DEP-EP-2DCCA31D4236,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-01,DRS-A0F76582148F,DEP-EP-4A18E5E3EE62,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-01,DRS-AED287AE25B5,DEP-EP-6E2CC9AC2E62,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-01,DRS-FDB25606D482,DEP-EP-CC8709AAF953,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-01,DRS-486F858875A1,DEP-EP-C58C8F8861A4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-02,DRS-8F14BB2AE83C,DEP-EP-DC762274C74B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-02,DRS-B8726C51BB86,DEP-EP-E1911B31EC9E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-02,DRS-A645958217BF,DEP-EP-13E2A4E266EF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-02,DRS-114A5F48A7C6,DEP-EP-A40CBAAA0AD9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-02,DRS-2FFFAFE76923,DEP-EP-CCDF1E2FE939,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-02,DRS-EAF54C5CBD64,DEP-EP-CCD488AFB185,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-02,DRS-D00B711B7664,DEP-EP-3CE6172A625B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-02,DRS-28BDDD60E034,DEP-EP-CE78BCD2B802,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-03,DRS-F3E3B959A410,DEP-EP-265A42FCDB86,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-03,DRS-3A65EE2F2354,DEP-EP-80B4977E845B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-03,DRS-0B68B6FBF470,DEP-EP-72FDAF7544F1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-03,DRS-668951697145,DEP-EP-3D0F0750A13A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-03,DRS-93BC5989D7C7,DEP-EP-33E31F2724CA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-03,DRS-845809913D3D,DEP-EP-49C5BCCF489E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-03,DRS-B52B8E2C93F2,DEP-EP-D9D7610BC978,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-03,DRS-DE36CDD93087,DEP-EP-F0233B5668D0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-04,DRS-8C7624BDBFE6,DEP-EP-C3C02B6484ED,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-04,DRS-1B823453EA03,DEP-EP-09F91513D46D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-04,DRS-E10E1DED6734,DEP-EP-7115A633EB0D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-04,DRS-2829E956ED2D,DEP-EP-B54D4A1721D8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-04,DRS-2E043953E79C,DEP-EP-0ECC2684B657,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-04,DRS-743A99F4078E,DEP-EP-128E3AEC585A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-04,DRS-457315A891B8,DEP-EP-059E1B47524C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-04,DRS-220651BCADAA,DEP-EP-2B26F2050B3D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-05,DRS-DE987716DB4A,DEP-EP-9B227CB38A3A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-05,DRS-41189F34544B,DEP-EP-5CB07D9DFD6C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-05,DRS-695CD40C2495,DEP-EP-42871ADFA131,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-05,DRS-48DB992197AD,DEP-EP-5E0185EB591E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-05,DRS-71E29ED6B7E9,DEP-EP-B0BCEBD7B4CB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-05,DRS-EA957EC82E56,DEP-EP-4AB703064F3D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-05,DRS-A8BF0255F519,DEP-EP-CCBB417F55FB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-05,DRS-F72800A075E6,DEP-EP-EE2CB96C4022,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-06,DRS-3F6C357514B1,DEP-EP-A8AB33610EEC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-06,DRS-76D3A265B5B0,DEP-EP-F38FC0987B1E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-06,DRS-27001C6BE083,DEP-EP-BF7EF7FA549F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-06,DRS-6E0E9DB91775,DEP-EP-0E7F794CB9B6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-06,DRS-5FA6E22CEC9F,DEP-EP-982E41A43CF2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-06,DRS-BA1C65FD06EF,DEP-EP-990CBDD4EEB9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-06,DRS-A310799E53DF,DEP-EP-D12BBA79EC0B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-06,DRS-97BA6B39F2C7,DEP-EP-806B51290FE1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-07,DRS-26A541E109FD,DEP-EP-9DB7719DAF8F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-07,DRS-9460AA99E7CA,DEP-EP-BA7382055C49,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-07,DRS-560FC1850628,DEP-EP-D384623B2ED0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-07,DRS-18237248C5D7,DEP-EP-14E847BA6043,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-07,DRS-6856D12CE9F6,DEP-EP-4B2F25CC94E2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-07,DRS-E5B6FEACEB16,DEP-EP-E86181A30A27,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-07,DRS-717D7640A1DF,DEP-EP-BFB68D74F193,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-07,DRS-6718CF1D0EFB,DEP-EP-185E6D72264B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-08,DRS-FB33EABAF8F7,DEP-EP-4740D169C47E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-08,DRS-1F6A2EDD6D3B,DEP-EP-D7DEB9DA1540,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-08,DRS-D3BD4131BDFC,DEP-EP-65C8A35D282A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-08,DRS-EC6984B9B31D,DEP-EP-40F5C9C7182F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-08,DRS-64C9C5D7A050,DEP-EP-DDE131BD1762,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-08,DRS-70AA9229B375,DEP-EP-3EFFCDF36C3C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-08,DRS-B93BA5896D07,DEP-EP-AFA44644F648,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-08,DRS-B9143240C7C6,DEP-EP-215F3FC0A8AC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-09,DRS-D16E35D23A5E,DEP-EP-1B5C0A0ED9EE,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-09,DRS-BE2DE7E6CEE3,DEP-EP-8A2CFBF9A1A4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-09,DRS-437C9AAC4CEB,DEP-EP-7B15CEC37AF9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-09,DRS-44E881CC931B,DEP-EP-EE736DD6C0E3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-09,DRS-19DFC0BC4EF7,DEP-EP-A8B03CE3A1BA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-09,DRS-7FE9CD29183D,DEP-EP-1078CD13DDCC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-09,DRS-A7E85AC4C352,DEP-EP-88C24C644014,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-09,DRS-3995FBBC8A3F,DEP-EP-6B91C62C834B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-10,DRS-F0DE8F1CDDEA,DEP-EP-16689B8145DB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-10,DRS-A418AF67490E,DEP-EP-05B7504F2008,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-10,DRS-68680DD47645,DEP-EP-1A1EA4453B5F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-10,DRS-A2BC43C9A0A1,DEP-EP-9C6B9DD3F81E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-10,DRS-84FAA5CDF328,DEP-EP-24A9A350E830,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-10,DRS-D2B7E003133C,DEP-EP-FD9E212CA003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-10,DRS-2E6B1B845AC6,DEP-EP-2553D068E5DD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-10,DRS-79FB828750A8,DEP-EP-C8568C9B08E1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-11,DRS-3462D70889CA,DEP-EP-84C6A2447323,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-11,DRS-35A2BD31EA45,DEP-EP-FC82D6DD7047,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-11,DRS-344747918778,DEP-EP-20FA3EB0532A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-11,DRS-622BCCFE06A4,DEP-EP-19183D7C89A9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-11,DRS-77597DC7AD33,DEP-EP-89BB64900F43,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-11,DRS-9BB61EAF5EAE,DEP-EP-EEEEE78BA4CE,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-11,DRS-C217EC6126C8,DEP-EP-D5F3DBCCCF8F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-11,DRS-802BB2229AAE,DEP-EP-57130DBB4A24,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-12,DRS-9D9A90A2497E,DEP-EP-5A97DA5AA375,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-07-12,DRS-8AA6A759303C,DEP-EP-BE7A8D7450AB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-07-12,DRS-FA2C2E38BB2E,DEP-EP-C649DD023513,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-07-12,DRS-9B9960C75B5B,DEP-EP-DADAB194FB41,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-12,DRS-6DABCFC79A50,DEP-EP-FAE40039B177,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-07-12,DRS-53BDE3446387,DEP-EP-7A956EBF34D9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-12,DRS-31B53A38E966,DEP-EP-A1E208B2F042,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-07-12,DRS-8B3331730A59,DEP-EP-1D19250874D8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-07-13,DRS-FDA9E603CD1D,DEP-EP-583AFA8E15F9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-07-13,DRS-105BC9F66ABA,DEP-EP-835A0A25B349,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-07-13,DRS-156F6C684D08,DEP-EP-99A39A24AE4E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
