analytical_record_id,kpi_id,source_dataset,source_record_id,calculation_run_id,evidence_type,source_field,source_value,evidence_role
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261010,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,79.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261010,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,91.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261011,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,94.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261011,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,93.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261012,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,77.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261012,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,91.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261013,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,81.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261013,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,86.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261014,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,74.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261014,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,90.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261015,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,82.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261015,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261016,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,84.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261016,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,88.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261017,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,86.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261017,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261018,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,80.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261018,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,90.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261019,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,82.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261019,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,83.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261020,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,95.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261020,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,95.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261021,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,74.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261021,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,85.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261022,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,89.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261022,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,88.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261023,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,80.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261023,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,90.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261024,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,86.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261024,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261025,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,84.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261025,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261026,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,80.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261026,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,87.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261027,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,84.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261027,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,86.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261028,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,82.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261028,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,88.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261029,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,81.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261029,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261030,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,73.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261030,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,88.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261031,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,98.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261031,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,96.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261101,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,87.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261101,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,93.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261102,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,73.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261102,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261103,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,77.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261103,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,90.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261104,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,81.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261104,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,86.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261105,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,96.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261105,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,97.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261106,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,77.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261106,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261107,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,88.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261107,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261108,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,84.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261108,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,96.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261109,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,78.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261109,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261110,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,83.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261110,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,86.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261111,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,79.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261111,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,96.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261112,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,88.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261112,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,87.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261113,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,85.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261113,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261114,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,84.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261114,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,91.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261115,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,85.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261115,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,90.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261116,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,79.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261116,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261117,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,86.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261117,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,86.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261118,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,92.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261118,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261119,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,96.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261119,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261120,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,84.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261120,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,90.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261121,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,77.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261121,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,90.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261122,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,72.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261122,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,85.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261123,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,74.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261123,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261124,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,72.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261124,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,87.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261125,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,74.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261125,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261126,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,83.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261126,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261127,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,91.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261127,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,91.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261128,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,80.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261128,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,93.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261129,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,97.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261129,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261130,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,78.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261130,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,87.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261201,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,97.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261201,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261202,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,78.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261202,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,93.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261203,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,73.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261203,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,87.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261204,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,92.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261204,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261205,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,95.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261205,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,97.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261206,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,83.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261206,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,85.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261207,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,78.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261207,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261208,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,74.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261208,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,87.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261209,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,84.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261209,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261210,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,70.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261210,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,84.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261211,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,90.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261211,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261212,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,94.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261212,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,95.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261213,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,81.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261213,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,93.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261214,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,75.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261214,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261215,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,82.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261215,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261216,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,75.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261216,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,85.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261217,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,86.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261217,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261218,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,83.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261218,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261219,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,96.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261219,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,96.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261220,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,84.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261220,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,97.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261221,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,82.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261221,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261222,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,82.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261222,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,88.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261223,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,94.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261223,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,91.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261224,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,92.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261224,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,94.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261225,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,80.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261225,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,90.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261226,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,76.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261226,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,85.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261227,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,89.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261227,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,91.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261228,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,87.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261228,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,92.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261229,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,86.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261229,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261230,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,98.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261230,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,95.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261231,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,78.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-SURG-20261231,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,89.0,denominator
AKPI-kpi_004-HOSP-001-DEPT-DIAG-20260101,kpi_004,processed_patient_encounters,,PF-KPI-4E7933DFEF21,numerator,arrival_to_consultation_minutes,1595.0,numerator
AKPI-kpi_004-HOSP-001-DEPT-DIAG-20260101,kpi_004,processed_patient_encounters,,PF-KPI-4E7933DFEF21,denominator,eligible_encounter_count,47.0,denominator
