hospital_id,department_id,reporting_date,present_kpi_count,calculated_kpi_count,unavailable_kpi_count,expected_kpi_count,missing_kpi_count,coverage_percentage,coverage_status,reporting_month,reporting_year,coverage_record_id,integration_run_id,created_at
HOSP-001,DEPT-ICU,2026-09-25,6,4,2,6,0,100.0,Complete,9,2026,COV-HOSP-001-DEPT-ICU-20260925,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-09-26,6,4,2,6,0,100.0,Complete,9,2026,COV-HOSP-001-DEPT-ICU-20260926,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-09-27,6,3,3,6,0,100.0,Complete,9,2026,COV-HOSP-001-DEPT-ICU-20260927,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-09-28,6,4,2,6,0,100.0,Complete,9,2026,COV-HOSP-001-DEPT-ICU-20260928,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-09-29,6,4,2,6,0,100.0,Complete,9,2026,COV-HOSP-001-DEPT-ICU-20260929,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-09-30,6,4,2,6,0,100.0,Complete,9,2026,COV-HOSP-001-DEPT-ICU-20260930,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-01,6,3,3,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261001,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-02,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261002,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-03,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261003,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-04,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261004,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-05,6,3,3,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261005,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-06,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261006,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-07,6,3,3,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261007,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-08,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261008,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-09,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261009,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-10,6,3,3,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261010,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-11,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261011,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-12,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261012,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-13,6,3,3,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261013,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-14,6,3,3,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261014,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-15,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261015,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-16,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261016,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-17,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261017,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-18,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261018,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-19,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261019,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-20,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261020,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-21,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261021,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-22,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261022,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-23,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261023,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-24,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261024,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-25,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261025,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-26,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261026,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-27,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261027,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-28,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261028,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-29,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261029,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-30,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261030,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-10-31,6,4,2,6,0,100.0,Complete,10,2026,COV-HOSP-001-DEPT-ICU-20261031,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-01,6,3,3,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261101,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-02,6,3,3,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261102,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-03,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261103,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-04,6,3,3,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261104,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-05,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261105,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-06,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261106,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-07,6,3,3,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261107,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-08,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261108,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-09,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261109,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-10,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261110,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-11,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261111,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-12,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261112,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-13,6,3,3,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261113,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-14,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261114,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-15,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261115,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-16,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261116,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-17,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261117,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-18,6,3,3,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261118,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-19,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261119,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-20,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261120,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-21,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261121,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-22,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261122,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-23,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261123,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-24,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261124,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-25,6,3,3,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261125,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-26,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261126,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-27,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261127,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-28,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261128,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-29,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261129,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-11-30,6,4,2,6,0,100.0,Complete,11,2026,COV-HOSP-001-DEPT-ICU-20261130,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-01,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261201,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-02,6,3,3,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261202,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-03,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261203,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-04,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261204,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-05,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261205,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-06,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261206,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-07,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261207,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-08,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261208,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-09,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261209,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-10,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261210,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-11,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261211,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-12,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261212,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-13,6,3,3,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261213,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-14,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261214,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-15,6,3,3,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261215,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-16,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261216,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-17,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261217,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-18,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261218,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-19,6,3,3,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261219,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-20,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261220,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-21,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261221,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-22,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261222,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-23,6,3,3,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261223,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-24,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261224,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-25,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261225,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-26,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261226,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-27,6,3,3,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261227,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-28,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261228,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-29,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261229,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-30,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261230,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-ICU,2026-12-31,6,4,2,6,0,100.0,Complete,12,2026,COV-HOSP-001-DEPT-ICU-20261231,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-01,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260101,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-02,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260102,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-03,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260103,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-04,6,3,3,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260104,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-05,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260105,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-06,6,3,3,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260106,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-07,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260107,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-08,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260108,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-09,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260109,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-10,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260110,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-11,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260111,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-12,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260112,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-13,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260113,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-14,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260114,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-15,6,3,3,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260115,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-16,6,3,3,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260116,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-17,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260117,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-18,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260118,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-19,6,3,3,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260119,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-20,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260120,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-21,6,3,3,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260121,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-22,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260122,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-23,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260123,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-24,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260124,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-25,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260125,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-26,6,3,3,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260126,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-27,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260127,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-28,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260128,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-29,6,3,3,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260129,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-30,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260130,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-01-31,6,4,2,6,0,100.0,Complete,1,2026,COV-HOSP-001-DEPT-MED-20260131,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-02-01,6,4,2,6,0,100.0,Complete,2,2026,COV-HOSP-001-DEPT-MED-20260201,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-02-02,6,4,2,6,0,100.0,Complete,2,2026,COV-HOSP-001-DEPT-MED-20260202,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-02-03,6,4,2,6,0,100.0,Complete,2,2026,COV-HOSP-001-DEPT-MED-20260203,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-02-04,6,4,2,6,0,100.0,Complete,2,2026,COV-HOSP-001-DEPT-MED-20260204,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-02-05,6,4,2,6,0,100.0,Complete,2,2026,COV-HOSP-001-DEPT-MED-20260205,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-02-06,6,4,2,6,0,100.0,Complete,2,2026,COV-HOSP-001-DEPT-MED-20260206,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
HOSP-001,DEPT-MED,2026-02-07,6,3,3,6,0,100.0,Complete,2,2026,COV-HOSP-001-DEPT-MED-20260207,SIX-KPI-8EC2F4190438,2026-07-27T15:23:26.799565
