movement_record_id,hospital_id,department_id,kpi_id,movement_type,sequence_start_date,sequence_end_date,consecutive_observation_count,starting_value,ending_value,cumulative_absolute_change,cumulative_percentage_change,calculation_status,interpretation_status,trend_confidence_level,trend_run_id,calculated_at
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260703-20260705,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-07-03,2026-07-05,3,88.88888888888889,100.0,11.111111111111114,12.500000000000004,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.930975
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260705-20260707,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-07-05,2026-07-07,3,100.0,81.25,-18.75,-18.75,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.930979
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260714-20260716,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-07-14,2026-07-16,3,78.57142857142857,92.85714285714286,14.285714285714292,18.18181818181819,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.930986
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260716-20260718,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-07-16,2026-07-18,3,92.85714285714286,73.33333333333333,-19.523809523809533,-21.025641025641033,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.930989
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260721-20260724,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-07-21,2026-07-24,4,86.66666666666667,81.25,-5.416666666666671,-6.250000000000005,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.930995
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260724-20260727,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-07-24,2026-07-27,4,81.25,100.0,18.75,23.076923076923077,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.930999
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260729-20260801,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-07-29,2026-08-01,4,100.0,78.57142857142857,-21.42857142857143,-21.42857142857143,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931004
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260807-20260809,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-08-07,2026-08-09,3,86.66666666666667,100.0,13.333333333333329,15.384615384615378,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931012
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260811-20260813,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-08-11,2026-08-13,3,93.33333333333331,91.66666666666666,-1.6666666666666572,-1.7857142857142758,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931017
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260813-20260815,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-08-13,2026-08-15,3,91.66666666666666,100.0,8.333333333333343,9.090909090909102,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931021
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260816-20260818,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-08-16,2026-08-18,3,100.0,66.66666666666666,-33.33333333333334,-33.33333333333334,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931025
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260818-20260820,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-08-18,2026-08-20,3,66.66666666666666,92.3076923076923,25.64102564102565,38.46153846153848,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931029
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260825-20260827,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-08-25,2026-08-27,3,100.0,92.85714285714286,-7.142857142857139,-7.142857142857138,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931035
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260828-20260830,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-08-28,2026-08-30,3,92.85714285714286,73.33333333333333,-19.523809523809533,-21.025641025641033,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931044
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260830-20260902,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-08-30,2026-09-02,4,73.33333333333333,100.0,26.66666666666667,36.36363636363637,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931049
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260912-20260915,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-09-12,2026-09-15,4,94.11764705882352,78.57142857142857,-15.546218487394952,-16.51785714285714,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931058
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260920-20260922,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-09-20,2026-09-22,3,100.0,72.72727272727273,-27.272727272727266,-27.272727272727266,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931066
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260922-20260924,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-09-22,2026-09-24,3,72.72727272727273,100.0,27.272727272727266,37.499999999999986,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931070
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260924-20260926,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-09-24,2026-09-26,3,100.0,86.66666666666667,-13.333333333333329,-13.333333333333327,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931074
TMOV-kpi_001-HOSP-001-DEPT-ICU-20260927-20260929,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-09-27,2026-09-29,3,100.0,88.23529411764706,-11.764705882352942,-11.764705882352942,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931078
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261002-20261004,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-10-02,2026-10-04,3,100.0,84.21052631578947,-15.789473684210535,-15.789473684210535,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931084
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261004-20261008,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-10-04,2026-10-08,5,84.21052631578947,100.0,15.789473684210535,18.75000000000001,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931088
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261010-20261012,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-10-10,2026-10-12,3,100.0,84.61538461538461,-15.384615384615387,-15.384615384615385,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931093
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261019-20261021,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-10-19,2026-10-21,3,84.21052631578947,100.0,15.789473684210535,18.75000000000001,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931101
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261024-20261026,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-10-24,2026-10-26,3,90.9090909090909,69.23076923076923,-21.67832167832168,-23.846153846153847,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931106
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261027-20261029,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-10-27,2026-10-29,3,93.75,85.71428571428571,-8.035714285714292,-8.571428571428578,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931110
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261102-20261105,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-11-02,2026-11-05,4,100.0,81.81818181818183,-18.181818181818173,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931117
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261112-20261114,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-11-12,2026-11-14,3,93.33333333333331,81.25,-12.083333333333314,-12.946428571428553,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931124
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261122-20261124,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-11-22,2026-11-24,3,100.0,86.66666666666667,-13.333333333333329,-13.333333333333327,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931133
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261125-20261129,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-11-25,2026-11-29,5,100.0,76.92307692307693,-23.076923076923066,-23.076923076923066,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931138
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261129-20261201,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-11-29,2026-12-01,3,76.92307692307693,93.33333333333331,16.41025641025638,21.33333333333329,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931142
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261201-20261203,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-12-01,2026-12-03,3,93.33333333333331,86.66666666666667,-6.666666666666643,-7.142857142857119,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931146
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261209-20261211,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-12-09,2026-12-11,3,81.25,100.0,18.75,23.076923076923077,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931157
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261211-20261213,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-12-11,2026-12-13,3,100.0,81.81818181818183,-18.181818181818173,-18.181818181818173,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931160
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261217-20261219,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-12-17,2026-12-19,3,63.63636363636363,88.88888888888889,25.252525252525253,39.682539682539684,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931166
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261220-20261222,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-12-20,2026-12-22,3,85.71428571428571,100.0,14.285714285714292,16.666666666666675,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931170
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261225-20261227,HOSP-001,DEPT-ICU,kpi_001,Sustained Decrease,2026-12-25,2026-12-27,3,93.75,78.57142857142857,-15.17857142857143,-16.190476190476193,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931176
TMOV-kpi_001-HOSP-001-DEPT-ICU-20261227-20261229,HOSP-001,DEPT-ICU,kpi_001,Sustained Increase,2026-12-27,2026-12-29,3,78.57142857142857,93.33333333333331,14.761904761904745,18.787878787878768,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.931180
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260107-20260109,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-01-07,2026-01-09,3,0.0,20.0,20.0,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932582
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260121-20260123,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-01-21,2026-01-23,3,9.090909090909092,0.0,-9.090909090909092,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932598
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260209-20260212,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-02-09,2026-02-12,4,0.0,14.285714285714285,14.285714285714285,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932613
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260214-20260216,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-02-14,2026-02-16,3,0.0,14.285714285714285,14.285714285714285,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932619
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260217-20260219,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-02-17,2026-02-19,3,0.0,15.384615384615383,15.384615384615383,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932624
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260221-20260223,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-02-21,2026-02-23,3,0.0,7.6923076923076925,7.6923076923076925,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932629
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260225-20260227,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-02-25,2026-02-27,3,0.0,18.75,18.75,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932634
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260302-20260304,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-03-02,2026-03-04,3,12.5,5.88235294117647,-6.61764705882353,-52.94117647058824,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932640
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260313-20260315,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-03-13,2026-03-15,3,0.0,15.384615384615383,15.384615384615383,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932648
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260318-20260320,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-03-18,2026-03-20,3,7.142857142857142,0.0,-7.142857142857142,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932656
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260322-20260324,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-03-22,2026-03-24,3,13.333333333333334,7.6923076923076925,-5.641025641025641,-42.30769230769231,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932661
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260326-20260328,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-03-26,2026-03-28,3,6.666666666666667,21.428571428571427,14.76190476190476,221.4285714285714,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932666
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260403-20260406,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-04-03,2026-04-06,4,6.666666666666667,36.36363636363637,29.6969696969697,445.4545454545455,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932674
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260406-20260408,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-04-06,2026-04-08,3,36.36363636363637,0.0,-36.36363636363637,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932678
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260408-20260410,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-04-08,2026-04-10,3,0.0,14.285714285714285,14.285714285714285,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932682
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260410-20260412,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-04-10,2026-04-12,3,14.285714285714285,0.0,-14.285714285714285,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932686
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260413-20260415,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-04-13,2026-04-15,3,0.0,12.5,12.5,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932691
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260419-20260421,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-04-19,2026-04-21,3,20.0,6.666666666666667,-13.333333333333332,-66.66666666666666,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932697
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260423-20260425,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-04-23,2026-04-25,3,0.0,23.07692307692308,23.07692307692308,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932702
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260425-20260427,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-04-25,2026-04-27,3,23.07692307692308,6.666666666666667,-16.410256410256412,-71.11111111111111,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932706
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260427-20260429,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-04-27,2026-04-29,3,6.666666666666667,27.27272727272727,20.606060606060602,309.090909090909,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932710
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260429-20260501,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-04-29,2026-05-01,3,27.27272727272727,0.0,-27.27272727272727,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932714
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260504-20260506,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-05-04,2026-05-06,3,0.0,40.0,40.0,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932719
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260506-20260508,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-05-06,2026-05-08,3,40.0,0.0,-40.0,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932723
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260512-20260515,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-05-12,2026-05-15,4,14.285714285714285,0.0,-14.285714285714285,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932730
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260518-20260520,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-05-18,2026-05-20,3,21.428571428571427,0.0,-21.428571428571427,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932735
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260520-20260523,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-05-20,2026-05-23,4,0.0,26.666666666666668,26.666666666666668,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932739
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260530-20260601,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-05-30,2026-06-01,3,17.647058823529413,5.88235294117647,-11.764705882352942,-66.66666666666666,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932747
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260601-20260603,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-06-01,2026-06-03,3,5.88235294117647,18.75,12.867647058823529,218.75,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932751
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260608-20260610,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-06-08,2026-06-10,3,0.0,8.333333333333332,8.333333333333332,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932757
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260612-20260614,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-06-12,2026-06-14,3,8.333333333333332,0.0,-8.333333333333332,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932763
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260614-20260616,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-06-14,2026-06-16,3,0.0,18.75,18.75,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932767
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260616-20260618,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-06-16,2026-06-18,3,18.75,8.333333333333332,-10.416666666666668,-55.55555555555556,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932774
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260620-20260622,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-06-20,2026-06-22,3,7.6923076923076925,28.57142857142857,20.879120879120876,271.4285714285714,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932778
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260622-20260625,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-06-22,2026-06-25,4,28.57142857142857,0.0,-28.57142857142857,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932783
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260630-20260702,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-06-30,2026-07-02,3,26.666666666666668,0.0,-26.666666666666668,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932789
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260703-20260705,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-07-03,2026-07-05,3,11.11111111111111,0.0,-11.11111111111111,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932794
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260705-20260707,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-07-05,2026-07-07,3,0.0,12.5,12.5,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932797
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260714-20260716,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-07-14,2026-07-16,3,28.57142857142857,7.142857142857142,-21.428571428571427,-75.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932805
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260716-20260718,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-07-16,2026-07-18,3,7.142857142857142,33.33333333333333,26.190476190476186,366.66666666666663,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932808
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260720-20260725,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-07-20,2026-07-25,6,0.0,23.52941176470588,23.52941176470588,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932814
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260725-20260727,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-07-25,2026-07-27,3,23.52941176470588,0.0,-23.52941176470588,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932818
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260729-20260801,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-07-29,2026-08-01,4,0.0,7.142857142857142,7.142857142857142,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932823
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260803-20260805,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-08-03,2026-08-05,3,8.333333333333332,0.0,-8.333333333333332,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932830
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260807-20260809,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-08-07,2026-08-09,3,13.333333333333334,0.0,-13.333333333333334,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932835
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260831-20260902,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-08-31,2026-09-02,3,12.5,0.0,-12.5,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932850
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260903-20260905,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-09-03,2026-09-05,3,0.0,6.666666666666667,6.666666666666667,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932854
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260912-20260915,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-09-12,2026-09-15,4,0.0,14.285714285714285,14.285714285714285,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932862
TMOV-kpi_002-HOSP-001-DEPT-ICU-20260922-20260926,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-09-22,2026-09-26,5,18.181818181818183,0.0,-18.181818181818183,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932873
TMOV-kpi_002-HOSP-001-DEPT-ICU-20261002-20261005,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-10-02,2026-10-05,4,0.0,13.333333333333334,13.333333333333334,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932881
TMOV-kpi_002-HOSP-001-DEPT-ICU-20261005-20261008,HOSP-001,DEPT-ICU,kpi_002,Sustained Decrease,2026-10-05,2026-10-08,4,13.333333333333334,0.0,-13.333333333333334,-100.0,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932886
TMOV-kpi_002-HOSP-001-DEPT-ICU-20261009-20261012,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-10-09,2026-10-12,4,0.0,15.384615384615383,15.384615384615383,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932891
TMOV-kpi_002-HOSP-001-DEPT-ICU-20261017-20261019,HOSP-001,DEPT-ICU,kpi_002,Sustained Increase,2026-10-17,2026-10-19,3,0.0,15.789473684210526,15.789473684210526,,Calculated,Provisional,Medium,TREND-79BED8FC382A,2026-07-27 16:41:24.932897
