summary_record_id,hospital_id,department_id,reporting_date,kpi_count,calculated_kpi_count,green_count,amber_count,red_count,critical_capacity_pressure_count,low_utilisation_count,watch_condition_count,high_watch_count,critical_watch_count,provisional_watch_count,unavailable_count,max_observed_watch_severity,summary_status,engine_run_id,processed_at
SUM-3BD7970D26FE41D4,HOSP-001,DEPT-MED,2026-04-09,6,4,2,2,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1DF0B6B6F6D44FF6,HOSP-001,DEPT-MED,2026-04-10,6,4,3,1,0,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3C9252B16F5D42BC,HOSP-001,DEPT-MED,2026-04-11,6,4,3,1,0,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3C8C68DCCDF14E7C,HOSP-001,DEPT-MED,2026-04-12,6,4,2,1,0,1,0,4,1,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9B5155779A6446C9,HOSP-001,DEPT-MED,2026-04-13,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2D510C1474654D6F,HOSP-001,DEPT-MED,2026-04-14,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8984C2E3E8E94109,HOSP-001,DEPT-MED,2026-04-15,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4E699954EF5D479A,HOSP-001,DEPT-MED,2026-04-16,6,4,4,0,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-E590F3AA5C224482,HOSP-001,DEPT-MED,2026-04-17,6,3,2,1,0,0,0,1,0,0,1,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-550CDE6B06294F7A,HOSP-001,DEPT-MED,2026-04-18,6,4,3,1,0,0,0,2,1,0,2,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5E2D4CB1C0DE4250,HOSP-001,DEPT-MED,2026-04-19,6,4,3,1,0,0,0,1,1,0,1,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-26761E5B88044E08,HOSP-001,DEPT-MED,2026-04-20,6,4,3,1,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1280F3A406F4424A,HOSP-001,DEPT-MED,2026-04-21,6,4,2,1,1,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6018EA3DD16E4529,HOSP-001,DEPT-MED,2026-04-22,6,4,3,1,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-7BDCF22346A14846,HOSP-001,DEPT-MED,2026-04-23,6,4,3,1,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0FE62FE610B246C6,HOSP-001,DEPT-MED,2026-04-24,6,4,4,0,0,0,0,1,0,0,1,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6289EA4A67164488,HOSP-001,DEPT-MED,2026-04-25,6,4,2,2,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1FAAF05EE44349FC,HOSP-001,DEPT-MED,2026-04-26,6,4,4,0,0,0,0,1,0,0,1,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-213F02F00A034CB4,HOSP-001,DEPT-MED,2026-04-27,6,4,1,3,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6E325BF191DC4B88,HOSP-001,DEPT-MED,2026-04-28,6,4,3,0,1,0,0,2,0,1,2,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C2724871FC164928,HOSP-001,DEPT-MED,2026-04-29,6,4,2,1,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BCA2AD278C224E3F,HOSP-001,DEPT-MED,2026-04-30,6,4,3,1,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0BB98A31CF3E4AE1,HOSP-001,DEPT-MED,2026-05-01,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-55BB73BF829441EF,HOSP-001,DEPT-MED,2026-05-02,6,3,0,3,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-E266CD8D61594691,HOSP-001,DEPT-MED,2026-05-03,6,4,2,1,1,0,0,3,1,0,3,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C8694007C57849A7,HOSP-001,DEPT-MED,2026-05-04,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-63EF92A16F984787,HOSP-001,DEPT-MED,2026-05-05,6,4,3,0,1,0,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-AD16DA0CE7A541D2,HOSP-001,DEPT-MED,2026-05-06,6,4,2,1,0,1,0,4,1,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4B3582E62C0648EC,HOSP-001,DEPT-MED,2026-05-07,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-751C078717C445A8,HOSP-001,DEPT-MED,2026-05-08,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6D88DD9FE3CD4EEC,HOSP-001,DEPT-MED,2026-05-09,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D8A4A19C5DC84BB1,HOSP-001,DEPT-MED,2026-05-10,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-679686CC9D1D4E52,HOSP-001,DEPT-MED,2026-05-11,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B4E7B9FF4BD94663,HOSP-001,DEPT-MED,2026-05-12,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6403096BF3A2491B,HOSP-001,DEPT-MED,2026-05-13,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-E1EA9A856BAD4B47,HOSP-001,DEPT-MED,2026-05-14,6,4,2,1,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C4835DD423154AF1,HOSP-001,DEPT-MED,2026-05-15,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-09B34F595585480E,HOSP-001,DEPT-MED,2026-05-16,6,4,4,0,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-82FA474C0CBE4F14,HOSP-001,DEPT-MED,2026-05-17,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C09D93F54F064C70,HOSP-001,DEPT-MED,2026-05-18,6,4,3,1,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A70091D599194443,HOSP-001,DEPT-MED,2026-05-19,6,3,2,0,0,1,0,2,0,1,2,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-71865DE95C4D4438,HOSP-001,DEPT-MED,2026-05-20,6,4,2,1,0,1,0,2,0,1,2,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B7DA0F8675864FD5,HOSP-001,DEPT-MED,2026-05-21,6,4,3,1,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DD7C69FD53A042AF,HOSP-001,DEPT-MED,2026-05-22,6,4,3,1,0,0,0,2,1,0,2,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-43192BECDD1C4FBD,HOSP-001,DEPT-MED,2026-05-23,6,4,4,0,0,0,0,4,0,0,4,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-67957059F35847A9,HOSP-001,DEPT-MED,2026-05-24,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4FED3E1772A54976,HOSP-001,DEPT-MED,2026-05-25,6,4,3,1,0,0,0,2,1,0,2,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C7AAEB0DAA154C72,HOSP-001,DEPT-MED,2026-05-26,6,4,3,1,0,0,0,1,1,0,1,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-E3041ACE75924095,HOSP-001,DEPT-MED,2026-05-27,6,4,1,2,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D39477637B8448D8,HOSP-001,DEPT-MED,2026-05-28,6,4,3,0,0,1,0,3,0,1,3,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C79EE68267A94783,HOSP-001,DEPT-MED,2026-05-29,6,4,3,1,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-203DF87261CB4E6A,HOSP-001,DEPT-MED,2026-05-30,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-AACBAB1A30F449DD,HOSP-001,DEPT-MED,2026-05-31,6,4,2,1,0,1,0,4,1,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8B097110B6B04489,HOSP-001,DEPT-MED,2026-06-01,6,4,3,0,1,0,0,3,1,0,3,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-00C92311C47148D8,HOSP-001,DEPT-MED,2026-06-02,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-36ED34F87E3A43CC,HOSP-001,DEPT-MED,2026-06-03,6,4,2,1,1,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CE3FB15E9899493F,HOSP-001,DEPT-MED,2026-06-04,6,4,2,0,1,1,0,3,1,1,3,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4B0CBBB17CD74A17,HOSP-001,DEPT-MED,2026-06-05,6,4,1,2,1,0,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BDB8756F8EAF4D36,HOSP-001,DEPT-MED,2026-06-06,6,4,1,2,0,1,0,4,2,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3D06F1E80BD64E85,HOSP-001,DEPT-MED,2026-06-07,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DC9AC767E69C474E,HOSP-001,DEPT-MED,2026-06-08,6,4,2,0,2,0,0,4,1,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B49F1623D9B1405F,HOSP-001,DEPT-MED,2026-06-09,6,3,2,0,0,1,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9C3F9BBBA698468A,HOSP-001,DEPT-MED,2026-06-10,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D93FD4B4503C449D,HOSP-001,DEPT-MED,2026-06-11,6,4,4,0,0,0,0,4,0,0,4,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-E60BB7320D7B4761,HOSP-001,DEPT-MED,2026-06-12,6,3,2,0,0,1,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-82EE1C17FC4B42B1,HOSP-001,DEPT-MED,2026-06-13,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C729D6E2D9524831,HOSP-001,DEPT-MED,2026-06-14,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-43A5B20525C24C3D,HOSP-001,DEPT-MED,2026-06-15,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-ADC7D570E5994BD3,HOSP-001,DEPT-MED,2026-06-16,6,3,0,0,2,1,0,3,0,3,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-64A38AE06E8E4806,HOSP-001,DEPT-MED,2026-06-17,6,4,3,0,1,0,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9F83B0E3FAB8424C,HOSP-001,DEPT-MED,2026-06-18,6,4,3,1,0,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A8827BD7CE924F0A,HOSP-001,DEPT-MED,2026-06-19,6,4,3,0,1,0,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B5EF1171D77D41D8,HOSP-001,DEPT-MED,2026-06-20,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3B6EB5D8C0AC49E3,HOSP-001,DEPT-MED,2026-06-21,6,3,1,0,1,1,0,3,1,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-245B7C55130647CC,HOSP-001,DEPT-MED,2026-06-22,6,4,1,1,1,1,0,4,1,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C2B4D55707D04820,HOSP-001,DEPT-MED,2026-06-23,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-ED7B77A4A386415D,HOSP-001,DEPT-MED,2026-06-24,6,4,1,2,1,0,0,4,3,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4C052AC3D50240BD,HOSP-001,DEPT-MED,2026-06-25,6,4,4,0,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-E7ACF90AD9DC43A9,HOSP-001,DEPT-MED,2026-06-26,6,4,0,2,1,1,0,4,3,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D4064BE7ABD8459D,HOSP-001,DEPT-MED,2026-06-27,6,4,2,1,0,1,0,4,1,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-739873FF11A243CC,HOSP-001,DEPT-MED,2026-06-28,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FE87B03C373B4EE8,HOSP-001,DEPT-MED,2026-06-29,6,4,2,1,1,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8CB1611A84F640F2,HOSP-001,DEPT-MED,2026-06-30,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FF4CBED2F84D4268,HOSP-001,DEPT-MED,2026-07-01,6,4,3,1,0,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-755C1BE38F564805,HOSP-001,DEPT-MED,2026-07-02,6,4,3,0,1,0,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DC78E1C78DB44CB0,HOSP-001,DEPT-MED,2026-07-03,6,4,2,2,0,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D774DC8E83DB4CA9,HOSP-001,DEPT-MED,2026-07-04,6,3,2,0,0,1,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A9470E36F8C44EBA,HOSP-001,DEPT-MED,2026-07-05,6,4,1,0,2,1,0,4,0,3,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6065DC2FE35446E2,HOSP-001,DEPT-MED,2026-07-06,6,4,4,0,0,0,0,4,0,0,4,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D901A3E6930C4FED,HOSP-001,DEPT-MED,2026-07-07,6,4,2,1,0,1,0,4,1,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-375C1DC647814FE1,HOSP-001,DEPT-MED,2026-07-08,6,4,4,0,0,0,0,4,0,0,4,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1B2CCA8DD4064E50,HOSP-001,DEPT-MED,2026-07-09,6,3,0,0,2,1,0,3,1,2,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8F40D709867F4FD2,HOSP-001,DEPT-MED,2026-07-10,6,4,3,0,1,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-46CE28B9D68245FB,HOSP-001,DEPT-MED,2026-07-11,6,4,2,0,1,1,0,4,1,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F40B7EDA2F8F4664,HOSP-001,DEPT-MED,2026-07-12,6,4,2,0,1,1,0,4,0,2,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8006241D76354901,HOSP-001,DEPT-MED,2026-07-13,6,4,2,2,0,0,0,2,1,0,2,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-EC7F2F4AE32045D9,HOSP-001,DEPT-MED,2026-07-14,6,4,4,0,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-24AB498F85D6404D,HOSP-001,DEPT-MED,2026-07-15,6,4,3,0,0,1,0,2,0,1,2,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4CB464942D914286,HOSP-001,DEPT-MED,2026-07-16,6,4,2,1,0,1,0,2,1,1,2,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BB3CE1E687C746D8,HOSP-001,DEPT-MED,2026-07-17,6,4,1,1,2,0,0,4,2,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C432F0362DAB4163,HOSP-001,DEPT-MED,2026-07-18,6,4,3,0,0,1,0,3,0,1,3,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-45633E4ADB11473E,HOSP-001,DEPT-MED,2026-07-19,6,4,3,0,1,0,0,2,1,0,2,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FA03D190B5A040B3,HOSP-001,DEPT-MED,2026-07-20,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DC08A0D739644598,HOSP-001,DEPT-MED,2026-07-21,6,4,3,1,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4B07D5E8E98642F6,HOSP-001,DEPT-MED,2026-07-22,6,3,1,1,0,1,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5AC9FAE2ABE247CB,HOSP-001,DEPT-MED,2026-07-23,6,4,1,1,1,1,0,4,0,2,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-192CD6EC90594985,HOSP-001,DEPT-MED,2026-07-24,6,4,3,0,1,0,0,3,0,1,3,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D167F73510C847AF,HOSP-001,DEPT-MED,2026-07-25,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D9ED9CBA94564BED,HOSP-001,DEPT-MED,2026-07-26,6,4,2,1,1,0,0,4,1,0,4,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8AFFD632463D401E,HOSP-001,DEPT-MED,2026-07-27,6,4,1,1,1,1,0,4,2,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-80897A69D13A436B,HOSP-001,DEPT-MED,2026-07-28,6,4,1,0,2,1,0,4,0,3,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BDC2B82AACBB4DA2,HOSP-001,DEPT-MED,2026-07-29,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-71DD031C4B23423D,HOSP-001,DEPT-MED,2026-07-30,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B44A8DC3396A4442,HOSP-001,DEPT-MED,2026-07-31,6,4,3,0,0,1,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-547603FF545A4B65,HOSP-001,DEPT-MED,2026-08-01,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-309D89541C894D49,HOSP-001,DEPT-MED,2026-08-02,6,4,2,1,1,0,0,4,0,1,4,2,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CB25C9CBE5AF4D75,HOSP-001,DEPT-MED,2026-08-03,6,4,3,1,0,0,0,2,1,0,2,2,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1B8C02513FF54366,HOSP-001,DEPT-MED,2026-08-04,6,4,3,1,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D07C12D5D132427F,HOSP-001,DEPT-MED,2026-08-05,6,4,4,0,0,0,0,2,0,0,2,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B1E89E23196647D7,HOSP-001,DEPT-MED,2026-08-06,6,4,4,0,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9B3D17311F5D451B,HOSP-001,DEPT-MED,2026-08-07,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-265EFEFCA0064D20,HOSP-001,DEPT-MED,2026-08-08,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D71ADE85B5064101,HOSP-001,DEPT-MED,2026-08-09,6,4,4,0,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-46A7224C680B4906,HOSP-001,DEPT-MED,2026-08-10,6,4,3,1,0,0,0,4,0,0,4,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-20129CFC0B874D20,HOSP-001,DEPT-MED,2026-08-11,6,4,4,0,0,0,0,1,0,0,1,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5C8A09DFDD634667,HOSP-001,DEPT-MED,2026-08-12,6,4,4,0,0,0,0,3,0,0,3,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5B339CBD728548E0,HOSP-001,DEPT-MED,2026-08-13,6,4,4,0,0,0,0,1,0,0,1,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2654B20E0DF44365,HOSP-001,DEPT-MED,2026-08-14,6,4,4,0,0,0,0,4,0,0,4,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2F9F96F48F84457B,HOSP-001,DEPT-MED,2026-08-15,6,4,4,0,0,0,0,2,0,0,2,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F72DD55ECEA84789,HOSP-001,DEPT-MED,2026-08-16,6,4,4,0,0,0,0,1,0,0,1,2,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-08DC2A3EFDC94FB2,HOSP-001,DEPT-MED,2026-08-17,6,4,3,1,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2DAA74B26E154668,HOSP-001,DEPT-MED,2026-08-18,6,4,2,2,0,0,0,3,0,0,3,2,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
