sensitivity_id,approval_package_id,scenario_template_id,sensitivity_classification,sensitivity_rationale,direction_stable,magnitude_variation,warning_increase,confidence_change,direction_reversal,comparator_count
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,30.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,16.666666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,19.04761904761905,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 22.2 percentage points,True,22.222222222222214,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,16.666666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,28.57142857142857,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,16.98113207547169,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,18.181818181818173,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,25.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 16.0 percentage points,True,15.966386554621849,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,27.272727272727266,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,21.42857142857143,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 26.7 percentage points,True,26.66666666666667,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,19.736842105263165,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 27.9 percentage points,True,27.86885245901638,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,25.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,18.181818181818173,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,14.516129032258078,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,30.769230769230774,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 13.5 percentage points,True,13.513513513513516,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,23.076923076923066,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,18.181818181818173,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,37.5,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 11.6 percentage points,True,11.627906976744185,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,23.076923076923066,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,30.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,33.33333333333334,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,16.666666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,23.076923076923066,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,30.0,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.988095238095237,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.988095238095234,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.988095238095244,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.98809523809525,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.988095238095234,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.98809523809524,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.988095238095234,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.98809523809523,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721-SCEN-FLOW-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,SCEN-FLOW-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,20.98809523809524,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,22.222222222222214,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,18.181818181818173,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,16.666666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,21.42857142857143,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 13.9 percentage points,True,13.888888888888886,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,23.80952380952381,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,21.42857142857143,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,23.076923076923066,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,18.181818181818173,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,28.57142857142857,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,16.666666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,25.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,17.07317073170732,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 16.8 percentage points,True,16.83168316831683,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,21.42857142857143,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,SCEN-STAFF-001,Direction Reversal,Outcome direction reverses across comparator intensities,False,17.241379310344826,False,False,True,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,27.272727272727266,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,22.222222222222214,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,SCEN-STAFF-001,Stable with Magnitude Variation,Direction stable but magnitude varies by 10.4 percentage points,True,10.416666666666657,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229-SCEN-STAFF-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,SCEN-STAFF-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,22.222222222222214,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,34.99999999999999,False,False,False,4
SENS-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708-SCEN-ABS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,SCEN-ABS-001,Sensitive to Assumption Intensity,Outcome direction changes across comparator intensities,False,35.0,False,False,False,4
