analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261215,HOSP-001,DEPT-PEX,2026-12-15,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.444926
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261216,HOSP-001,DEPT-PEX,2026-12-16,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.455993
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261217,HOSP-001,DEPT-PEX,2026-12-17,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.462549
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261218,HOSP-001,DEPT-PEX,2026-12-18,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.471824
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261219,HOSP-001,DEPT-PEX,2026-12-19,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.482918
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261220,HOSP-001,DEPT-PEX,2026-12-20,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.490842
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261221,HOSP-001,DEPT-PEX,2026-12-21,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.497165
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261222,HOSP-001,DEPT-PEX,2026-12-22,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.507531
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261223,HOSP-001,DEPT-PEX,2026-12-23,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.516765
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261224,HOSP-001,DEPT-PEX,2026-12-24,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.523887
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261225,HOSP-001,DEPT-PEX,2026-12-25,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.529661
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261226,HOSP-001,DEPT-PEX,2026-12-26,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.537981
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261227,HOSP-001,DEPT-PEX,2026-12-27,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.551791
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261228,HOSP-001,DEPT-PEX,2026-12-28,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.557825
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261229,HOSP-001,DEPT-PEX,2026-12-29,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.563460
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261230,HOSP-001,DEPT-PEX,2026-12-30,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.571575
AKPI-kpi_003-HOSP-001-DEPT-PEX-20261231,HOSP-001,DEPT-PEX,2026-12-31,12,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.578879
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260101,HOSP-001,DEPT-SURG,2026-01-01,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,75.0,94.0,79.7872340425532,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.587945
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260102,HOSP-001,DEPT-SURG,2026-01-02,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,88.0,96.0,91.66666666666666,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.594623
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260103,HOSP-001,DEPT-SURG,2026-01-03,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,73.0,91.0,80.21978021978022,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.603834
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260104,HOSP-001,DEPT-SURG,2026-01-04,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,75.0,87.0,86.20689655172413,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.610215
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260105,HOSP-001,DEPT-SURG,2026-01-05,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,76.0,98.0,77.55102040816327,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.617856
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260106,HOSP-001,DEPT-SURG,2026-01-06,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,82.0,88.0,93.18181818181817,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.625601
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260107,HOSP-001,DEPT-SURG,2026-01-07,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,69.0,91.0,75.82417582417582,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.634074
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260108,HOSP-001,DEPT-SURG,2026-01-08,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,77.0,92.0,83.69565217391305,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.642579
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260109,HOSP-001,DEPT-SURG,2026-01-09,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,80.0,90.0,88.88888888888889,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.653708
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260110,HOSP-001,DEPT-SURG,2026-01-10,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,73.0,90.0,81.11111111111111,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.660587
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260111,HOSP-001,DEPT-SURG,2026-01-11,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,86.0,93.0,92.47311827956989,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.669371
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260112,HOSP-001,DEPT-SURG,2026-01-12,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,67.0,85.0,78.82352941176471,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.677050
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260113,HOSP-001,DEPT-SURG,2026-01-13,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,84.0,95.0,88.42105263157895,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.684145
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260114,HOSP-001,DEPT-SURG,2026-01-14,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,72.0,94.0,76.59574468085107,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.690448
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260115,HOSP-001,DEPT-SURG,2026-01-15,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,68.0,91.0,74.72527472527473,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.696437
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260116,HOSP-001,DEPT-SURG,2026-01-16,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,74.0,92.0,80.43478260869566,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.702990
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260117,HOSP-001,DEPT-SURG,2026-01-17,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,79.0,85.0,92.94117647058823,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.709051
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260118,HOSP-001,DEPT-SURG,2026-01-18,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,65.0,85.0,76.47058823529412,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.715519
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260119,HOSP-001,DEPT-SURG,2026-01-19,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,73.0,95.0,76.84210526315789,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.722649
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260120,HOSP-001,DEPT-SURG,2026-01-20,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,69.0,84.0,82.14285714285714,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.728857
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260121,HOSP-001,DEPT-SURG,2026-01-21,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,75.0,91.0,82.41758241758241,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.736670
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260122,HOSP-001,DEPT-SURG,2026-01-22,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,68.0,90.0,75.55555555555556,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.743533
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260123,HOSP-001,DEPT-SURG,2026-01-23,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,63.0,84.0,75.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.750716
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260124,HOSP-001,DEPT-SURG,2026-01-24,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,68.0,89.0,76.40449438202246,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.757526
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260125,HOSP-001,DEPT-SURG,2026-01-25,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,69.0,90.0,76.66666666666667,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.763335
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260126,HOSP-001,DEPT-SURG,2026-01-26,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,83.0,92.0,90.21739130434783,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.771464
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260127,HOSP-001,DEPT-SURG,2026-01-27,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,72.0,87.0,82.75862068965517,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.779232
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260128,HOSP-001,DEPT-SURG,2026-01-28,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,75.0,88.0,85.22727272727273,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.788943
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260129,HOSP-001,DEPT-SURG,2026-01-29,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,87.0,95.0,91.57894736842105,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.794521
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260130,HOSP-001,DEPT-SURG,2026-01-30,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,74.0,87.0,85.0574712643678,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.805638
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260131,HOSP-001,DEPT-SURG,2026-01-31,1,2026,kpi_003,Bed Occupancy Rate,Patient Flow,75.0,93.0,80.64516129032258,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.812510
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260201,HOSP-001,DEPT-SURG,2026-02-01,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,82.0,95.0,86.31578947368422,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.821634
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260202,HOSP-001,DEPT-SURG,2026-02-02,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,76.0,90.0,84.44444444444444,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.827569
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260203,HOSP-001,DEPT-SURG,2026-02-03,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,62.0,83.0,74.69879518072288,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.834717
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260204,HOSP-001,DEPT-SURG,2026-02-04,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,72.0,90.0,80.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.841766
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260205,HOSP-001,DEPT-SURG,2026-02-05,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,72.0,90.0,80.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.848608
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260206,HOSP-001,DEPT-SURG,2026-02-06,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,76.0,92.0,82.6086956521739,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.857995
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260207,HOSP-001,DEPT-SURG,2026-02-07,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,76.0,88.0,86.36363636363636,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.865185
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260208,HOSP-001,DEPT-SURG,2026-02-08,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,81.0,87.0,93.10344827586206,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.872102
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260209,HOSP-001,DEPT-SURG,2026-02-09,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,75.0,96.0,78.125,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.878623
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260210,HOSP-001,DEPT-SURG,2026-02-10,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,85.0,90.0,94.44444444444444,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.886447
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260211,HOSP-001,DEPT-SURG,2026-02-11,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,73.0,94.0,77.6595744680851,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.892446
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260212,HOSP-001,DEPT-SURG,2026-02-12,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,85.0,93.0,91.39784946236558,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.899391
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260213,HOSP-001,DEPT-SURG,2026-02-13,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,72.0,91.0,79.12087912087912,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.907186
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260214,HOSP-001,DEPT-SURG,2026-02-14,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,75.0,91.0,82.41758241758241,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.913868
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260215,HOSP-001,DEPT-SURG,2026-02-15,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,76.0,94.0,80.85106382978722,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.922081
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260216,HOSP-001,DEPT-SURG,2026-02-16,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,79.0,93.0,84.94623655913979,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.928285
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260217,HOSP-001,DEPT-SURG,2026-02-17,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,67.0,88.0,76.13636363636364,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.936758
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260218,HOSP-001,DEPT-SURG,2026-02-18,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,85.0,91.0,93.4065934065934,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.943795
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260219,HOSP-001,DEPT-SURG,2026-02-19,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,89.0,97.0,91.75257731958763,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.952314
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260220,HOSP-001,DEPT-SURG,2026-02-20,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,81.0,90.0,90.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.958847
AKPI-kpi_003-HOSP-001-DEPT-SURG-20260221,HOSP-001,DEPT-SURG,2026-02-21,2,2026,kpi_003,Bed Occupancy Rate,Patient Flow,76.0,90.0,84.44444444444444,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:16.965859
