analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250228,HOSP-001,DEPT-OPC,2025-02-28,2,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,13.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.673227
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250301,HOSP-001,DEPT-OPC,2025-03-01,3,2025,kpi_001,Staffing Level,Workforce,11.0,12.0,91.66666666666666,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.673995
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250301,HOSP-001,DEPT-OPC,2025-03-01,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,12.0,8.333333333333332,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.674676
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250302,HOSP-001,DEPT-OPC,2025-03-02,3,2025,kpi_001,Staffing Level,Workforce,10.0,11.0,90.9090909090909,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.675881
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250302,HOSP-001,DEPT-OPC,2025-03-02,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,11.0,9.090909090909092,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.677168
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250303,HOSP-001,DEPT-OPC,2025-03-03,3,2025,kpi_001,Staffing Level,Workforce,12.0,12.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.678220
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250303,HOSP-001,DEPT-OPC,2025-03-03,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,12.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.679027
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250304,HOSP-001,DEPT-OPC,2025-03-04,3,2025,kpi_001,Staffing Level,Workforce,7.0,7.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.679942
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250304,HOSP-001,DEPT-OPC,2025-03-04,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,7.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.680722
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250305,HOSP-001,DEPT-OPC,2025-03-05,3,2025,kpi_001,Staffing Level,Workforce,7.0,9.0,77.77777777777779,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.681494
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250305,HOSP-001,DEPT-OPC,2025-03-05,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,9.0,11.11111111111111,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.682191
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250306,HOSP-001,DEPT-OPC,2025-03-06,3,2025,kpi_001,Staffing Level,Workforce,9.0,12.0,75.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.682932
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250306,HOSP-001,DEPT-OPC,2025-03-06,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,12.0,16.666666666666664,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.683612
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250307,HOSP-001,DEPT-OPC,2025-03-07,3,2025,kpi_001,Staffing Level,Workforce,9.0,9.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.684375
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250307,HOSP-001,DEPT-OPC,2025-03-07,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,9.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.685537
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250308,HOSP-001,DEPT-OPC,2025-03-08,3,2025,kpi_001,Staffing Level,Workforce,9.0,12.0,75.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.686421
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250308,HOSP-001,DEPT-OPC,2025-03-08,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,12.0,25.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.687271
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250309,HOSP-001,DEPT-OPC,2025-03-09,3,2025,kpi_001,Staffing Level,Workforce,9.0,10.0,90.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.688085
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250309,HOSP-001,DEPT-OPC,2025-03-09,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,10.0,10.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.688808
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250310,HOSP-001,DEPT-OPC,2025-03-10,3,2025,kpi_001,Staffing Level,Workforce,13.0,13.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.689556
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250310,HOSP-001,DEPT-OPC,2025-03-10,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,13.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.690258
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250311,HOSP-001,DEPT-OPC,2025-03-11,3,2025,kpi_001,Staffing Level,Workforce,8.0,9.0,88.88888888888889,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.690991
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250311,HOSP-001,DEPT-OPC,2025-03-11,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,9.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.691944
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250312,HOSP-001,DEPT-OPC,2025-03-12,3,2025,kpi_001,Staffing Level,Workforce,7.0,7.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.694392
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250312,HOSP-001,DEPT-OPC,2025-03-12,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,7.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.695334
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250313,HOSP-001,DEPT-OPC,2025-03-13,3,2025,kpi_001,Staffing Level,Workforce,9.0,9.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.696867
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250313,HOSP-001,DEPT-OPC,2025-03-13,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,9.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.697693
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250314,HOSP-001,DEPT-OPC,2025-03-14,3,2025,kpi_001,Staffing Level,Workforce,11.0,14.0,78.57142857142857,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.698391
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250314,HOSP-001,DEPT-OPC,2025-03-14,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,14.0,21.428571428571427,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.699086
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250315,HOSP-001,DEPT-OPC,2025-03-15,3,2025,kpi_001,Staffing Level,Workforce,10.0,13.0,76.92307692307693,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.699823
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250315,HOSP-001,DEPT-OPC,2025-03-15,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,13.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.700449
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250316,HOSP-001,DEPT-OPC,2025-03-16,3,2025,kpi_001,Staffing Level,Workforce,9.0,9.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.701210
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250316,HOSP-001,DEPT-OPC,2025-03-16,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,9.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.701926
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250317,HOSP-001,DEPT-OPC,2025-03-17,3,2025,kpi_001,Staffing Level,Workforce,15.0,15.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.702721
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250317,HOSP-001,DEPT-OPC,2025-03-17,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,15.0,6.666666666666667,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.703412
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250318,HOSP-001,DEPT-OPC,2025-03-18,3,2025,kpi_001,Staffing Level,Workforce,13.0,15.0,86.66666666666667,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.704077
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250318,HOSP-001,DEPT-OPC,2025-03-18,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,15.0,13.333333333333334,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.704701
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250319,HOSP-001,DEPT-OPC,2025-03-19,3,2025,kpi_001,Staffing Level,Workforce,11.0,12.0,91.66666666666666,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.705370
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250319,HOSP-001,DEPT-OPC,2025-03-19,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,12.0,25.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.706004
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250320,HOSP-001,DEPT-OPC,2025-03-20,3,2025,kpi_001,Staffing Level,Workforce,14.0,14.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.706658
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250320,HOSP-001,DEPT-OPC,2025-03-20,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,14.0,14.285714285714285,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.707343
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250321,HOSP-001,DEPT-OPC,2025-03-21,3,2025,kpi_001,Staffing Level,Workforce,11.0,15.0,73.33333333333333,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.708080
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250321,HOSP-001,DEPT-OPC,2025-03-21,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,15.0,20.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.709277
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250322,HOSP-001,DEPT-OPC,2025-03-22,3,2025,kpi_001,Staffing Level,Workforce,10.0,10.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.711300
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250322,HOSP-001,DEPT-OPC,2025-03-22,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,10.0,10.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.712268
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250323,HOSP-001,DEPT-OPC,2025-03-23,3,2025,kpi_001,Staffing Level,Workforce,11.0,13.0,84.61538461538461,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.713377
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250323,HOSP-001,DEPT-OPC,2025-03-23,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,13.0,7.6923076923076925,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.714222
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250324,HOSP-001,DEPT-OPC,2025-03-24,3,2025,kpi_001,Staffing Level,Workforce,8.0,9.0,88.88888888888889,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.715027
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250324,HOSP-001,DEPT-OPC,2025-03-24,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,9.0,11.11111111111111,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.715688
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250325,HOSP-001,DEPT-OPC,2025-03-25,3,2025,kpi_001,Staffing Level,Workforce,5.0,6.0,83.33333333333334,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.716465
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250325,HOSP-001,DEPT-OPC,2025-03-25,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,6.0,16.666666666666664,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.717206
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250326,HOSP-001,DEPT-OPC,2025-03-26,3,2025,kpi_001,Staffing Level,Workforce,12.0,14.0,85.71428571428571,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.718146
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250326,HOSP-001,DEPT-OPC,2025-03-26,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,14.0,14.285714285714285,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.719088
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250327,HOSP-001,DEPT-OPC,2025-03-27,3,2025,kpi_001,Staffing Level,Workforce,10.0,11.0,90.9090909090909,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.719934
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250327,HOSP-001,DEPT-OPC,2025-03-27,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,11.0,9.090909090909092,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.720700
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250328,HOSP-001,DEPT-OPC,2025-03-28,3,2025,kpi_001,Staffing Level,Workforce,13.0,15.0,86.66666666666667,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.721425
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250328,HOSP-001,DEPT-OPC,2025-03-28,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,15.0,13.333333333333334,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.722153
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250329,HOSP-001,DEPT-OPC,2025-03-29,3,2025,kpi_001,Staffing Level,Workforce,13.0,13.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.722911
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250329,HOSP-001,DEPT-OPC,2025-03-29,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,13.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.723567
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250330,HOSP-001,DEPT-OPC,2025-03-30,3,2025,kpi_001,Staffing Level,Workforce,10.0,11.0,90.9090909090909,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.724303
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250330,HOSP-001,DEPT-OPC,2025-03-30,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,11.0,9.090909090909092,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.725031
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250331,HOSP-001,DEPT-OPC,2025-03-31,3,2025,kpi_001,Staffing Level,Workforce,10.0,14.0,71.42857142857143,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.726041
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250331,HOSP-001,DEPT-OPC,2025-03-31,3,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,14.0,21.428571428571427,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.727204
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250401,HOSP-001,DEPT-OPC,2025-04-01,4,2025,kpi_001,Staffing Level,Workforce,11.0,13.0,84.61538461538461,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.728119
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250401,HOSP-001,DEPT-OPC,2025-04-01,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,13.0,7.6923076923076925,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.729028
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250402,HOSP-001,DEPT-OPC,2025-04-02,4,2025,kpi_001,Staffing Level,Workforce,11.0,13.0,84.61538461538461,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.730146
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250402,HOSP-001,DEPT-OPC,2025-04-02,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,13.0,15.384615384615385,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.731059
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250403,HOSP-001,DEPT-OPC,2025-04-03,4,2025,kpi_001,Staffing Level,Workforce,10.0,10.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.731881
AKPI-kpi_002-HOSP-001-DEPT-OPC-20250403,HOSP-001,DEPT-OPC,2025-04-03,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,10.0,10.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.732601
AKPI-kpi_001-HOSP-001-DEPT-OPC-20250404,HOSP-001,DEPT-OPC,2025-04-04,4,2025,kpi_001,Staffing Level,Workforce,9.0,11.0,81.81818181818183,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:29.733512
