financial_input_requirement_id,approval_package_id,scenario_family,required_cost_input,actual_input_available,financial_input_status,missing_input_flag,missing_input_flag
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-1,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,No-Action or Baseline Comparator,implementation_cost,False,Missing,True,True
FIN-REQ-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260108-2,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,No-Action or Baseline Comparator,recurring_monitoring_cost,False,Missing,True,True
