kpi_id,kpi_value,calculation_status,promoted_threshold_status,occupancy_context_status
kpi_003,90.3846153846154,Calculated,Green,Green
kpi_003,84.21052631578947,Calculated,Amber,Amber
kpi_003,92.17391304347828,Calculated,Green,Green
kpi_003,94.23076923076924,Calculated,Green,Green
kpi_003,91.2280701754386,Calculated,Green,Green
kpi_003,93.93939393939394,Calculated,Green,Green
kpi_003,96.96969696969695,Calculated,Green,Green
kpi_003,92.7927927927928,Calculated,Green,Green
kpi_003,102.58620689655172,Calculated,Amber,Amber
kpi_003,101.8867924528302,Calculated,Amber,Amber
kpi_003,85.84905660377359,Calculated,Amber,Amber
kpi_003,93.33333333333331,Calculated,Green,Green
kpi_003,102.77777777777776,Calculated,Amber,Amber
kpi_003,97.24770642201835,Calculated,Green,Green
kpi_003,84.61538461538461,Calculated,Amber,Amber
kpi_003,84.070796460177,Calculated,Amber,Amber
kpi_003,98.24561403508773,Calculated,Green,Green
kpi_003,82.0754716981132,Calculated,Amber,Amber
kpi_003,95.1923076923077,Calculated,Green,Green
kpi_003,100.8849557522124,Calculated,Amber,Amber
kpi_003,85.18518518518519,Calculated,Amber,Amber
kpi_003,90.56603773584906,Calculated,Green,Green
kpi_003,102.85714285714285,Calculated,Amber,Amber
kpi_003,103.921568627451,Calculated,Amber,Amber
kpi_003,100.0,Calculated,Green,Green
kpi_003,95.45454545454544,Calculated,Green,Green
kpi_003,83.47826086956522,Calculated,Amber,Amber
kpi_003,103.0,Calculated,Amber,Amber
kpi_003,85.84070796460178,Calculated,Amber,Amber
kpi_003,84.11214953271028,Calculated,Amber,Amber
kpi_003,86.66666666666667,Calculated,Green,Green
kpi_003,86.11111111111111,Calculated,Amber,Amber
kpi_003,94.11764705882352,Calculated,Green,Green
kpi_003,94.73684210526316,Calculated,Green,Green
kpi_003,101.94174757281552,Calculated,Amber,Amber
kpi_003,99.08256880733946,Calculated,Green,Green
kpi_003,99.04761904761904,Calculated,Green,Green
kpi_003,97.1153846153846,Calculated,Green,Green
kpi_003,82.4074074074074,Calculated,Amber,Amber
kpi_003,99.10714285714286,Calculated,Green,Green
kpi_003,97.45762711864408,Calculated,Green,Green
kpi_003,101.7391304347826,Calculated,Amber,Amber
kpi_003,89.62264150943396,Calculated,Green,Green
kpi_003,100.92592592592592,Calculated,Amber,Amber
kpi_003,83.80952380952381,Calculated,Amber,Amber
kpi_003,102.77777777777776,Calculated,Amber,Amber
kpi_003,103.7037037037037,Calculated,Amber,Amber
kpi_003,102.77777777777776,Calculated,Amber,Amber
kpi_003,92.10526315789474,Calculated,Green,Green
kpi_003,84.40366972477065,Calculated,Amber,Amber
kpi_003,99.12280701754386,Calculated,Green,Green
kpi_003,93.06930693069307,Calculated,Green,Green
kpi_003,86.40776699029125,Calculated,Green,Green
kpi_003,91.96428571428572,Calculated,Green,Green
kpi_003,89.1891891891892,Calculated,Green,Green
kpi_003,88.49557522123894,Calculated,Green,Green
kpi_003,88.59649122807018,Calculated,Green,Green
kpi_003,91.30434782608695,Calculated,Green,Green
kpi_003,90.65420560747664,Calculated,Green,Green
kpi_003,95.45454545454544,Calculated,Green,Green
kpi_003,101.94174757281552,Calculated,Amber,Amber
kpi_003,101.76991150442478,Calculated,Amber,Amber
kpi_003,97.16981132075472,Calculated,Green,Green
kpi_003,102.9126213592233,Calculated,Amber,Amber
kpi_003,86.66666666666667,Calculated,Green,Green
kpi_003,95.28301886792453,Calculated,Green,Green
kpi_003,85.18518518518519,Calculated,Amber,Amber
kpi_003,85.71428571428571,Calculated,Amber,Amber
kpi_003,103.77358490566036,Calculated,Amber,Amber
kpi_003,98.1818181818182,Calculated,Green,Green
kpi_003,100.0,Calculated,Green,Green
kpi_003,100.0,Calculated,Green,Green
kpi_003,90.17857142857144,Calculated,Green,Green
kpi_003,103.50877192982458,Calculated,Amber,Amber
kpi_003,93.57798165137616,Calculated,Green,Green
kpi_003,84.61538461538461,Calculated,Amber,Amber
kpi_003,95.72649572649571,Calculated,Green,Green
kpi_003,86.48648648648648,Calculated,Green,Green
kpi_003,94.28571428571428,Calculated,Green,Green
kpi_003,83.9622641509434,Calculated,Amber,Amber
kpi_003,95.41284403669724,Calculated,Green,Green
kpi_003,91.81818181818184,Calculated,Green,Green
kpi_003,98.07692307692308,Calculated,Green,Green
kpi_003,100.0,Calculated,Green,Green
kpi_003,89.90825688073394,Calculated,Green,Green
kpi_003,97.24770642201835,Calculated,Green,Green
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
kpi_003,,Insufficient Data,Unavailable,Unavailable
