validation_record_id,kpi_id,integration_record_id,kpi_value,calculation_status,promoted_threshold_status,occupancy_context_status,threshold_version,approval_status,threshold_is_provisional,decision_record_id,promotion_run_id,classified_at
VAL-AF55EBCF54F6,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260610,49.32258064516129,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428331
VAL-85EE525479EE,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260611,54.016666666666666,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428383
VAL-271198346E1E,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260612,52.18518518518518,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428434
VAL-3283222126D7,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260613,60.76923076923077,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428492
VAL-F4203726F592,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260614,51.56363636363636,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428543
VAL-BB0DB493A5A8,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260615,56.49230769230769,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428594
VAL-673970A7CABC,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260616,58.42028985507246,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428645
VAL-6B293ACEADB3,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260617,49.63793103448276,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428695
VAL-91EF435BB006,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260618,54.19298245614035,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428745
VAL-0545A0FB289F,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260619,60.43103448275862,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428811
VAL-473B16C06002,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260620,53.301886792452834,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428869
VAL-B6020A5DEA8E,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260621,51.76470588235294,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428922
VAL-492EE413134C,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260622,48.05084745762712,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.428974
VAL-78A12B578D5B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260623,54.86363636363637,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429057
VAL-41E83F5721F4,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260624,55.50819672131148,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429098
VAL-A8FB3C17B0D1,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260625,54.45098039215687,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429134
VAL-9699E4D589CE,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260626,49.296875,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429167
VAL-DB0381F7666F,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260627,54.28333333333333,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429201
VAL-7F4166E683E3,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260628,55.953125,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429233
VAL-996EA77D5C4B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260629,54.283018867924525,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429266
VAL-899C43ECF9DD,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260630,54.706896551724135,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429301
VAL-623DC5F3C581,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260701,51.96428571428572,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429334
VAL-BC3437E3B296,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260702,55.53968253968254,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429367
VAL-F22DA9BE5A1A,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260703,59.10169491525424,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429430
VAL-1D0354BD179C,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260704,52.78947368421053,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429468
VAL-93B0C0185F61,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260705,53.43478260869565,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429502
VAL-BFDFB7EF239B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260706,53.645833333333336,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429538
VAL-148CF5A36444,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260707,55.24528301886792,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429570
VAL-862EA4A62FB7,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260708,55.71212121212121,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429603
VAL-6D18F86C3794,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260709,53.940298507462686,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429636
VAL-AE1AD03ED93C,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260710,54.64150943396226,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429669
VAL-DC75857CE0FE,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260711,56.57407407407408,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429722
VAL-BF5297E09B55,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260712,56.48275862068966,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429780
VAL-517DBE618B3A,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260713,52.30612244897959,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429832
VAL-A00EFF76348D,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260714,51.03389830508475,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429878
VAL-B837F33121D1,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260715,58.81159420289855,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429922
VAL-7BC83770E1BB,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260716,54.85964912280702,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429958
VAL-B1EF035721FC,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260717,57.40350877192982,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.429995
VAL-A3FA071FBFE0,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260718,49.766666666666666,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430031
VAL-7D065E18E380,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260719,56.49122807017544,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430065
VAL-21C4E01BFB08,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260720,50.19672131147541,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430101
VAL-97597F6D0475,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260721,55.785714285714285,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430134
VAL-BAD658B2576C,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260722,56.285714285714285,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430529
VAL-130599E36121,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260723,51.6271186440678,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430681
VAL-D5C375AB7AF3,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260724,54.16129032258065,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430729
VAL-3524A41763D8,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260725,60.75,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430766
VAL-BB8E9F8D57C7,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260726,57.53968253968254,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430820
VAL-0AFDF305C666,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260727,53.875,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430857
VAL-CB23C725AA94,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260728,53.278688524590166,Calculated,Amber,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430897
VAL-1C59C55F00D2,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260729,56.215384615384615,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430944
VAL-67F27BFE4E7F,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260730,60.38333333333333,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.430979
VAL-0E3EA9EB0764,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260731,55.875,Calculated,Red,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431013
VAL-5B2306B0238B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260801,44.35087719298246,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431046
VAL-F41A2B2EBD66,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260802,41.66129032258065,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431106
VAL-F73D8907C127,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260803,39.91379310344828,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431143
VAL-9108CD10D152,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260804,39.83018867924528,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431176
VAL-D89D99F63E90,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260805,40.91803278688525,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431210
VAL-3E43D95D90FF,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260806,37.65,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431242
VAL-B673A0F557D3,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260807,37.24,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431275
VAL-5697F3E02DDB,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260808,43.57142857142857,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431306
VAL-BAF2BA998C33,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260809,46.75,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431338
VAL-6EB372C0CF6B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260810,42.85454545454545,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431370
VAL-7781DDCD34FF,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260811,40.07017543859649,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431408
VAL-692337FF7327,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260812,39.61904761904762,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431443
VAL-39B347A608AF,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260813,36.74358974358975,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431475
VAL-ECC243A40146,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260814,40.91525423728814,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431507
VAL-E6BBDA266539,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260815,36.87234042553192,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431540
VAL-EB8A17B2FBA0,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260816,40.16981132075472,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431571
VAL-9BD13DB2F1FB,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260817,38.5,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431602
VAL-BA8383704C68,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260818,37.892857142857146,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431633
VAL-83110DD4212C,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260819,39.21739130434783,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431664
VAL-3FF75E6D8079,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260820,40.90163934426229,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431694
VAL-05DC782D6985,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260821,42.267857142857146,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431725
VAL-8E6E84A98F24,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260822,43.79365079365079,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431760
VAL-C743C83EF596,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260823,45.25,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431792
VAL-B7845B05EDDB,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260824,45.78181818181818,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431823
VAL-3181D78213C2,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260825,36.56363636363636,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431855
VAL-3DDD06D97D71,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260826,40.958333333333336,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431885
VAL-FE0475D0C993,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260827,34.80487804878049,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431919
VAL-0163643F49AE,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260828,36.8448275862069,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431949
VAL-E1F716733995,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260829,43.37735849056604,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.431980
VAL-570DBC129E5B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260830,46.14893617021277,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432010
VAL-94653AB56C7D,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260831,43.39622641509434,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432040
VAL-76FF00D9816F,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260901,39.54545454545455,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432074
VAL-CDD893E18D04,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260902,40.66666666666666,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432105
VAL-33E3E7406F90,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260903,40.80952380952381,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432135
VAL-264C7C2C888E,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260904,36.87179487179487,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432167
VAL-5ED99D6D09A4,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260905,39.69230769230769,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432197
VAL-ABB2554D250F,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260906,37.5,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432228
VAL-F333C4266C7E,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260907,37.76923076923077,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432258
VAL-E6740CA732AD,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260908,42.51470588235294,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432289
VAL-760B550F9FD6,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260909,37.98076923076923,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432319
VAL-323C4910D63E,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260910,42.25925925925926,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432348
VAL-8B162CF5D2B7,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260911,37.56140350877193,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432380
VAL-709982BCBB3D,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260912,38.84905660377358,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432413
VAL-067913BAF1A7,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260913,43.129629629629626,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432446
VAL-6E46EA50577D,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260914,34.729166666666664,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432478
VAL-72C2DD8D7B51,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260915,38.63829787234042,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432507
VAL-CEC1C7E092A6,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260916,38.7,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432537
VAL-CC52DC10BC74,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260917,38.175438596491226,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432566
VAL-C83AE47002C3,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260918,38.41176470588236,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432596
VAL-4112A8BB746A,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260919,38.95918367346939,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432626
VAL-CDF10E898C0B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260920,42.535714285714285,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432656
VAL-0CA3264F769B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260921,39.24193548387097,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432689
VAL-03A60911E27B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260922,36.15555555555556,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432720
VAL-B6CB923BEA3A,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260923,41.17021276595744,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432751
VAL-E4FEEF2F5824,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260924,42.57692307692308,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432792
VAL-F437BEEB01F1,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260925,38.66666666666666,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432831
VAL-49EED253FB0B,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260926,41.3,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432864
VAL-68D40AA05BAC,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260927,38.01960784313726,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432896
VAL-48B946FF45C2,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260928,41.89090909090909,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432927
VAL-2DA4279A4F94,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260929,43.13793103448276,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432958
VAL-DA604F4BECDB,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260930,39.21739130434783,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.432990
VAL-BC36C12F3F93,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261001,45.80769230769231,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.433023
VAL-44538070C74F,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261002,43.51515151515152,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.433055
VAL-F038D8BD2DBB,kpi_004,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261003,35.58536585365854,Calculated,Green,,v1.0-approved,Approved,False,DEC-004,THAPP-32EDF6F03C19,2026-07-27T20:24:06.433085
