approval_package_id,comparator_type,comparator_id,assumption_profile,assumption_set_id,scenario_template_id,scenario_family,comparator_consistency,distinct_types_count,distinct_assumption_sets_count,distinct_values_count,consistency_detail,pre_correction_profile_detected,distinct_profile_status,ordering_correct,comparator_closure_reason
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
