integration_record_id,kpi_id,kpi_value,calculation_status,threshold_status,data_confidence_level,inconsistencies
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260319,kpi_004,40.42553191489362,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260320,kpi_004,34.80952380952381,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260321,kpi_004,33.58181818181818,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260322,kpi_004,35.8125,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260323,kpi_004,36.63636363636363,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260324,kpi_004,36.40909090909091,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260325,kpi_004,37.41860465116279,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260326,kpi_004,34.80769230769231,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260327,kpi_004,36.49122807017544,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260328,kpi_004,39.017857142857146,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260329,kpi_004,34.05357142857143,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260330,kpi_004,36.81666666666667,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260331,kpi_004,40.55555555555556,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260401,kpi_004,44.36619718309859,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260402,kpi_004,49.54716981132076,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260403,kpi_004,41.0188679245283,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260404,kpi_004,46.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260405,kpi_004,47.48148148148148,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260406,kpi_004,44.93103448275862,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260407,kpi_004,47.63265306122449,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260408,kpi_004,43.27692307692308,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260409,kpi_004,48.2463768115942,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260410,kpi_004,41.054545454545455,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260411,kpi_004,45.56140350877193,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260412,kpi_004,47.28767123287671,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260413,kpi_004,46.98076923076923,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260414,kpi_004,43.40579710144928,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260415,kpi_004,49.68333333333333,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260416,kpi_004,49.13207547169812,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260417,kpi_004,41.38461538461539,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260418,kpi_004,44.39473684210526,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260419,kpi_004,45.42372881355932,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260420,kpi_004,45.2463768115942,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260421,kpi_004,47.93103448275862,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260422,kpi_004,45.30303030303031,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260423,kpi_004,47.121212121212125,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260424,kpi_004,47.94736842105263,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260425,kpi_004,44.11666666666667,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260426,kpi_004,44.892857142857146,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260427,kpi_004,43.07575757575758,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260428,kpi_004,47.25,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260429,kpi_004,40.3125,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260430,kpi_004,45.30612244897959,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260501,kpi_004,40.6078431372549,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260502,kpi_004,44.577777777777776,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260503,kpi_004,46.33870967741935,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260504,kpi_004,42.26470588235294,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260505,kpi_004,39.23913043478261,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260506,kpi_004,40.8,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260507,kpi_004,48.42372881355932,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260508,kpi_004,49.03703703703704,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260509,kpi_004,46.86792452830189,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260510,kpi_004,45.59016393442623,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260511,kpi_004,46.46153846153846,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260512,kpi_004,40.56603773584906,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260513,kpi_004,43.86274509803921,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260514,kpi_004,42.03225806451613,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260515,kpi_004,44.38297872340426,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260516,kpi_004,45.84375,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260517,kpi_004,39.91379310344828,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260518,kpi_004,43.05555555555556,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260519,kpi_004,48.04838709677419,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260520,kpi_004,44.37735849056604,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260521,kpi_004,48.92063492063492,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260522,kpi_004,39.18461538461538,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260523,kpi_004,44.9811320754717,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260524,kpi_004,47.12280701754386,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260525,kpi_004,44.89655172413793,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260526,kpi_004,43.11864406779661,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260527,kpi_004,43.92,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260528,kpi_004,47.149253731343286,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260529,kpi_004,45.1551724137931,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260530,kpi_004,46.97826086956522,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260531,kpi_004,51.53731343283582,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260601,kpi_004,52.644067796610166,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260602,kpi_004,52.80597014925373,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260603,kpi_004,59.74545454545454,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260604,kpi_004,54.972972972972975,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260605,kpi_004,55.7037037037037,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260606,kpi_004,52.56716417910448,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260607,kpi_004,57.693548387096776,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260608,kpi_004,56.61904761904762,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260609,kpi_004,56.5,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260610,kpi_004,49.32258064516129,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260611,kpi_004,54.016666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260612,kpi_004,52.18518518518518,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260613,kpi_004,60.76923076923077,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260614,kpi_004,51.56363636363636,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260615,kpi_004,56.49230769230769,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260616,kpi_004,58.42028985507246,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260617,kpi_004,49.63793103448276,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260618,kpi_004,54.19298245614035,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260619,kpi_004,60.43103448275862,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260620,kpi_004,53.301886792452834,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260621,kpi_004,51.76470588235294,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260622,kpi_004,48.05084745762712,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260623,kpi_004,54.86363636363637,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260624,kpi_004,55.50819672131148,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260625,kpi_004,54.45098039215687,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260626,kpi_004,49.296875,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260627,kpi_004,54.28333333333333,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260628,kpi_004,55.953125,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260629,kpi_004,54.283018867924525,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260630,kpi_004,54.706896551724135,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260701,kpi_004,51.96428571428572,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260702,kpi_004,55.53968253968254,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260703,kpi_004,59.10169491525424,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260704,kpi_004,52.78947368421053,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260705,kpi_004,53.43478260869565,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260706,kpi_004,53.645833333333336,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260707,kpi_004,55.24528301886792,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260708,kpi_004,55.71212121212121,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260709,kpi_004,53.940298507462686,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260710,kpi_004,54.64150943396226,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260711,kpi_004,56.57407407407408,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260712,kpi_004,56.48275862068966,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260713,kpi_004,52.30612244897959,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260714,kpi_004,51.03389830508475,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260715,kpi_004,58.81159420289855,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260716,kpi_004,54.85964912280702,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260717,kpi_004,57.40350877192982,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260718,kpi_004,49.766666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260719,kpi_004,56.49122807017544,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260720,kpi_004,50.19672131147541,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260721,kpi_004,55.785714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260722,kpi_004,56.285714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260723,kpi_004,51.6271186440678,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260724,kpi_004,54.16129032258065,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260725,kpi_004,60.75,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260726,kpi_004,57.53968253968254,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260727,kpi_004,53.875,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260728,kpi_004,53.278688524590166,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260729,kpi_004,56.215384615384615,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260730,kpi_004,60.38333333333333,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260731,kpi_004,55.875,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260801,kpi_004,44.35087719298246,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260802,kpi_004,41.66129032258065,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260803,kpi_004,39.91379310344828,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260804,kpi_004,39.83018867924528,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260805,kpi_004,40.91803278688525,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260806,kpi_004,37.65,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260807,kpi_004,37.24,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260808,kpi_004,43.57142857142857,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260809,kpi_004,46.75,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260810,kpi_004,42.85454545454545,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260811,kpi_004,40.07017543859649,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260812,kpi_004,39.61904761904762,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260813,kpi_004,36.74358974358975,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260814,kpi_004,40.91525423728814,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260815,kpi_004,36.87234042553192,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260816,kpi_004,40.16981132075472,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260817,kpi_004,38.5,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260818,kpi_004,37.892857142857146,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260819,kpi_004,39.21739130434783,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260820,kpi_004,40.90163934426229,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260821,kpi_004,42.267857142857146,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260822,kpi_004,43.79365079365079,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260823,kpi_004,45.25,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260824,kpi_004,45.78181818181818,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260825,kpi_004,36.56363636363636,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260826,kpi_004,40.958333333333336,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260827,kpi_004,34.80487804878049,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260828,kpi_004,36.8448275862069,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260829,kpi_004,43.37735849056604,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260830,kpi_004,46.14893617021277,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260831,kpi_004,43.39622641509434,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260901,kpi_004,39.54545454545455,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260902,kpi_004,40.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260903,kpi_004,40.80952380952381,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260904,kpi_004,36.87179487179487,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260905,kpi_004,39.69230769230769,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260906,kpi_004,37.5,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260907,kpi_004,37.76923076923077,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260908,kpi_004,42.51470588235294,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260909,kpi_004,37.98076923076923,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260910,kpi_004,42.25925925925926,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260911,kpi_004,37.56140350877193,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260912,kpi_004,38.84905660377358,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260913,kpi_004,43.129629629629626,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260914,kpi_004,34.729166666666664,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260915,kpi_004,38.63829787234042,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260916,kpi_004,38.7,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260917,kpi_004,38.175438596491226,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260918,kpi_004,38.41176470588236,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260919,kpi_004,38.95918367346939,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260920,kpi_004,42.535714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260921,kpi_004,39.24193548387097,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260922,kpi_004,36.15555555555556,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260923,kpi_004,41.17021276595744,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260924,kpi_004,42.57692307692308,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260925,kpi_004,38.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260926,kpi_004,41.3,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260927,kpi_004,38.01960784313726,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260928,kpi_004,41.89090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260929,kpi_004,43.13793103448276,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260930,kpi_004,39.21739130434783,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261001,kpi_004,45.80769230769231,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261002,kpi_004,43.51515151515152,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261003,kpi_004,35.58536585365854,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261004,kpi_004,43.05,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261005,kpi_004,39.77777777777778,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261006,kpi_004,43.57142857142857,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261007,kpi_004,38.62222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261008,kpi_004,37.46428571428572,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261009,kpi_004,38.51111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261010,kpi_004,42.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261011,kpi_004,41.96666666666667,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261012,kpi_004,38.2,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261013,kpi_004,44.18181818181818,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261014,kpi_004,40.6578947368421,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261015,kpi_004,37.5,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261016,kpi_004,42.97916666666666,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261017,kpi_004,40.73529411764706,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261018,kpi_004,40.0655737704918,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261019,kpi_004,43.27659574468085,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261020,kpi_004,39.02040816326531,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261021,kpi_004,36.24074074074074,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261022,kpi_004,41.90384615384615,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261023,kpi_004,38.92307692307692,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261024,kpi_004,40.875,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261025,kpi_004,38.22,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261026,kpi_004,38.96363636363636,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261027,kpi_004,42.0,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261028,kpi_004,40.47368421052632,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261029,kpi_004,41.72,Calculated,Not Assessed,High,none
IKPI-kpi_004-HOSP-001-DEPT-DIAG-20261030,kpi_004,39.888888888888886,Calculated,Not Assessed,High,none
