integration_record_id,kpi_id,threshold_is_provisional,threshold_approval_status,configuration_version,issues
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261107,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261108,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261109,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261110,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261111,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261112,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261113,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261114,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261115,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261116,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261117,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261118,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261119,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261120,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261121,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261122,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261123,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261124,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261125,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261126,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261127,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261128,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261129,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261130,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261201,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261202,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261203,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261204,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261205,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261206,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261207,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261208,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261209,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261210,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261211,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261212,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261213,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261214,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261215,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261216,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261217,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261218,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261219,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261220,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261221,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261222,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261223,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261224,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261225,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261226,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261227,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261228,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261229,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261230,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-ICU-20261231,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260101,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260102,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260103,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260104,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260105,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260106,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260107,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260108,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260109,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260110,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260111,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260112,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260113,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260114,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260115,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260116,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260117,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260118,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260119,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260120,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260121,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260122,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260123,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260124,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260125,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260126,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260127,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260128,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260129,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260130,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260131,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260201,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260202,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260203,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260204,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260205,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260206,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260207,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260208,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260209,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260210,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260211,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260212,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260213,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260214,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260215,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260216,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260217,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260218,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260219,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260220,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260221,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260222,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260223,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260224,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260225,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260226,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260227,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260228,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260301,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260302,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260303,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260304,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260305,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260306,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260307,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260308,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260309,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260310,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260311,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260312,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260313,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260314,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260315,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260316,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260317,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260318,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260319,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260320,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260321,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260322,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260323,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260324,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260325,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260326,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260327,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260328,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260329,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260330,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260331,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260401,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260402,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260403,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260404,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260405,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260406,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260407,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260408,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260409,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260410,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260411,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260412,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260413,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260414,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260415,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260416,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260417,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260418,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260419,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260420,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260421,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260422,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260423,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260424,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260425,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260426,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260427,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260428,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260429,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260430,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260501,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260502,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260503,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260504,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260505,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260506,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260507,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260508,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260509,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260510,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260511,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260512,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260513,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260514,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260515,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260516,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260517,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260518,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260519,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260520,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260521,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260522,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260523,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260524,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260525,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260526,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260527,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260528,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260529,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260530,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260531,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260601,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260602,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260603,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260604,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260605,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260606,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260607,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260608,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260609,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260610,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260611,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260612,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260613,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260614,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260615,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260616,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260617,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260618,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260619,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260620,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260621,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260622,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260623,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260624,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260625,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260626,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260627,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260628,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260629,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260630,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260701,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260702,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260703,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260704,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260705,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260706,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260707,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260708,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260709,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260710,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260711,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260712,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260713,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260714,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260715,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260716,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260717,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260718,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260719,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260720,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260721,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260722,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260723,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260724,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260725,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260726,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260727,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260728,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260729,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260730,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260731,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260801,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260802,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260803,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260804,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260805,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260806,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260807,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260808,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260809,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260810,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260811,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260812,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260813,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260814,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260815,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260816,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260817,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260818,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260819,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260820,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260821,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260822,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260823,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260824,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260825,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260826,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260827,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260828,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260829,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260830,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260831,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260901,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260902,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260903,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260904,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260905,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260906,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260907,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260908,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260909,kpi_004,True,Draft,,none
IKPI-kpi_004-HOSP-001-DEPT-MED-20260910,kpi_004,True,Draft,,none
