department,reporting_date,kpi_id,kpi_name,value,status,severity_score,breach_magnitude,trend_score,persistence_score,confidence_score,final_priority_rank,selected_as_dominant,selection_reason
DEPT-MED,2026-04-05,kpi_003,Bed Occupancy Rate,105.60747663551402,Red,3.0,0.00807136788445202,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-08,kpi_001,Staffing Level,82.35294117647058,Amber,2.0,0.021898067996890765,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-09,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-10,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-12,kpi_003,Bed Occupancy Rate,105.94059405940595,Red,3.0,0.011251125112511395,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-12,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-MED,2026-04-18,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-19,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-21,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-25,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-27,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-28,kpi_006,Patient Satisfaction Score,2.333333333333333,Red,3.0,0.06666666666666679,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-29,kpi_003,Bed Occupancy Rate,106.36363636363636,Red,3.0,0.015289256198347097,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-04-29,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-MED,2026-05-02,kpi_001,Staffing Level,82.35294117647058,Amber,2.0,0.021898067996890765,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-03,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-05,kpi_002,Staff Absenteeism Rate,20.833333333333336,Red,3.0,0.09375000000000014,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-06,kpi_003,Bed Occupancy Rate,106.66666666666669,Red,3.0,0.01818181818181839,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-06,kpi_001,Staffing Level,80.95238095238095,Amber,2.0,0.03853245459558304,0,0,0,2,False,
DEPT-MED,2026-05-10,kpi_003,Bed Occupancy Rate,104.85436893203884,Red,3.0,0.0008826125330980262,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-11,kpi_003,Bed Occupancy Rate,107.3394495412844,Red,3.0,0.02460383653044198,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-14,kpi_003,Bed Occupancy Rate,106.89655172413792,Red,3.0,0.020376175548589278,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-14,kpi_006,Patient Satisfaction Score,2.8,Amber,2.0,0.0012379033099158177,0,0,0,2,False,
DEPT-MED,2026-05-19,kpi_003,Bed Occupancy Rate,107.54716981132076,Red,3.0,0.02658662092624361,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-20,kpi_003,Bed Occupancy Rate,107.76699029126212,Red,3.0,0.02868490732568388,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-20,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-MED,2026-05-22,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-25,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-26,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-27,kpi_003,Bed Occupancy Rate,105.50458715596328,Red,3.0,0.007089241034194958,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-27,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-MED,2026-05-28,kpi_003,Bed Occupancy Rate,106.25,Red,3.0,0.01420454545454548,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-31,kpi_003,Bed Occupancy Rate,105.2173913043478,Red,3.0,0.004347826086956294,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-05-31,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-MED,2026-06-01,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-02,kpi_003,Bed Occupancy Rate,116.36363636363636,Red,3.0,0.11074380165289255,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-03,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-04,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-04,kpi_003,Bed Occupancy Rate,107.54716981132076,Red,3.0,0.02658662092624361,0,0,0,2,False,
DEPT-MED,2026-06-05,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-06,kpi_003,Bed Occupancy Rate,113.39285714285714,Red,3.0,0.08238636363636362,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-06,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-MED,2026-06-08,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-08,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-MED,2026-06-12,kpi_003,Bed Occupancy Rate,114.8148148148148,Red,3.0,0.0959595959595958,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-13,kpi_003,Bed Occupancy Rate,115.23809523809524,Red,3.0,0.10000000000000006,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-14,kpi_003,Bed Occupancy Rate,117.54385964912282,Red,3.0,0.12200956937799061,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-15,kpi_003,Bed Occupancy Rate,108.03571428571428,Red,3.0,0.031249999999999948,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-16,kpi_002,Staff Absenteeism Rate,21.052631578947366,Red,3.0,0.10526315789473674,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-16,kpi_003,Bed Occupancy Rate,114.28571428571428,Red,3.0,0.09090909090909086,0,0,0,2,False,
DEPT-MED,2026-06-16,kpi_001,Staffing Level,73.68421052631578,Red,3.0,0.07894736842105274,0,0,0,3,False,
DEPT-MED,2026-06-17,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-18,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-19,kpi_006,Patient Satisfaction Score,2.333333333333333,Red,3.0,0.06666666666666679,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-21,kpi_003,Bed Occupancy Rate,113.33333333333331,Red,3.0,0.08181818181818167,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-21,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-MED,2026-06-22,kpi_003,Bed Occupancy Rate,113.76146788990826,Red,3.0,0.08590492076730614,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-22,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,2,False,
DEPT-MED,2026-06-22,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,3,False,
DEPT-MED,2026-06-24,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-24,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,2,False,
DEPT-MED,2026-06-24,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,3,False,
DEPT-MED,2026-06-26,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-26,kpi_003,Bed Occupancy Rate,106.89655172413792,Red,3.0,0.020376175548589278,0,0,0,2,False,
DEPT-MED,2026-06-26,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,3,False,
DEPT-MED,2026-06-27,kpi_003,Bed Occupancy Rate,109.48275862068964,Red,3.0,0.045062695924764744,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-28,kpi_003,Bed Occupancy Rate,117.9245283018868,Red,3.0,0.12564322469982853,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-06-29,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-02,kpi_002,Staff Absenteeism Rate,23.809523809523807,Red,3.0,0.24999999999999986,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-03,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-04,kpi_003,Bed Occupancy Rate,117.7570093457944,Red,3.0,0.12404418011894658,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-05,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-05,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,2,False,
DEPT-MED,2026-07-05,kpi_003,Bed Occupancy Rate,110.61946902654869,Red,3.0,0.05591311343523748,0,0,0,3,False,
DEPT-MED,2026-07-07,kpi_003,Bed Occupancy Rate,114.0,Red,3.0,0.08818181818181821,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-09,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-09,kpi_001,Staffing Level,68.75,Red,3.0,0.140625,0,0,0,2,False,
DEPT-MED,2026-07-09,kpi_003,Bed Occupancy Rate,116.51376146788988,Red,3.0,0.11217681401167615,0,0,0,3,False,
DEPT-MED,2026-07-10,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-11,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-11,kpi_003,Bed Occupancy Rate,117.4757281553398,Red,3.0,0.12135922330097079,0,0,0,2,False,
DEPT-MED,2026-07-12,kpi_003,Bed Occupancy Rate,113.1578947368421,Red,3.0,0.08014354066985639,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-12,kpi_006,Patient Satisfaction Score,2.333333333333333,Red,3.0,0.06666666666666679,0,0,0,2,False,
DEPT-MED,2026-07-13,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-15,kpi_003,Bed Occupancy Rate,109.80392156862746,Red,3.0,0.04812834224598941,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-16,kpi_003,Bed Occupancy Rate,108.65384615384616,Red,3.0,0.03715034965034974,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-16,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-MED,2026-07-17,kpi_002,Staff Absenteeism Rate,31.57894736842105,Red,3.0,0.6578947368421052,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-17,kpi_001,Staffing Level,57.89473684210527,Red,3.0,0.2763157894736842,0,0,0,2,False,
DEPT-MED,2026-07-18,kpi_003,Bed Occupancy Rate,108.25688073394495,Red,3.0,0.03336113427856549,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-19,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-22,kpi_003,Bed Occupancy Rate,116.34615384615384,Red,3.0,0.11057692307692304,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-23,kpi_003,Bed Occupancy Rate,114.52991452991452,Red,3.0,0.09324009324009318,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-23,kpi_001,Staffing Level,76.47058823529412,Red,3.0,0.04411764705882355,0,0,0,2,False,
DEPT-MED,2026-07-24,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-25,kpi_003,Bed Occupancy Rate,111.53846153846156,Red,3.0,0.06468531468531494,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-26,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-27,kpi_002,Staff Absenteeism Rate,29.411764705882355,Red,3.0,0.5441176470588237,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-27,kpi_003,Bed Occupancy Rate,117.7570093457944,Red,3.0,0.12404418011894658,0,0,0,2,False,
DEPT-MED,2026-07-27,kpi_001,Staffing Level,82.35294117647058,Amber,2.0,0.021898067996890765,0,0,0,3,False,
DEPT-MED,2026-07-28,kpi_002,Staff Absenteeism Rate,38.46153846153847,Red,3.0,1.0192307692307696,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-28,kpi_001,Staffing Level,61.53846153846154,Red,3.0,0.23076923076923075,0,0,0,2,False,
DEPT-MED,2026-07-28,kpi_003,Bed Occupancy Rate,114.28571428571428,Red,3.0,0.09090909090909086,0,0,0,3,False,
DEPT-MED,2026-07-29,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-07-31,kpi_003,Bed Occupancy Rate,106.8627450980392,Red,3.0,0.02005347593582874,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-08-02,kpi_002,Staff Absenteeism Rate,23.52941176470588,Red,3.0,0.23529411764705874,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-08-08,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-08-17,kpi_001,Staffing Level,80.95238095238095,Amber,2.0,0.03853245459558304,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-08-18,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-09-03,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-09-16,kpi_001,Staffing Level,76.47058823529412,Red,3.0,0.04411764705882355,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-09-18,kpi_001,Staffing Level,76.47058823529412,Red,3.0,0.04411764705882355,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-09-21,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-09-23,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-09-24,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-10-01,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-10-01,kpi_001,Staffing Level,82.6086956521739,Amber,2.0,0.01886048435712953,0,0,0,2,False,
DEPT-MED,2026-10-08,kpi_001,Staffing Level,78.94736842105263,Red,3.0,0.013157894736842124,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-10-12,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-10-13,kpi_006,Patient Satisfaction Score,1.0,Red,3.0,0.6,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-10-25,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-11-02,kpi_001,Staffing Level,72.22222222222221,Red,3.0,0.09722222222222232,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-11-05,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-11-07,kpi_001,Staffing Level,82.35294117647058,Amber,2.0,0.021898067996890765,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-11-10,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-11-11,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-11-20,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-11-25,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-11-29,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-12-12,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-12-16,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-12-19,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-12-22,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-12-22,kpi_001,Staffing Level,72.22222222222221,Red,3.0,0.09722222222222232,0,0,0,2,False,
DEPT-MED,2026-12-22,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,3,False,
DEPT-MED,2026-12-26,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-MED,2026-12-28,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-01-07,kpi_001,Staffing Level,70.0,Red,3.0,0.125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-01-07,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,2,False,
DEPT-OPC,2026-01-18,kpi_001,Staffing Level,50.0,Red,3.0,0.375,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-01-18,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,2,False,
DEPT-OPC,2026-01-19,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-01-22,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-01-29,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-02-11,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-05,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-06,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-08,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-08,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-OPC,2026-03-14,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-14,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,2,False,
DEPT-OPC,2026-03-15,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-19,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-21,kpi_001,Staffing Level,73.33333333333333,Red,3.0,0.0833333333333334,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-21,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,2,False,
DEPT-OPC,2026-03-25,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-31,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-03-31,kpi_001,Staffing Level,71.42857142857143,Red,3.0,0.10714285714285712,0,0,0,2,False,
DEPT-OPC,2026-04-01,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-04,kpi_002,Staff Absenteeism Rate,36.36363636363637,Red,3.0,0.9090909090909093,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-04,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-OPC,2026-04-05,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-08,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-10,kpi_005,Patient Complaint Rate,20.202020202020204,Red,3.0,0.023211465689341616,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-11,kpi_002,Staff Absenteeism Rate,36.36363636363637,Red,3.0,0.9090909090909093,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-11,kpi_001,Staffing Level,63.63636363636363,Red,3.0,0.20454545454545459,0,0,0,2,False,
DEPT-OPC,2026-04-12,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-13,kpi_002,Staff Absenteeism Rate,30.76923076923077,Red,3.0,0.6153846153846154,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-13,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,2,False,
DEPT-OPC,2026-04-15,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-17,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-21,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-21,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-OPC,2026-04-22,kpi_002,Staff Absenteeism Rate,50.0,Red,3.0,1.625,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-22,kpi_001,Staffing Level,50.0,Red,3.0,0.375,0,0,0,2,False,
DEPT-OPC,2026-04-23,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-25,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-26,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-26,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-OPC,2026-04-28,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-04-28,kpi_001,Staffing Level,50.0,Red,3.0,0.375,0,0,0,2,False,
DEPT-OPC,2026-05-01,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-02,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-03,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-03,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,2,False,
DEPT-OPC,2026-05-04,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-06,kpi_001,Staffing Level,70.0,Red,3.0,0.125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-07,kpi_006,Patient Satisfaction Score,1.0,Red,3.0,0.6,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-07,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,2,False,
DEPT-OPC,2026-05-07,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,3,False,
DEPT-OPC,2026-05-08,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-16,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-17,kpi_002,Staff Absenteeism Rate,27.27272727272727,Red,3.0,0.43181818181818166,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-17,kpi_001,Staffing Level,72.72727272727273,Red,3.0,0.09090909090909083,0,0,0,2,False,
DEPT-OPC,2026-05-18,kpi_005,Patient Complaint Rate,24.09638554216868,Red,3.0,0.22045704943668468,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-18,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-OPC,2026-05-19,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-21,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
